AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
2808,2100,6008,-534,780,6,-3024
1538,1550,6966,-762,1089,-129,-3056
14,1102,8752,-1022,1057,-124,-2992
-228,-22,8572,-1144,1017,-96,-2976
-256,-468,8390,-1195,1010,-13,-3024
-2322,-3876,9376,-442,460,-173,-3024
-2702,-3932,7686,302,-189,-162,-3024
-1430,-78,6998,726,-703,-156,-2976
42,-126,8444,394,-601,-237,-2976
1102,-226,8730,292,-369,-187,-2992
1124,178,7966,223,-49,-144,-2992
156,604,8116,154,11,-125,-2976
-226,590,8242,78,-67,-196,-3008
422,390,8436,-156,-92,-174,-2992
930,346,8216,-177,8,-156,-3024
1382,-512,7342,-193,307,-138,-3024
570,-702,7368,-164,486,-157,-2976
-102,-418,7302,-134,403,-285,-3024
-706,254,8398,-141,227,-410,-3024
-824,-118,7590,-145,10,-32,-2992
-72,-918,8146,28,-32,-193,-3008
-644,-2200,8720,308,-178,-65,-3008
-1812,-2168,9052,778,-564,87,-2992
-1708,-120,9122,859,-981,175,-2992
-508,380,7986,638,-1117,-268,-3040
2082,270,7608,465,-637,-318,-2976
3292,2074,6318,-57,160,-243,-3008
3068,2580,5352,-526,647,-150,-3024
2148,1678,6922,-646,1054,-140,-2992
452,1446,7566,-1025,1094,-132,-3008
0,780,8530,-1082,994,-53,-3024
-18,34,8662,-1209,1013,-156,-3024
-1664,-3524,9928,-701,765,-136,-2992
-2744,-4444,8802,299,-152,-129,-3008
-2012,-1702,8170,716,-708,-145,-2976
536,-4,7970,284,-552,-280,-3024
1422,270,7728,230,-255,-144,-2992
918,106,8288,244,-16,-57,-3024
-84,542,7624,61,36,-136,-3008
-10,844,7290,-49,26,-216,-2960
238,800,7724,-189,-103,-226,-3024
976,-34,7778,-166,-4,-150,-3024
1290,-656,7042,-204,258,-142,-3008
658,-102,6622,-283,475,-97,-2976
12,-94,7010,-156,416,-269,-2960
-620,86,7664,-82,188,-345,-3024
-994,148,8190,-61,15,-120,-3040
66,-1158,8212,30,-72,-176,-2976
-382,-1690,8772,204,-139,-93,-2992
-1274,-2302,9062,691,-491,44,-2992
-1628,338,8290,781,-932,121,-3008
366,558,7384,548,-1014,-320,-2992
2172,366,7340,395,-518,-185,-3008
3334,2106,6310,-53,207,-186,-2976
2706,2040,6356,-514,611,-143,-2992
2180,1448,7188,-659,1029,-166,-2992
496,1464,7898,-1013,1063,-78,-3008
-378,404,8552,-1087,966,-114,-3008
-464,-504,9392,-1061,906,-92,-2992
-976,-2690,9358,-736,783,-159,-2992
-2576,-4514,9706,116,-20,-91,-3008
-2274,-2096,8686,717,-558,-173,-2976
-420,520,7870,404,-571,-192,-3008
1020,416,7794,135,-364,-196,-2992
1280,70,8126,113,-67,-143,-2992
668,458,7252,161,61,-85,-3008
-240,546,7820,114,-25,-61,-2976
-192,622,7960,-74,-132,-118,-2976
612,98,8098,-115,-98,-207,-2992
1114,-378,8082,-133,140,-71,-3024
840,-584,7174,-159,366,-118,-2992
-158,-230,7500,-142,373,-329,-3008
-490,60,8058,-116,297,-330,-3008
-912,-134,8494,-26,30,-39,-3008
42,-1036,8550,-8,-25,-169,-2960
-680,-1540,8848,130,-128,-131,-3024
-882,-2494,8802,613,-417,35,-3008
-1954,-748,8942,866,-871,163,-3008
-658,414,8128,671,-1045,-168,-2992
1426,746,7000,404,-723,-394,-3024
3568,1632,5858,88,-75,-163,-2976
3150,2304,5788,-420,503,-150,-3008
2810,1438,7294,-543,987,-52,-2992
792,2168,7290,-904,1075,-165,-2992
-236,1206,8864,-1049,973,-84,-2992
274,-142,8086,-1188,1037,-133,-3008
34,-1122,8114,-1138,1003,-139,-2976
-2434,-3790,8222,-270,296,-100,-2992
-2722,-2944,8234,454,-337,-179,-2992
-1376,-130,7312,503,-666,-127,-2976
480,544,7670,213,-473,-207,-3008
992,78,7784,214,-238,-117,-3024
486,-164,8466,243,-62,-195,-2992
-28,426,7836,125,-10,-126,-2976
-420,730,8178,80,-125,-175,-3008
264,-72,9050,-7,-182,-187,-2992
1100,-452,8398,-114,4,-121,-2992
928,-596,8040,-142,282,-117,-3024
194,-654,7980,-132,448,-210,-3008
-506,-18,8618,-81,319,-341,-3024
-748,-62,8502,-23,151,-247,-2992
-570,-162,7902,-198,-5,-46,-3008
-44,-992,8168,-41,4,-203,-3008
-672,-2412,8564,442,-267,-113,-3024
-1938,-1270,8610,822,-728,48,-2992
-1104,254,8054,718,-1036,-3,-2992
1202,710,7044,483,-941,-390,-3008
2768,592,7574,350,-318,-179,-3008
3200,2274,6516,-210,306,-233,-2992
2818,1386,6736,-523,842,8,-2992
1302,1648,6782,-793,1068,-133,-2992
140,1162,8608,-1002,1023,-109,-3024
-248,104,8332,-1148,963,-113,-2992
152,-796,7870,-1230,1008,-176,-2976
-2112,-3664,8762,-453,490,-75,-3008
-2508,-4066,7600,346,-122,-103,-2992
-1608,-336,6896,681,-719,-48,-3024
-186,96,8194,347,-619,-372,-3008
1358,-242,8354,241,-321,-164,-3008
