AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
3120,1822,6426,338,-362,-199,-3664
2822,2512,6126,-204,163,-277,-3632
2592,1922,6820,-537,582,-242,-3648
3032,1078,7356,-731,1225,-44,-3632
1010,1164,8368,-1007,1219,-103,-3664
-436,302,9196,-1152,1110,-169,-3616
-382,-138,8648,-1206,996,-109,-3648
-1280,-3382,9648,-827,691,-154,-3648
-2788,-5024,9886,226,-115,-153,-3648
-2122,-2644,9152,856,-663,-128,-3648
-306,978,7348,451,-614,-213,-3616
1166,304,7808,164,-237,-169,-3648
1254,-438,8334,220,13,-124,-3648
-24,388,8326,139,30,-119,-3648
-264,572,8390,77,86,-178,-3648
-48,366,9540,-77,-23,-206,-3648
354,18,9038,-168,68,-96,-3648
856,-786,7252,-171,254,-119,-3616
182,-494,7636,-147,402,-198,-3648
-352,-632,7900,-35,342,-111,-3648
-684,-200,7808,-21,105,-122,-3648
-1148,-532,8112,70,-206,-132,-3600
-458,-1012,8700,204,-357,-223,-3632
90,-1918,8106,364,-410,-145,-3632
-834,-1892,8220,792,-690,-52,-3664
-766,-330,8286,971,-926,-45,-3632
438,1208,7352,655,-887,-299,-3632
2224,2144,5910,123,-106,-263,-3664
2784,2526,5886,-361,319,-280,-3664
2294,2336,5864,-720,821,-154,-3648
1536,1746,6650,-871,1186,-89,-3648
406,1290,7844,-1133,1184,-75,-3648
-350,262,8966,-1271,1060,-122,-3648
-804,-1134,7614,-1341,983,-117,-3632
-2610,-4338,8668,-266,217,-124,-3600
-2174,-3826,7968,391,-338,-199,-3632
-856,-244,7292,636,-625,-183,-3632
532,552,7082,202,-433,-236,-3632
930,120,7426,111,-154,-166,-3616
866,48,8024,136,82,-142,-3648
248,312,7496,64,194,-111,-3616
-322,890,7830,10,9,-125,-3648
56,-10,8302,-80,-60,-95,-3616
716,-640,8358,-118,61,-166,-3616
654,-1036,7724,-135,280,-112,-3648
28,-604,7942,-65,336,-126,-3648
-336,-284,8100,46,223,-158,-3648
-802,92,7970,2,19,-191,-3600
-780,-614,8256,30,-216,-175,-3632
-190,-944,8856,240,-349,-209,-3632
-72,-1686,8628,500,-432,-116,-3664
-982,-1724,8900,870,-742,0,-3664
-522,-120,8146,864,-924,-139,-3632
1168,1236,7394,574,-710,-255,-3632
2238,2300,6892,31,-29,-284,-3664
2952,2232,6324,-380,407,-222,-3632
2872,1706,6584,-681,896,-62,-3664
946,1802,7952,-893,1161,-149,-3632
288,1226,8952,-1078,1176,-75,-3616
-502,346,8350,-1236,991,-113,-3648
-118,-110,7282,-1393,1032,-123,-3648
-2714,-4320,8190,-372,315,-95,-3648
-2152,-4584,8260,408,-239,-153,-3648
-1122,-812,7326,699,-633,-153,-3648
492,642,7406,161,-413,-293,-3616
1066,338,6706,0,-130,-194,-3648
888,-352,8058,202,52,-196,-3680
100,430,7702,108,85,-141,-3648
-314,984,7758,-1,13,-148,-3632
248,416,7810,-136,-58,-149,-3664
964,-442,8032,-92,56,-83,-3632
868,-636,7004,-166,260,-148,-3600
134,-474,7372,-130,406,-89,-3632
-180,-238,8130,-14,285,-133,-3616
-584,36,7798,30,62,-138,-3664
-760,-200,7934,15,-195,-168,-3600
-418,-862,8900,168,-311,-249,-3600
-208,-1540,8610,436,-396,-152,-3648
-798,-2072,8448,866,-727,-73,-3616
-674,118,8540,927,-943,-148,-3616
1002,1148,7344,630,-790,-239,-3648
2336,1766,6436,51,-88,-211,-3616
3146,1952,6268,-338,438,-215,-3632
2632,1760,6952,-660,863,-98,-3632
994,1784,8092,-1054,1205,-162,-3632
-432,-136,8934,-1181,1005,-105,-3648
-506,-496,8240,-1319,982,-167,-3648
-2772,-4482,7912,-271,209,-153,-3632
-2386,-3542,8100,483,-306,-121,-3616
-1512,-1158,8034,704,-679,-129,-3648
-22,480,7832,250,-488,-193,-3648
794,302,6906,85,-182,-147,-3648
700,470,7672,196,46,-163,-3648
172,222,8628,185,88,-128,-3648
-576,688,8164,58,-45,-166,-3648
34,796,7740,-133,-113,-132,-3616
1176,-102,7326,-180,146,-113,-3648
1128,-846,7602,-190,312,-77,-3664
238,-576,7798,-113,440,-87,-3632
-558,-250,8348,-35,323,-135,-3632
-926,-124,8230,-47,122,-94,-3632
-1030,-476,8194,-3,-171,-143,-3632
-414,-982,8642,195,-310,-229,-3632
-380,-2248,8586,564,-466,-86,-3632
-1176,-1836,8758,896,-791,-15,-3648
-678,144,8242,918,-1016,-176,-3664
1632,1450,7038,515,-705,-261,-3648
2410,2354,6994,1,-18,-227,-3616
3136,2366,6568,-425,503,-199,-3648
2972,1628,6548,-718,1022,-43,-3648
822,1698,8412,-897,1194,-128,-3648
-232,804,8616,-1115,1165,-59,-3648
-348,182,8372,-1255,1045,-119,-3648
-640,-978,8332,-1278,967,-152,-3648
-2888,-4658,8404,-162,148,-137,-3632
-2554,-3388,8478,522,-412,-113,-3632
-708,564,6462,547,-664,-163,-3664
760,996,7538,170,-400,-230,-3632
1136,128,6522,44,-140,-161,-3632
330,682,6974,174,3,-160,-3664
368,578,7292,89,86,-105,-3632
-36,498,8924,-54,-81,-133,-3648
1048,-290,7646,-154,22,-117,-3632
888,-628,7754,-189,321,-102,-3616
286,-552,7730,-162,438,-80,-3616
-396,-532,8400,-54,362,-98,-3648
-722,-448,7896,-3,141,-170,-3616
-1212,-320,7710,-45,-186,-61,-3616
-122,-1018,8526,175,-269,-226,-3648
-414,-2212,8946,547,-459,-140,-3680
-1238,-1676,8926,928,-758,-18,-3632
-516,138,8130,892,-1003,-122,-3632
