AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
5298,3620,3632,-427,468,-398,-3248
-4594,-2896,9130,387,-17,76,-3264
1654,-3604,9874,661,-712,217,-3264
190,6486,6164,-659,614,-441,-3280
-6200,-8216,12764,754,-623,160,-3248
5786,3104,7110,-1095,164,-369,-3264
-2472,4520,5354,378,524,-454,-3264
-2056,-1920,8020,-106,-419,31,-3248
3012,6388,5076,-92,590,-232,-3248
-2052,-852,9536,489,32,17,-3232
1066,5934,6784,-716,-159,-3,-3264
-172,-624,6642,234,274,-270,-3280
-286,-2324,9624,-181,78,-137,-3280
3266,-64,7914,214,498,-381,-3264
-2330,2308,7828,-902,-49,-243,-3264
406,-3030,7980,435,-233,-71,-3248
2286,-2852,7582,-340,741,-468,-3280
-4878,-250,7778,348,-788,422,-3264
4130,-2910,9096,735,128,-149,-3264
-2788,2660,9538,-842,256,-203,-3248
-94,5276,7048,244,-730,98,-3248
5572,-1166,7420,-316,574,-651,-3264
-3818,6478,4836,-427,16,-144,-3232
2916,-6456,10840,746,122,-28,-3216
1976,6342,6464,-416,295,-222,-3232
-2290,3286,6648,23,-223,136,-3216
2446,-5318,9980,-11,318,-137,-3280
-648,3434,6898,-415,100,-184,-3248
-328,-2796,9306,173,-128,-192,-3264
1498,5448,5738,-592,559,-421,-3264
-1128,-5022,9510,-204,-170,-49,-3248
4982,2878,3978,-46,213,-265,-3216
334,-4242,8268,90,455,-209,-3232
-3560,-1110,8054,358,-969,442,-3264
5578,7296,6208,199,605,-345,-3232
-5322,-114,11612,-222,-499,56,-3232
1388,8404,4474,-633,-384,-162,-3232
1904,-7662,11398,586,960,-616,-3232
-2452,-838,7898,-742,-428,75,-3248
3636,-1572,7090,576,298,-213,-3280
-1354,-3814,10326,96,317,-89,-3232
882,5792,7030,-531,-195,143,-3264
2530,-5416,10468,211,323,-221,-3248
-1708,1146,6426,-377,-52,-153,-3248
3088,454,7702,191,165,-251,-3232
838,6844,6158,-860,463,-353,-3264
-660,-5492,9532,164,-317,26,-3248
4882,1718,3926,-341,433,-387,-3248
-5178,-2048,9868,388,-142,140,-3232
3774,-2778,8890,649,-645,105,-3264
3620,9914,4314,-766,572,-408,-3248
-4430,-7620,12920,761,-605,242,-3280
5920,-1066,7982,-1051,252,-451,-3264
296,-2676,9868,281,402,-393,-3264
-1144,-5876,8942,190,-325,46,-3264
2464,7166,5584,-323,554,-257,-3264
-2426,2096,7764,467,-96,124,-3232
1380,3288,6788,-630,-73,-77,-3248
-204,1294,6738,77,345,-263,-3280
-358,-2582,9448,-47,25,-104,-3264
4122,794,8168,48,515,-430,-3264
-3550,8,8260,-756,-94,-188,-3280
1938,-2206,7698,398,-73,-135,-3248
4402,388,5004,-332,765,-446,-3232
-5440,-1058,9438,343,-669,336,-3264
5288,-1972,8610,774,-214,-62,-3248
-4506,1018,10960,-865,411,-246,-3280
-2334,-3922,11988,551,-646,160,-3264
4796,-5364,8258,-550,453,-617,-3264
-4118,6616,5602,-269,30,-198,-3232
294,-8862,10648,644,-6,-20,-3248
930,4940,6680,-439,328,-236,-3216
-1858,5414,5846,195,-222,64,-3248
2420,-5528,10398,-163,295,-148,-3248
12,3662,7132,-337,156,-182,-3216
-534,-2436,8166,215,-120,-207,-3232
1024,6434,6122,-430,530,-406,-3232
-3266,-2388,8742,-368,-149,-78,-3248
3562,44,6990,103,167,-261,-3248
-1210,-3876,7998,-122,568,-332,-3264
-5354,-276,7978,401,-945,415,-3232
6370,180,8596,490,411,-262,-3248
-6278,-1774,12012,-594,-159,-91,-3216
-954,1742,9452,-60,-668,18,-3264
3812,-8670,9366,173,829,-672,-3264
-3582,5552,6966,-682,-209,-24,-3264
3968,564,5972,736,148,-118,-3248
-256,1798,7090,-151,286,-198,-3248
-964,7116,5976,-295,-203,137,-3232
1776,-4590,9472,196,364,-213,-3264
-286,3666,7330,-467,46,-199,-3248
-114,-1516,7040,255,-45,-212,-3248
380,7184,6346,-743,550,-407,-3264
-2054,-4044,9266,-23,-238,-5,-3232
4878,2388,4974,-119,261,-358,-3248
-3388,-3862,8716,133,333,-159,-3248
-4588,-186,7558,435,-972,411,-3232
6384,4870,7150,-41,640,-462,-3232
-6922,-6360,12862,-38,-515,66,-3216
4848,6442,5552,-750,-294,-168,-3248
2552,-10402,11242,590,955,-625,-3264
-2738,2610,7754,-288,-536,90,-3264
3874,4478,4732,128,553,-265,-3248
-1972,-2618,10910,429,121,27,-3248
662,6744,6732,-741,-210,82,-3232
334,-1344,7116,290,327,-255,-3232
-1022,-2308,9258,-251,16,-92,-3216
2108,-218,7240,277,426,-321,-3232
-1048,4668,7600,-957,140,-260,-3264
-238,-4350,8194,378,-306,-13,-3264
3440,-1956,6900,-394,745,-469,-3232
-4930,-3038,9672,349,-371,263,-3232
2584,-2562,9152,716,-529,134,-3248
-1214,5074,7114,-768,516,-356,-3280
-5494,-8032,12622,726,-602,239,-3232
5970,1530,7624,-881,323,-511,-3232
-3230,5210,4884,145,263,-310,-3248
-1592,-4220,8450,199,-256,24,-3232
2748,6944,5242,-288,511,-250,-3232
-2194,424,8620,425,-112,155,-3232
2040,-3988,8794,-536,-1,-51,-3216
-338,208,6822,41,313,-233,-3248
-236,-2512,9952,-29,17,-109,-3264
2046,3996,6434,-25,466,-408,-3264
-2896,126,8292,-599,-164,-126,-3232
1484,-2420,7732,296,-23,-202,-3248
1408,-2636,7702,-273,715,-412,-3216
-5420,-2320,9676,430,-712,391,-3232
4720,-2348,8726,700,41,-133,-3264
-3798,1786,10378,-569,-163,-95,-3280
334,6608,6000,-61,-683,-2,-3232
2516,-9802,11316,147,815,-705,-3296
-3850,6474,5520,-634,-95,-76,-3248
3302,-4450,9418,765,151,-102,-3248
-1170,-1842,8548,-253,239,-207,-3232
-2154,5026,5768,-205,-160,111,-3232
2538,-5502,10398,168,360,-180,-3264
-1142,2568,6488,-437,19,-200,-3248
-544,-2724,8648,213,-63,-199,-3264
1062,7058,5580,-741,516,-413,-3264
-616,-5438,9678,-8,-172,15,-3264
4896,2592,3618,-178,272,-327,-3248
-872,-4252,8146,202,303,-164,-3248
-2804,-1840,8676,436,-942,410,-3264
4744,8194,5520,-62,633,-439,-3264
-6180,-1984,12198,-56,-529,75,-3280
2606,8466,4398,-756,-317,-182,-3248
1292,-4740,10464,543,961,-612,-3232
-3558,5942,6926,-680,-449,81,-3232
4032,818,5690,438,389,-245,-3232
-1534,-3980,10744,266,255,-70,-3200
1040,4130,6902,-618,-202,125,-3248
1848,-3572,9232,287,262,-280,-3248
-1708,-682,7378,-319,-50,-158,-3232
4086,506,8156,247,328,-291,-3264
294,7004,6442,-967,363,-335,-3248
-388,-5010,8986,375,-282,-31,-3248
4496,-352,5016,-433,749,-420,-3232
-5596,-1418,9486,397,-422,275,-3264
5030,-2266,8832,756,-453,110,-3248
1574,8380,5140,-903,486,-330,-3248
-2648,-3810,11748,746,-636,194,-3232
5084,-4930,8334,-876,399,-566,-3264
-1416,2810,6792,66,273,-369,-3216
248,-8686,10526,397,-152,25,-3248
888,5262,6660,-337,521,-247,-3232
