AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
46,-442,8008,375,-167,-143,-3280
-762,292,8326,366,-269,-104,-3280
-524,424,8008,274,-380,-211,-3280
16,190,8764,256,-418,-175,-3280
524,-1288,7924,352,-416,-132,-3248
42,-1522,8330,644,-527,-102,-3280
-260,-74,7628,668,-640,-130,-3264
1436,1416,6970,280,-258,-179,-3264
2166,1286,6694,-200,43,-210,-3296
2132,1100,6602,-446,479,-131,-3264
2476,1308,6752,-639,943,-46,-3264
1370,1158,7528,-855,1111,-180,-3232
-142,696,8312,-924,1026,-140,-3296
-332,98,8324,-1015,895,-70,-3280
-84,40,8106,-1087,806,-147,-3296
-1714,-3200,9194,-574,416,-207,-3232
-1998,-3746,8112,207,-109,-97,-3248
-1682,-1246,7372,484,-420,-148,-3248
-242,706,6928,40,-324,-239,-3280
916,-76,7856,-188,-24,-191,-3280
1050,-728,7962,18,176,-86,-3280
90,-22,7074,36,168,-44,-3248
-590,416,7494,-1,55,-153,-3280
-92,-284,8188,-24,95,-151,-3248
-238,-912,8742,176,-39,-133,-3280
70,-640,7388,133,-96,-161,-3280
-148,-604,7604,201,-55,-108,-3264
-114,-444,8258,346,-132,-116,-3264
-460,30,8660,338,-209,-85,-3296
-626,396,8446,316,-351,-152,-3296
-314,234,8378,204,-433,-168,-3264
568,-1086,8240,281,-407,-128,-3264
14,-1702,8622,602,-524,-76,-3248
-178,-308,7326,734,-698,-129,-3264
1238,1540,7462,354,-356,-120,-3296
2226,1430,6354,-174,-7,-250,-3264
2872,862,6564,-399,398,-203,-3280
2240,1186,6210,-620,981,-17,-3280
1278,1280,7294,-853,1125,-142,-3280
-44,1212,8454,-1015,1082,-145,-3248
-280,250,8732,-1071,937,-122,-3280
6,-728,8412,-1130,843,-148,-3280
-1788,-3144,8502,-512,346,-146,-3248
-1944,-3340,7928,208,-190,-85,-3280
-1186,-350,7330,467,-492,-133,-3280
210,50,8274,95,-276,-221,-3280
582,4,7208,-84,-156,-147,-3248
1280,-428,7868,23,122,-175,-3280
108,-112,8070,109,151,-108,-3280
-274,164,7442,13,50,-128,-3280
-38,-82,7500,-31,49,-103,-3264
-84,-386,8840,94,23,-151,-3264
294,-948,7852,88,-21,-164,-3264
238,-528,7482,150,2,-128,-3296
-104,-462,8160,292,-15,-90,-3264
-704,348,7854,280,-222,-85,-3264
-558,552,8244,207,-306,-168,-3264
-418,146,9132,179,-378,-205,-3248
474,-1066,8074,344,-420,-58,-3280
-50,-1608,8368,768,-665,-62,-3296
-206,244,7724,697,-686,-169,-3264
1548,1906,6182,201,-229,-203,-3264
2050,1756,6824,-292,66,-277,-3312
2410,1114,6466,-523,531,-163,-3264
2278,1244,6316,-691,1026,-21,-3264
1008,1182,8058,-874,1172,-142,-3232
-366,1132,8694,-1009,1039,-114,-3248
-506,248,8340,-1016,884,-100,-3248
382,-642,8600,-1133,884,-217,-3312
-2212,-4122,9158,-373,250,-147,-3280
-2230,-3510,7828,361,-301,-196,-3280
-1278,172,7598,424,-511,-115,-3248
724,136,8048,72,-263,-252,-3280
1050,-546,8538,-69,-66,-159,-3280
764,-440,7910,81,104,-89,-3280
-36,-216,8248,92,74,-147,-3248
84,-124,8134,29,67,-145,-3280
-14,-516,9294,-5,96,-130,-3280
-458,-538,9094,96,48,-107,-3280
110,-1084,7876,49,-7,-139,-3280
200,-914,8190,170,8,-69,-3248
-510,-52,7920,270,-109,-77,-3264
-806,394,7886,351,-301,-105,-3264
-656,-100,8458,254,-416,-142,-3280
-26,-42,8952,238,-478,-193,-3280
228,-1914,8142,532,-534,-127,-3280
-296,-726,8388,823,-688,-123,-3280
-244,172,8194,652,-677,-184,-3248
1388,1938,6694,47,-145,-216,-3248
2610,1324,6320,-390,247,-237,-3280
2452,582,7114,-545,586,-124,-3280
2042,1072,6140,-677,1042,-67,-3248
624,990,8602,-859,1153,-103,-3248
-528,348,8764,-1005,1021,-99,-3264
-894,-146,9064,-1008,845,-46,-3264
-306,-884,8566,-1036,764,-94,-3296
-2254,-3900,8950,-70,22,-129,-3296
-2126,-2458,8778,490,-417,-187,-3296
-398,926,7664,243,-446,-156,-3232
636,300,7750,14,-204,-250,-3264
1182,-476,8076,-78,-1,-150,-3264
992,-98,7340,2,161,-60,-3264
120,-62,8026,19,159,-86,-3280
-76,92,7890,-42,119,-104,-3280
-114,-558,8728,-52,143,-122,-3280
-402,-756,8176,83,21,-111,-3280
240,-1336,7870,119,20,-91,-3280
188,-888,7856,217,-19,-57,-3280
-626,-112,7834,324,-151,-79,-3248
-850,128,8624,380,-313,-133,-3248
-492,150,8332,307,-426,-188,-3280
124,-524,8542,332,-488,-205,-3280
84,-1870,8970,524,-517,-76,-3232
-196,-996,8264,808,-696,-109,-3264
-120,474,7808,660,-632,-176,-3264
1162,1992,6592,37,-169,-207,-3264
2622,1306,6790,-409,244,-204,-3264
2480,722,6872,-558,654,-107,-3264
1886,1152,6280,-705,1048,-118,-3280
522,830,8670,-862,1139,-125,-3264
-620,288,8654,-977,983,-50,-3264
-564,86,8880,-1093,857,-111,-3232
-410,-832,8914,-1003,770,-133,-3264
-2118,-4156,8964,-48,9,-103,-3232
-2044,-2126,8612,492,-417,-189,-3264
-810,1136,7346,202,-457,-142,-3248
936,580,7936,-70,-111,-209,-3296
1376,-642,7892,-76,98,-172,-3264
488,62,7396,-18,152,-114,-3280
144,128,7762,-42,171,-132,-3280
168,36,8470,-89,186,-138,-3248
-86,-840,8442,20,118,-142,-3248
-714,-544,8100,99,-73,-147,-3280
148,-1180,8296,163,-21,-87,-3312
-80,-954,8118,278,-103,-147,-3312
-286,110,7706,346,-219,-87,-3280
-668,528,8118,385,-307,-133,-3280
-522,522,8538,270,-414,-182,-3280
382,-338,8266,287,-437,-157,-3248
258,-1348,8668,462,-447,-111,-3264
-428,-758,8116,754,-619,-104,-3264
-240,16,7866,625,-647,-178,-3296
1230,1582,6960,147,-206,-217,-3264
2488,1340,6872,-305,161,-238,-3296
2210,1064,6670,-470,546,-221,-3264
2028,1232,6838,-664,1012,-25,-3296
1098,940,8058,-849,1178,-121,-3264
-434,516,8814,-1001,1009,-98,-3264
-428,-38,8762,-975,835,-73,-3248
-16,-566,8512,-1024,790,-166,-3248
-1808,-3784,9032,-365,197,-106,-3248
-2290,-2962,8606,346,-247,-113,-3248
-1276,-462,7708,460,-430,-112,-3280
148,4,7814,46,-297,-262,-3248
1060,-526,8608,-131,-11,-218,-3280
804,-486,7980,45,204,-102,-3280
-134,-110,7950,110,105,-136,-3248
-506,-44,7878,-5,64,-192,-3280
-32,-638,8716,-8,48,-120,-3248
-432,-950,8674,187,-11,-111,-3280
272,-924,7630,140,-53,-126,-3248
28,-704,7394,191,-60,-155,-3280
-268,2,7878,279,-138,-134,-3248
-630,-58,8492,350,-270,-93,-3248
-462,354,7932,250,-382,-165,-3248
44,130,8164,196,-408,-204,-3232
352,-1716,8598,375,-440,-166,-3264
-232,-1566,8760,720,-591,-147,-3264
-350,136,7726,693,-639,-213,-3296
1536,1614,6812,228,-254,-250,-3264
2376,1292,6638,-239,79,-250,-3296
2544,1164,6902,-454,504,-167,-3280
2564,1280,6666,-679,992,-23,-3264
1214,1254,7712,-847,1166,-121,-3232
-642,768,9232,-933,1000,-138,-3312
-434,114,8564,-1068,929,-84,-3280
-526,-1088,8856,-1115,842,-159,-3248
-2286,-3684,9320,-238,138,-140,-3280
-2436,-3064,8208,387,-325,-181,-3280
-688,604,7626,355,-475,-149,-3280
526,356,8152,51,-183,-272,-3280
442,-464,8410,-36,-59,-138,-3264
804,-270,7968,39,111,-110,-3264
156,12,7814,128,135,-130,-3264
-166,152,7856,7,54,-124,-3296
18,-560,8358,35,66,-146,-3232
-418,-532,8292,51,-38,-161,-3280
310,-788,7902,85,17,-135,-3296
308,-724,7516,195,16,-140,-3280
-234,-30,7488,264,-101,-113,-3280
-724,560,7518,264,-248,-101,-3248
-340,408,8224,186,-355,-151,-3280
248,-410,8388,229,-420,-166,-3248
84,-1612,8316,466,-504,-58,-3280
-244,-1430,8466,783,-647,-105,-3248
-288,460,7822,598,-626,-202,-3264
1324,1960,6554,21,-145,-239,-3280
2870,1354,6328,-386,258,-216,-3280
2342,1052,6204,-531,628,-62,-3280
1348,1426,7150,-713,1037,-91,-3280
586,784,8254,-837,1165,-83,-3280
-438,402,8724,-1005,1001,-122,-3248
-918,204,8796,-1068,824,-129,-3280
-158,-888,8614,-1080,797,-176,-3280
-2056,-4222,9068,-58,-1,-61,-3280
-2284,-1866,8544,512,-443,-152,-3248
-990,678,7946,265,-475,-109,-3264
778,474,7636,-47,-207,-245,-3264
1596,-714,7990,-41,7,-194,-3264
488,-96,7560,65,111,-128,-3264
-278,-166,8156,112,85,-93,-3264
4,110,8134,-13,47,-108,-3264
278,-836,8872,36,107,-116,-3264
-298,-702,8176,95,-29,-118,-3280
48,-862,8132,75,68,-101,-3264
202,-984,7846,205,11,-147,-3296
-402,-46,8168,270,-66,-69,-3248
-768,-22,8406,372,-345,-94,-3280
-642,-78,8974,299,-404,-106,-3312
252,-586,8358,254,-495,-164,-3248
14,-1608,8824,562,-551,-118,-3280
-226,-1490,9046,861,-713,-124,-3280
-224,450,8118,625,-647,-200,-3248
1522,1900,6890,10,-108,-227,-3248
2666,1250,6978,-396,247,-183,-3280
2294,978,6854,-541,652,-119,-3264
1236,802,7426,-663,1019,-109,-3248
288,554,8988,-798,1133,-114,-3280
-334,364,9212,-1028,990,-123,-3280
-942,22,9576,-1061,886,-115,-3280
-960,-2120,8680,-888,633,-250,-3280
-2100,-4022,8914,106,-103,-124,-3264
-1944,-1402,8358,523,-511,-142,-3232
-514,1034,7728,178,-439,-161,-3248
740,390,7370,-29,-131,-179,-3280
1160,-660,7830,-25,28,-217,-3248
904,-188,7310,-40,171,-110,-3280
118,270,7640,21,104,-87,-3248
-114,156,7716,-75,129,-160,-3280
-6,-662,8398,-15,155,-155,-3248
-226,-600,8044,4,25,-164,-3248
264,-964,7762,115,41,-152,-3248
190,-890,7548,253,-50,-153,-3280
-730,28,8328,336,-171,-169,-3280
-920,-22,8264,333,-349,-119,-3264
-382,12,8200,302,-432,-168,-3264
222,-600,8500,302,-491,-119,-3232
20,-1598,8826,590,-563,-105,-3296
-252,-392,7886,803,-695,-130,-3296
138,600,7750,572,-538,-184,-3264
1448,2342,6958,-95,-86,-251,-3296
2780,1182,6626,-441,366,-213,-3264
2468,752,6612,-569,702,-129,-3280
1188,1008,7822,-753,1084,-147,-3296
230,634,8526,-834,1190,-132,-3280
-546,380,8880,-987,967,-174,-3280
-842,48,9216,-1071,845,-129,-3248
-1032,-2170,8894,-852,616,-168,-3280
-1930,-3834,8610,104,-91,-67,-3280
-1856,-1152,8048,564,-509,-185,-3248
-760,1164,7668,110,-430,-256,-3248
1068,530,7328,-140,-58,-220,-3248
1504,-568,7472,-47,151,-164,-3280
382,-128,7194,-30,163,-132,-3280
-140,306,7402,-42,157,-160,-3264
232,-48,8088,-96,174,-166,-3264
-72,-946,8800,36,133,-119,-3264
-392,-746,7718,42,-39,-207,-3264
-120,-1050,7920,137,6,-173,-3264
126,-906,7866,312,-99,-99,-3280
-436,36,8126,346,-182,-99,-3280
-750,138,8088,387,-383,-168,-3280
-436,-44,8226,288,-484,-172,-3312
420,-456,8762,296,-452,-206,-3248
250,-1784,8514,580,-526,-135,-3280
-502,-56,8254,782,-647,-77,-3248
1176,1556,6574,396,-448,-235,-3296
2004,1752,6606,-156,-50,-279,-3296
2710,1282,6804,-415,378,-217,-3296
2500,1010,6480,-583,771,-137,-3264
1268,1648,7198,-798,1074,-185,-3264
146,1256,8270,-882,1129,-96,-3296
-458,222,9474,-1028,984,-72,-3264
-566,-238,8250,-1050,798,-102,-3264
-1472,-2416,8846,-828,567,-222,-3264
-1790,-3526,7722,138,-104,-83,-3280
-1376,-586,7696,485,-460,-126,-3248
-520,868,7362,72,-314,-224,-3312
690,400,6972,-177,-70,-227,-3280
1654,-424,7300,-81,175,-160,-3280
168,-140,8062,61,214,-87,-3248
-622,72,7696,26,70,-144,-3248
-304,-134,8134,-42,37,-103,-3296
