AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
-114,64,7912,60,188,-135,-3184
-154,162,8576,-43,138,-193,-3200
-132,-400,8624,-72,104,-138,-3200
-418,-990,8804,126,-40,-123,-3168
-44,-922,7352,145,-66,-131,-3168
100,-730,7480,231,-112,-135,-3200
-10,-136,7766,316,-137,-138,-3168
-258,58,8000,334,-257,-51,-3168
-258,350,8052,212,-318,-180,-3168
-60,384,8496,165,-358,-198,-3184
884,-510,7592,298,-317,-154,-3168
176,-746,8288,471,-421,-97,-3152
-336,342,7566,463,-522,-121,-3184
360,920,6990,185,-368,-216,-3184
1634,1154,6718,-164,27,-230,-3184
2574,1124,6442,-419,453,-136,-3184
1956,1394,6800,-612,878,-61,-3152
1204,1152,7576,-807,1095,-97,-3184
-38,732,8366,-937,1092,-125,-3152
-574,-18,9180,-961,929,-44,-3152
-334,-672,8650,-1055,800,-130,-3184
-1984,-3840,9642,-303,243,-177,-3152
-2500,-3006,8420,318,-275,-134,-3184
-1026,572,7908,360,-493,-160,-3200
644,192,7430,-2,-297,-260,-3168
928,-422,7554,-82,-34,-162,-3152
1236,-260,7712,28,205,-105,-3168
-204,282,8024,24,197,-90,-3168
-392,358,8044,-112,132,-156,-3168
-412,-676,8966,-90,99,-114,-3152
-280,-1422,8494,164,-70,-67,-3184
-12,-1200,7908,261,-100,-103,-3184
-124,-544,7542,353,-196,-118,-3184
-296,94,7920,360,-226,-133,-3184
-226,154,8326,319,-281,-99,-3184
24,68,8176,262,-310,-166,-3152
402,68,8132,237,-352,-211,-3184
500,-806,8698,351,-332,-112,-3184
-26,-802,8508,503,-440,-103,-3184
-362,230,8132,401,-521,-188,-3184
1188,1028,7234,10,-174,-210,-3168
2164,1258,6288,-284,206,-199,-3168
2432,1236,6444,-515,652,-43,-3168
1788,1412,7064,-753,999,-71,-3184
986,810,7708,-843,1130,-134,-3200
-328,638,8590,-955,951,-44,-3200
-112,190,8302,-1032,850,-152,-3184
-198,-822,8992,-977,802,-191,-3152
-2088,-3834,8538,-21,85,-161,-3184
-2248,-1718,8458,443,-490,-138,-3184
-148,1068,7036,77,-364,-160,-3152
1144,190,7464,-112,-59,-167,-3184
1152,-642,7376,-73,127,-131,-3184
226,264,7232,-37,235,-131,-3152
-138,490,7718,-106,194,-136,-3152
-210,-50,8310,-131,171,-107,-3152
-368,-1386,8442,100,26,-77,-3168
-494,-1060,7722,186,-147,-122,-3152
-262,-930,7634,326,-183,-133,-3168
-110,-112,8116,405,-262,-86,-3200
-78,290,7944,378,-284,-63,-3168
-462,562,8058,323,-343,-150,-3200
174,50,8054,248,-335,-199,-3168
680,-72,9106,276,-300,-152,-3168
164,-746,9044,370,-354,-116,-3168
-478,-616,8230,504,-435,-154,-3200
-116,600,7656,349,-474,-232,-3200
1056,524,7254,77,-188,-238,-3184
2036,932,7310,-189,162,-177,-3168
2398,972,6802,-458,639,-160,-3184
1416,1440,7486,-693,976,-112,-3184
972,794,8366,-801,1062,-108,-3152
-108,338,9102,-935,953,-88,-3184
-692,12,8530,-960,745,-64,-3152
-442,-1356,8890,-1017,753,-268,-3184
-1798,-3728,9434,-79,171,-92,-3184
-2610,-2046,8076,383,-361,-141,-3184
-740,1002,7348,163,-398,-206,-3184
1104,18,7134,-113,-112,-231,-3184
1370,-648,7878,-52,91,-165,-3168
420,-148,7656,35,248,-109,-3200
-664,512,7110,-27,88,-154,-3168
-284,-368,8162,-92,49,-115,-3168
-148,-1844,9078,212,-47,-130,-3168
-276,-1048,7576,249,-197,-119,-3184
-2,-640,7432,307,-194,-165,-3168
28,-152,7756,333,-197,-122,-3152
-34,152,8158,321,-235,-85,-3184
-176,372,7746,270,-286,-119,-3184
-18,106,8280,246,-283,-176,-3184
504,-374,8446,227,-308,-72,-3184
258,-1364,8646,445,-357,-110,-3184
-436,-282,8246,515,-482,-129,-3216
138,554,7440,293,-453,-113,-3200
1568,554,7176,37,-105,-227,-3200
