AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
1048,496,7974,187,-443,-294,-3088
2424,784,7348,-80,42,-216,-3072
2616,888,7010,-330,538,-138,-3104
1536,1108,7128,-514,856,-136,-3120
104,1034,8532,-689,896,-207,-3120
50,132,8668,-848,821,-143,-3120
-102,-88,8512,-872,747,-131,-3104
138,-864,9140,-790,718,-174,-3104
-1804,-3710,9138,-299,352,-117,-3088
-2556,-2940,8442,359,-202,-101,-3088
-1238,-230,8042,312,-380,-189,-3104
596,-108,8236,6,-205,-209,-3104
792,-368,7752,-21,-57,-121,-3120
672,-298,7788,36,67,-84,-3088
-80,74,7732,64,43,-142,-3104
-678,200,8422,117,-49,-124,-3072
-138,-480,8716,107,-89,-166,-3120
266,-524,7996,74,-109,-227,-3088
476,-792,7374,80,-41,-137,-3088
334,-618,7576,174,-2,-143,-3072
-30,102,7916,203,-6,-198,-3072
-262,212,7936,213,-20,-94,-3120
196,198,8108,51,-131,-168,-3072
520,472,7898,27,-110,-159,-3104
-24,-1342,8886,185,-184,-102,-3088
-828,-1606,9006,548,-455,-70,-3088
-992,-68,8472,567,-642,-110,-3088
264,628,7606,262,-533,-285,-3104
1780,582,7652,24,-173,-234,-3104
2690,984,6326,-272,306,-216,-3088
2312,1176,6418,-453,760,-3,-3088
872,1470,7384,-669,872,-163,-3104
-228,836,8298,-784,818,-132,-3104
-238,-162,9158,-809,750,-83,-3120
280,-236,8046,-939,710,-197,-3120
-26,-914,7644,-842,690,-197,-3104
-2184,-2980,8446,39,198,-93,-3104
-2368,-1146,7786,280,-300,-97,-3072
-434,778,7042,53,-316,-197,-3072
1188,46,7618,-102,-71,-199,-3120
1198,-548,8064,-18,72,-75,-3088
-160,-88,7844,128,40,-139,-3104
-728,316,7008,92,-69,-215,-3104
-428,-224,8250,79,-127,-125,-3120
338,-864,8994,190,-142,-143,-3088
522,-642,7406,100,-86,-133,-3072
318,-186,6932,107,-36,-223,-3072
258,-48,7458,127,13,-220,-3104
154,248,8016,119,31,-75,-3088
