AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
-446,720,8138,89,-109,-171,-3040
400,304,8098,-139,-138,-159,-3056
914,-118,8032,-99,-24,-116,-3024
1174,-680,7646,-79,286,-85,-3024
388,-448,7298,-85,408,-242,-3024
-384,96,8168,-95,309,-390,-3024
-556,-470,8540,-130,235,-164,-3040
-610,-224,7642,-131,14,-64,-2992
-64,-830,8024,3,20,-216,-2992
-620,-2374,8412,303,-173,-179,-3024
-2020,-1378,8940,705,-574,143,-3040
-1510,-62,8254,733,-963,147,-3008
274,640,7266,461,-987,-347,-3024
3222,1126,6932,306,-235,-174,-2992
3414,2262,6236,-312,353,-233,-3008
2880,2132,6020,-562,835,-35,-3024
1168,1662,6874,-770,1090,-127,-3056
186,1094,8042,-1072,1096,-55,-2992
294,114,7944,-1246,1036,-147,-3040
-38,-268,7588,-1242,1078,-150,-3008
-2238,-3700,8216,-391,470,-199,-2992
-2590,-3238,7168,301,-226,-224,-3024
-2142,-1084,7864,574,-722,-151,-3008
438,124,7958,283,-566,-252,-3072
1214,-244,8044,264,-305,-160,-3008
476,-226,8858,305,-97,-90,-3024
-52,312,8142,144,-34,-124,-3056
-328,448,8648,77,-71,-179,-3008
126,550,8298,-77,-121,-167,-3056
924,-14,8000,-138,-28,-110,-3024
1350,-816,7426,-122,308,-70,-3024
-14,-132,8430,-101,384,-181,-3008
-648,6,8552,-72,282,-343,-3008
-450,-120,8026,-135,207,-492,-3024
-426,-106,7426,-185,52,-68,-2992
60,-1492,8726,36,11,-181,-3040
-598,-2036,8800,314,-165,-39,-3040
-1878,-1500,8794,699,-517,120,-3040
-2058,-246,8812,734,-916,201,-3056
-380,106,8094,557,-1058,-310,-3024
2312,488,7824,478,-591,-256,-3008
3374,1898,6256,-18,147,-152,-3024
2626,2366,5974,-538,604,-91,-3024
1814,1216,7230,-641,1055,-34,-3024
206,942,8462,-948,1043,-84,-3024
-264,298,8964,-984,940,-43,-3024
-472,-316,8982,-1098,935,-149,-3024
-1838,-3570,9918,-524,570,-109,-3024
-2518,-4394,8582,277,-132,-122,-3024
-1866,-864,7894,726,-665,-201,-3040
-250,-2,8412,370,-631,-252,-3040
1370,-172,8144,161,-292,-122,-3024
982,84,8586,184,-8,-100,-3024
180,598,7638,139,21,-127,-3024
-200,520,7664,18,1,-158,-3040
476,360,8022,-203,-67,-193,-3040
874,72,7782,-146,-1,-97,-2992
1386,-302,6876,-152,199,-15,-3024
494,-194,6676,-163,401,-183,-3024
-236,160,7056,-124,288,-343,-3040
-438,108,8114,-138,211,-311,-2992
