AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
1094,-5944,8176,-957,1238,-424,-2352
3436,14708,3850,490,-2197,-378,-2336
-6952,-288,13430,5637,-2962,-605,-2336
2964,6504,-6202,-4904,2869,52,-2368
6780,9136,-6638,2040,-1174,40,-2304
226,-4668,24958,1205,-558,-140,-2352
7230,2222,-7252,-4523,3937,5,-2320
-4574,-2604,10578,3810,-2698,102,-2320
4654,5540,3114,-2873,1586,-196,-2336
-844,-8582,9504,579,283,-180,-2352
-8088,-88,12726,2074,-2502,90,-2320
11264,-5538,-8038,-5824,4103,-702,-2320
1482,9856,-3116,5855,-3707,-786,-2336
1554,-6544,5658,-1225,1014,7,-2336
8920,12662,-7054,-2545,1621,317,-2336
3398,2370,8196,3374,-2051,-326,-2352
2180,-2500,1672,-3437,2973,31,-2352
138,3862,3652,2265,-1640,190,-2336
2624,568,8176,-2085,1277,-397,-2336
-2586,-7404,9882,686,58,-90,-2320
-6782,8216,15820,2138,-3195,-104,-2320
4568,-15242,11062,-3678,3637,-433,-2352
5716,14850,-6126,2021,-1675,-500,-2304
-2986,-12502,30020,2994,-1585,142,-2336
4014,9200,-284,-4281,2560,230,-2352
8436,5516,-6604,2355,-1106,-351,-2320
-3484,-7830,15258,-273,653,111,-2352
1562,7264,3538,61,-374,246,-2336
2134,-3266,7154,-1714,1207,-432,-2336
-5460,-7416,11890,1106,-467,85,-2320
510,13580,6136,449,-2160,-224,-2352
-3800,-18474,28450,207,1302,-609,-2336
4050,9112,-8178,-2941,1286,-223,-2336
-5764,-7362,30996,4969,-3268,-368,-2336
1850,64,6268,-3286,2048,234,-2336
9118,3536,-9250,-969,1469,-364,-2352
-9576,-10926,26240,2984,-1904,115,-2320
2590,8090,1524,-1902,829,77,-2320
-3060,-8562,10880,487,403,-177,-2352
-5596,10668,13392,1542,-3026,-192,-2336
2948,-16554,16214,-1531,2419,-595,-2336
5044,13156,-6910,-1404,468,-269,-2304
-5400,-11594,32767,4267,-2834,-5,-2352
3768,7096,1702,-4066,2501,249,-2352
9002,4078,-8266,-54,825,-455,-2320
-9156,-9374,20448,1537,-810,156,-2336
1648,7152,2966,-1189,455,84,-2336
2840,-3758,5026,-1883,1573,-456,-2352
-9216,-3422,11696,2093,-1369,148,-2352
2742,13918,3506,-897,-1134,-384,-2336
-4080,-17578,27962,2406,-252,-709,-2304
2980,7086,-5730,-4138,2215,-204,-2336
-5288,-6658,29432,5079,-3374,4,-2352
3226,534,7250,-2487,1667,5,-2352
6882,1238,-6750,-1916,2311,-239,-2336
-5274,-4234,12804,3231,-2261,200,-2336
3150,8712,2446,-1664,744,-82,-2384
486,-8312,9416,-1178,1448,-364,-2352
-8224,312,10170,2041,-1797,237,-2320
8916,11210,-5804,-3179,977,-724,-2336
-8106,-9676,26544,5132,-2601,-686,-2336
2090,-2944,782,-4738,2782,-156,-2320
168,2188,10856,3254,-2054,-63,-2352
1422,-5168,20500,573,-126,-187,-2352
2380,-2354,1416,-4039,3731,-73,-2368
-8002,-8422,18794,4042,-2890,197,-2320
5032,8172,1218,-2541,1296,-219,-2352
-2836,-9230,11632,313,592,-225,-2352
-7434,5266,14600,1764,-2236,167,-2352
11994,5494,-11824,-5109,3128,-715,-2336
-6108,-1104,13208,5969,-3566,-727,-2336
-1790,-10948,20364,-3010,1857,-62,-2352
6908,9432,-5802,-692,414,273,-2320
712,-4044,24834,2404,-1169,-134,-2336
-3296,-5766,12546,-3797,3143,219,-2304
-4656,-2722,12236,3159,-2283,235,-2320
-1232,-9556,10414,-701,1101,-374,-2320
-2736,12182,13628,2122,-2885,221,-2368
172,-18664,22452,-1333,2482,-408,-2320
3916,13054,-7092,-2814,1063,-159,-2304
-5294,-10336,32767,5136,-3386,24,-2352
2536,3132,3942,-3944,2572,268,-2320
8196,4330,-8718,-974,1468,-266,-2320
-7234,-7480,18510,2647,-1701,256,-2368
2962,9160,1582,-2038,958,-20,-2336
170,-6830,9630,-683,962,-319,-2352
-7986,-2620,10810,1174,-908,303,-2320
6510,14046,-2070,-2416,391,-657,-2352
-9054,-17064,32767,4652,-1998,-680,-2368
3368,874,-5632,-5442,3031,-193,-2336
-2192,-1248,17024,4306,-2651,-220,-2352
-758,-5804,18264,-168,97,-59,-2352
7720,2334,-7356,-4616,4028,-148,-2352
-2968,-644,4810,4228,-2934,87,-2336
2882,3592,7564,-2149,1079,-182,-2352
484,-6406,6710,-20,758,-162,-2320
-9044,2114,15174,2646,-3109,-52,-2320
8882,-7946,-2242,-5489,4040,-783,-2320
4168,10760,-4046,4316,-2819,-507,-2352
1300,-8650,10378,-543,701,-126,-2304
6482,11914,-998,-2203,1359,277,-2368
5450,3102,7334,3065,-1874,-414,-2384
2504,-3866,2862,-3087,2834,244,-2352
-914,3666,5380,1438,-1135,231,-2320
3426,1784,6584,-1879,1048,-378,-2336
-2002,-8416,10504,668,182,-95,-2320
-6782,9324,14174,2022,-3184,-252,-2320
4232,-15408,12726,-3196,3317,-613,-2352
5538,12930,-5944,1602,-1266,-545,-2336
-4020,-11478,29470,2955,-1786,112,-2336
4124,8254,802,-3928,2310,298,-2336
9038,4758,-6404,1674,-610,-492,-2352
-4552,-8556,17668,109,403,273,-2320
1286,6530,3790,-114,-226,186,-2336
3642,-1874,3512,-1857,1289,-452,-2336
-9442,-4130,12012,1669,-891,95,-2336
-234,13428,6482,-307,-1645,-333,-2336
-2024,-18184,24790,498,1136,-637,-2320
3578,9462,-6030,-2599,1178,-346,-2352
-5780,-8514,31872,4947,-3342,-206,-2320
3148,2490,3960,-3555,2232,130,-2336
8108,2710,-8004,-1305,1748,-342,-2368
-8832,-9922,23432,2513,-1503,196,-2352
2628,7626,1874,-1472,597,102,-2320
1678,-5924,6426,-1722,1599,-429,-2336
-8838,-1650,10568,2003,-1419,205,-2304
11116,1012,-8934,-3385,1052,-594,-2336
-7170,-13748,28794,5313,-2822,-627,-2336
2584,320,-3644,-4540,2774,-194,-2304
7144,10116,-5424,2351,-1489,129,-2336
2454,-3214,14554,487,-112,-214,-2352
4512,-1246,-2074,-3835,3580,-101,-2352
-2704,-262,9396,3782,-2741,159,-2368
5070,5232,3474,-2594,1347,-264,-2336
-1746,-9796,11506,427,545,-228,-2336
-8096,2494,12912,1895,-2376,211,-2320
11024,-8232,-4222,-5280,3438,-812,-2352
-8028,-5502,21690,5966,-3564,-764,-2336
-68,-9224,11060,-2167,1474,-12,-2336
8110,13332,-5384,-913,509,259,-2352
316,-5860,26148,2990,-1628,-371,-2352
-664,-4040,7392,-3493,2870,400,-2352
1024,5370,3730,2759,-2005,208,-2336
5728,6760,682,-3064,1967,-332,-2320
-5092,-8082,12008,1336,-393,-65,-2320
-5650,9804,16586,2392,-3253,-268,-2352
3620,-17562,14652,-5283,4411,-649,-2336
-1818,6360,522,2779,-1988,-527,-2336
-5106,-12426,32767,2982,-1724,51,-2304
3904,6460,1358,-4637,2897,250,-2352
1746,-142,15474,2561,-1268,-462,-2352
-8452,-9108,21370,4156,-2932,102,-2352
3306,1820,6894,-2437,1447,-332,-2336
-2086,-8046,9784,899,-50,-164,-2320
-7724,4944,16606,2498,-3156,-172,-2320
7518,-11930,2028,-5192,4431,-493,-2320
4774,13792,-6172,2743,-2115,-536,-2352
-1032,-12234,21960,1834,-812,128,-2336
5802,11800,-2316,-4274,2632,247,-2304
7008,4828,-2726,3063,-1731,-379,-2320
-1266,-6862,9472,-1518,1542,184,-2352
826,6578,4228,713,-659,153,-2336
2496,-1930,7846,-1548,1024,-420,-2336
-3910,-7294,11492,945,-246,28,-2352
-2816,12520,11432,1268,-2713,-275,-2320
-538,-18398,22952,-980,2141,-327,-2352
4642,12278,-6444,-767,0,-390,-2336
-5254,-9758,32767,4342,-2786,177,-2336
2432,3718,2794,-2741,1768,64,-2352
8898,4218,-8894,-2287,2464,-226,-2352
-7810,-8442,18266,3243,-2123,121,-2368
3786,7650,2554,-1833,805,25,-2336
1902,-4906,6630,-941,1219,-365,-2336
-8738,-2636,10818,1828,-1456,194,-2320
10992,2300,-10082,-3431,1230,-568,-2384
-6964,-15460,30064,5140,-2728,-638,-2336
3370,2926,-5576,-4901,2988,-216,-2336
6496,9060,-4406,3653,-2277,-27,-2320
1082,-3150,12514,111,-24,19,-2352
7432,1168,-6296,-4367,4003,-145,-2320
-4412,-2362,9560,4258,-3040,151,-2336
3228,8356,1266,-2388,1100,-41,-2320
740,-7658,7914,-482,1162,-304,-2320
-9464,1452,13432,2331,-2524,122,-2352
9984,-6618,-2970,-4815,2755,-718,-2304
-7586,-5592,21814,5815,-3487,-851,-2304
1030,-6624,7746,-2819,1908,57,-2368
6778,11376,-2286,554,-391,196,-2320
1694,-4360,4512,-3743,3682,-104,-2336
-7094,-6688,15572,3676,-2723,358,-2320
4460,7778,3480,-2246,1196,-294,-2336
-3014,-9330,11318,155,706,-175,-2336
-6652,8814,13716,2452,-3031,194,-2352
11726,1110,-9856,-5099,3699,-823,-2352
-2320,3688,6314,4300,-2634,-825,-2352
-4248,-11254,28456,2723,-1709,245,-2336
4578,9158,1240,-3690,2228,256,-2320
8256,3500,-5116,1661,-471,-592,-2352
-5048,-7922,17754,184,231,264,-2288
1610,7038,3556,-20,-341,177,-2336
2872,-3366,4990,-2337,1748,-429,-2336
-7216,-8800,13798,1968,-1124,60,-2352
236,13534,7876,408,-2223,-245,-2320
-1630,-18462,25430,-788,2174,-449,-2336
2786,10212,-6170,-1963,709,-201,-2336
-6190,-8588,32767,5276,-3622,-169,-2304
3654,638,6596,-4016,2565,191,-2352
7516,2478,-8740,-827,1546,-337,-2320
-9170,-10774,24596,2425,-1604,411,-2304
3358,9598,1872,-1709,743,-23,-2368
392,-8740,9240,-1160,1407,-429,-2336
-8190,-4242,11220,1669,-1309,234,-2352
7420,13552,-3310,-1762,-292,-579,-2320
-8636,-13726,31876,3345,-853,-625,-2336
2296,-1708,-1996,-4793,2505,-132,-2336
-876,1068,14554,5055,-3278,-29,-2352
1522,-6398,21260,-1174,1015,183,-2352
3050,-372,-182,-3606,3359,-34,-2352
-8152,-9482,21338,4086,-2906,211,-2336
5220,8140,92,-2744,1508,-91,-2336
-2914,-8810,11018,91,627,-268,-2320
-7540,-2166,8696,1515,-1738,260,-2352
12176,6112,-12966,-4315,2194,-758,-2336
-7356,-1324,14162,6354,-3836,-1001,-2336
3538,6632,-7198,-4566,2686,116,-2352
6698,9680,-6470,1222,-609,91,-2352
6502,4334,-2574,346,477,-328,-2336
-9278,-12192,26776,3801,-2518,74,-2320
3836,8940,464,-2514,1264,-36,-2352
-370,-7510,8492,-325,851,-351,-2320
-8766,414,13174,1476,-1338,243,-2336
10146,10530,-9428,-3732,1523,-767,-2336
-9440,-9266,26550,5670,-3073,-896,-2352
1888,-6610,4472,-4970,2972,-117,-2320
1794,3902,3580,2403,-1411,-3,-2352
-28,-5562,23970,783,-407,56,-2336
3208,-2552,1512,-4363,3901,0,-2336
-7614,-8228,18178,4005,-2855,157,-2320
4374,7478,1496,-2618,1404,-203,-2320
-2434,-7786,10196,110,655,-247,-2336
-7388,7720,16274,2237,-2624,134,-2336
12258,1774,-12046,-5652,3804,-701,-2336
-3964,3716,6968,6033,-3843,-758,-2352
-3000,-12898,29664,-1848,1414,119,-2352
7666,10744,-6646,-944,637,262,-2368
558,-2120,23582,3370,-2126,-223,-2336
-3360,-8760,15634,-4342,3815,-47,-2320
-3414,-982,6368,2454,-1829,201,-2384
3344,4880,7092,-1842,1016,-282,-2320
-4970,-7866,12522,354,471,-75,-2336
-9064,2790,14574,2439,-3326,-241,-2352
8770,-8028,-1326,-4442,3817,-461,-2320
3834,10224,-3108,2491,-1742,-603,-2352
-5754,-8410,32394,1255,-525,-50,-2336
6696,11812,-1502,-3244,1929,320,-2368
5486,2838,6986,2113,-1035,-432,-2336
-9182,-10270,25316,-1512,1590,367,-2352
-498,3712,5178,386,-535,224,-2320
3750,2352,5390,-1865,1184,-447,-2336
-8536,-7074,13744,1374,-502,12,-2336
-5746,10308,12300,892,-2518,-337,-2352
3390,-16146,15310,-604,1882,-496,-2320
4808,11680,-5176,-1714,803,-429,-2352
-1864,-212,15018,4362,-2949,-62,-2304
3050,402,17364,1805,-1034,-34,-2320
-6254,-9092,19760,-3227,2897,189,-2288
-2630,-34,7740,1914,-1484,255,-2320
4582,5674,4836,-2096,1202,-418,-2320
-7320,-8860,14056,1229,-235,-70,-2320
1176,13348,5476,1501,-2742,-241,-2336
8892,-9022,946,-3050,3213,-675,-2336
3224,9614,-2940,2039,-1458,-470,-2288
-5612,-7228,30722,2413,-1563,164,-2352
6546,11890,-2884,-3571,2187,274,-2336
5820,2002,3814,1366,-261,-364,-2336
-9108,-9768,21984,276,131,130,-2304
400,4472,5032,220,-552,136,-2320
4096,218,3448,-2591,1953,-480,-2352
-8928,-4318,12102,2057,-1290,81,-2336
7316,12864,-2778,491,-2262,-348,-2336
4546,-16522,13400,-64,1628,-571,-2336
3070,13116,-5352,-1591,491,-350,-2320
-792,1564,14182,5013,-3476,-34,-2320
4736,7890,1316,-4208,2778,116,-2336
7342,2802,-7782,-667,1318,-362,-2304
-7932,-9038,19924,2273,-1570,244,-2320
2694,9290,2246,-1585,632,-51,-2320
796,-6964,9540,-1121,1417,-386,-2352
-7226,-1790,8036,1365,-1123,232,-2336
2544,14242,6416,-793,-1117,-531,-2384
-5284,-19170,31764,3325,-863,-517,-2320
3048,7144,-7334,-5167,2676,-125,-2320
6780,9434,-7208,5081,-3214,16,-2304
1860,-2944,11806,-1207,941,-72,-2304
7174,2936,-6976,-3500,3267,-59,-2336
-4628,-3002,11688,4117,-2860,158,-2352
4194,9440,406,-2933,1620,-97,-2384
-732,-8400,9300,-30,695,-312,-2336
-8396,116,12698,1749,-1841,240,-2336
10338,11242,-9312,-4303,2097,-764,-2320
-9774,-9622,27440,6241,-3695,-937,-2352
-5426,-10412,32767,5120,-3448,-131,-2320
2402,3638,4442,-2651,1719,233,-2320
2770,-2242,946,-4365,3769,245,-2320
-330,3012,4300,2819,-2004,242,-2352
2854,742,7210,-2544,1470,-265,-2336
-2864,-7794,10216,859,-19,-122,-2336
-7180,7210,16518,2436,-3081,-85,-2352
5640,-14316,7996,-5361,4376,-684,-2320
-4652,3466,6676,3430,-2352,-631,-2352
-2492,-12750,28018,1050,-307,-75,-2336
4522,9514,-882,-3918,2392,267,-2336
150,-2586,22808,3306,-1919,-468,-2384
-3166,-8122,14536,-1953,1937,193,-2352
1622,7496,3830,972,-828,243,-2336
2136,-3054,7560,-1718,1084,-416,-2336
-5180,-6830,11882,964,-272,-9,-2336
-670,13062,8340,1548,-2914,-113,-2320
-2682,-18888,27020,-1691,2575,-588,-2320
3350,10780,-3290,-88,-452,-396,-2336
-5648,-8640,32767,4148,-2558,4,-2336
2002,682,4934,-4380,2704,245,-2352
5076,3022,5990,998,-30,-465,-2352
-8864,-10578,26034,1298,-486,267,-2352
2354,7768,2074,-2110,970,-2,-2352
1764,-5150,6094,-886,1120,-408,-2352
-9188,-2556,11774,1875,-1449,218,-2304
6906,13070,-4132,-3036,746,-687,-2352
-8128,-13654,29942,5307,-2892,-728,-2352
3014,-772,-3522,-4910,2988,-105,-2352
7486,10368,-4624,2809,-1753,20,-2320
782,-4018,16562,460,-262,3,-2336
6410,-46,-4494,-4541,4172,-58,-2336
-2894,-700,7152,3047,-2307,187,-2352
3994,5516,6234,-2025,1003,-319,-2320
-6116,-8526,13216,116,772,-192,-2336
-8810,3018,13272,2271,-3062,-183,-2304
9074,-8102,-474,-4564,3636,-592,-2336
3266,9314,-6670,-4778,2924,-289,-2352
3318,4914,974,2413,-1553,119,-2336
1610,-2982,22284,979,-465,-260,-2336
260,-4930,7240,-3812,3602,130,-2336
-450,4022,5606,3169,-2337,251,-2336
4878,7988,3242,-2487,1363,-215,-2336
-4312,-10222,13104,535,480,-219,-2320
-5888,9702,13772,2097,-2883,21,-2352
11986,-126,-9684,-5043,3844,-668,-2320
-2182,4534,4676,4749,-2880,-554,-2336
-4362,-11300,30496,-87,262,240,-2336
8352,10998,-6960,-2279,1362,214,-2352
2280,-1032,18958,2800,-1408,-344,-2320
-6048,-8108,18580,-184,421,353,-2336
2058,7782,2960,-310,-104,156,-2336
1566,-5008,7430,-2159,1601,-451,-2320
-7220,-7060,12716,1747,-1128,104,-2320
1018,14182,7646,430,-2210,-542,-2320
-3266,-19148,28778,-356,1984,-620,-2304
2916,11374,-4756,-1678,506,-174,-2352
-5162,-7614,32767,5207,-3503,-117,-2352
2286,-856,8882,-3881,2496,329,-2320
7622,3060,-8322,-397,1076,-392,-2336
-9152,-11470,25962,2691,-1696,279,-2336
3276,9652,1672,-1985,890,-21,-2368
-132,-8458,9316,-926,1156,-400,-2352
-7654,-3870,10492,1368,-1094,223,-2320
8822,12518,-6586,-1610,-401,-562,-2304
-9560,-12400,30652,4193,-1604,-644,-2304
4510,13962,-6130,-4937,2537,-180,-2320
240,2520,9984,4560,-2884,-41,-2352
-158,-6820,24376,-413,478,100,-2352
3968,-1134,-1470,-3825,3537,-104,-2336
-8232,-9120,20570,4215,-2941,150,-2336
4260,7506,818,-2540,1220,-98,-2352
-2180,-8154,10112,-53,740,-298,-2352
-7518,-2572,8964,1669,-1793,217,-2352
12058,5458,-12706,-4468,2290,-753,-2368
4840,13546,-5702,-1119,14,-258,-2320
6224,9008,-5546,4321,-2674,-181,-2352
964,-3272,11244,-331,361,110,-2352
8056,3070,-7480,-4097,3749,-139,-2352
-5038,-3238,11074,4311,-3035,134,-2352
4196,5382,3994,-2744,1435,-98,-2336
88,-7052,8322,96,686,-198,-2368
-9020,452,13702,1998,-2113,192,-2352
10318,-5320,-5808,-5247,3208,-669,-2352
-9560,-8228,25642,6358,-4029,-942,-2336
2110,-6904,4942,-3303,2258,139,-2336
7854,12370,-3758,644,-275,187,-2320
-930,-5872,24974,2758,-1807,-75,-2320
4228,-2662,-146,-4535,4014,23,-2352
-746,2998,4060,3296,-2384,232,-2304
2768,2464,8136,-2003,1046,-265,-2368
-1024,-7300,8972,-75,802,-145,-2352
-7750,7474,15336,2639,-3288,236,-2352
5196,-14262,9688,-4948,3905,-678,-2352
-3204,3172,7442,4060,-2596,-712,-2336
-3176,-11928,28078,714,-121,160,-2368
4318,9364,1046,-2503,1493,329,-2320
1350,-1444,23084,3011,-1728,-361,-2320
-3074,-8156,14948,-2708,2596,104,-2304
1052,6430,4164,1217,-1029,276,-2368
4056,6690,5934,-1970,1130,-377,-2320
-5222,-9222,13300,1064,-97,-33,-2352
-1614,12754,8450,1432,-2795,-267,-2320
-482,-17548,22556,-2832,3062,-658,-2336
2508,8574,-1594,575,-613,-474,-2336
-6384,-9364,32767,2872,-1869,62,-2320
3400,3342,4258,-3888,2328,208,-2320
5340,2032,8964,767,202,-518,-2320
-9066,-10040,23792,544,-9,209,-2336
2226,8008,2764,-536,27,165,-2304
4320,2726,4030,-2193,1661,-476,-2352
-9060,-6602,13264,2018,-1267,130,-2352
5790,13298,-886,123,-1991,-294,-2336
-2918,2936,7400,5434,-3222,-699,-2320
-3956,-10818,26288,32,72,156,-2320
5382,9810,-142,-2834,1712,238,-2320
2328,-1476,19390,2082,-868,-405,-2352
-5514,-7240,16776,-1074,1106,288,-2352
1810,7186,3154,981,-944,220,-2336
2544,-3862,6036,-2633,1796,-410,-2336
-7506,-7746,12958,1757,-1024,43,-2304
-504,13008,9876,1318,-2715,-344,-2320
-1686,-18538,25432,-2009,2908,-573,-2352
2410,9934,-3322,135,-583,-417,-2336
-5992,-8730,32767,4485,-2961,350,-2304
3362,630,6262,-4663,2937,179,-2320
4674,2098,4628,747,257,-411,-2320
-8406,-11100,23614,1808,-1063,343,-2352
3818,10726,1306,-1005,259,57,-2336
2736,-836,7164,-1815,1625,-428,-2352
-7554,-4260,10106,1307,-952,204,-2352
7580,13560,-4170,-289,-1575,-534,-2352
-9020,-14320,32706,1696,415,-724,-2336
4540,14992,-6846,-4349,2098,-161,-2336
-566,2188,12356,5258,-3441,-15,-2336
648,-7208,22608,-2428,1728,146,-2352
8316,4386,-8922,-2693,2760,-244,-2352
-8450,-9486,21924,3805,-2643,187,-2336
5334,8044,-626,-2674,1435,-88,-2336
600,-6414,9428,-377,922,-325,-2320
-7752,-2982,9126,1499,-1412,246,-2320
13248,5864,-14182,-3953,1757,-748,-2320
-7188,-18,13118,6003,-3298,-873,-2336
3088,6222,-7326,-5037,2969,-152,-2336
7574,10124,-8184,2608,-1408,-40,-2320
-744,-5138,26606,1754,-980,-50,-2352
7958,3830,-8028,-4806,4148,-44,-2336
-4476,-2638,8798,4126,-2924,177,-2304
4082,5000,4216,-2770,1515,-227,-2336
-76,-7570,7978,326,468,-274,-2352
11226,9920,-10834,-1521,-449,-568,-2336
-9626,-7182,24648,6282,-3835,-636,-2352
1850,-7136,6094,-3817,2449,-174,-2352
7896,12242,-4388,319,-117,126,-2384
-624,-6282,25102,2896,-1783,-110,-2352
3112,-2626,426,-4400,3858,0,-2352
-556,3454,4414,3071,-2229,193,-2368
