AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
290,90,7872,-80,20,-165,-3040
248,98,7776,-97,9,-168,-3008
278,124,7774,-93,34,-192,-3008
284,38,7878,-78,51,-149,-3040
252,132,7862,-63,17,-178,-3008
278,110,7844,-99,52,-157,-2992
298,116,7866,-79,-5,-156,-3024
282,118,7852,-90,46,-186,-3024
298,106,7812,-66,40,-167,-2992
284,98,7844,-94,31,-182,-2992
266,144,7822,-58,51,-175,-3024
304,96,7812,-104,31,-181,-3024
304,96,7830,-85,19,-186,-2992
278,50,7854,-81,19,-141,-3024
232,126,7790,-62,27,-183,-3008
318,92,7798,-92,58,-167,-2992
300,104,7852,-84,49,-174,-2992
346,130,7832,-75,37,-178,-3024
278,126,7832,-64,12,-188,-3008
248,52,7780,-101,46,-152,-3008
288,116,7744,-96,28,-167,-3008
308,116,7876,-78,63,-177,-3008
298,156,7818,-72,45,-144,-2976
328,74,7868,-68,33,-141,-3040
300,98,7820,-74,16,-179,-3008
290,126,7778,-97,52,-163,-3040
318,84,7834,-70,4,-186,-3008
326,88,7910,-82,53,-152,-3008
300,108,7806,-82,28,-179,-3040
280,82,7824,-99,26,-160,-3024
326,128,7834,-67,41,-180,-3024
290,82,7804,-78,27,-187,-3024
296,80,7886,-77,19,-167,-3024
344,84,7766,-91,26,-168,-3040
316,50,7830,-71,23,-176,-3008
292,122,7860,-61,56,-164,-3040
262,112,7840,-90,46,-165,-3008
252,84,7816,-78,17,-200,-3008
292,104,7836,-68,36,-182,-3008
262,124,7884,-63,31,-175,-3008
290,130,7816,-77,16,-177,-3008
288,110,7784,-74,49,-152,-3040
286,92,7784,-109,8,-172,-3040
282,96,7824,-76,20,-156,-3008
290,82,7828,-74,2,-173,-3024
270,56,7782,-112,13,-155,-3024
292,74,7902,-77,48,-181,-3056
260,44,7880,-74,29,-188,-2992
288,76,7846,-87,57,-181,-2992
272,84,7850,-92,49,-178,-3024
272,66,7792,-77,41,-158,-3024
290,94,7788,-81,27,-179,-3024
264,92,7790,-73,27,-150,-3040
264,114,7886,-90,36,-196,-3040
312,74,7866,-102,17,-162,-3008
284,134,7858,-79,21,-168,-3040
306,60,7872,-70,49,-161,-3040
260,98,7858,-52,28,-184,-3008
290,48,7822,-101,2,-152,-3008
280,130,7806,-80,-11,-169,-3008
280,156,7846,-69,31,-164,-2976
268,130,7812,-60,13,-169,-3024
274,128,7802,-81,44,-155,-3024
306,86,7756,-97,38,-162,-3024
318,92,7862,-78,29,-175,-2992
282,136,7820,-110,37,-162,-3024
294,144,7864,-77,-5,-133,-3056
274,74,7798,-96,44,-192,-3024
286,100,7828,-78,16,-141,-3024
