AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
1596,-3264,-1092,2289,694,-2,-3936
-138,-7566,12038,-1704,-885,-299,-3920
-1322,8778,14980,-168,616,165,-3920
1852,976,-4556,1780,441,-162,-3888
1920,-2024,4212,-2970,-580,-128,-3888
-570,-100,7956,994,557,-2,-3920
-954,-7276,6926,-2021,-901,-597,-3920
3630,7034,86,3154,878,67,-3920
-1126,5184,14242,-2636,-516,-403,-3904
-2846,1046,5616,1538,-167,-250,-3904
4870,-238,652,-1062,374,253,-3904
-3580,-3190,14464,-2639,333,-152,-3904
1150,-5024,-780,2347,482,-177,-3904
2904,6208,9630,-3687,247,-125,-3904
-2088,6784,6228,2553,945,-315,-3936
670,-7718,3696,-2188,-985,-411,-3904
-1726,4510,11838,-324,-261,-160,-3872
5818,-4908,-5238,2466,1123,210,-3920
-3462,-3900,14580,-2238,-1057,-284,-3904
-788,7922,13608,1075,322,-66,-3936
1924,-3992,722,-462,387,-8,-3920
-4192,720,17866,-859,-688,-382,-3888
1280,-12424,9790,1392,-640,-316,-3920
-710,8762,12470,690,472,-46,-3888
-2688,-1582,2224,-138,-168,-465,-3920
-1028,3424,11844,18,-533,-49,-3888
3150,1554,7232,661,1078,428,-3920
-4580,-14276,14632,-483,-1166,-466,-3920
5062,5242,1932,2128,928,219,-3872
708,-6844,3740,-129,479,-285,-3920
-3758,6736,15892,-1610,-427,-508,-3920
530,6,1186,1615,308,-68,-3904
-2424,-2740,19940,-2193,-1308,-331,-3904
1292,6554,6404,1851,1231,291,-3904
330,-4504,-1922,821,-42,-214,-3888
656,2422,13260,-2269,-559,-184,-3888
-1908,994,12042,1292,842,29,-3920
-2264,-3208,9738,-2150,-928,-588,-3936
3524,-644,2822,2954,550,11,-3872
-962,3116,11146,-2343,-374,-352,-3904
-2608,1642,8272,1531,-78,-295,-3888
3432,3082,4478,-1594,18,199,-3888
-1080,6008,9360,-1688,885,5,-3920
3494,-336,-5474,1926,24,-230,-3920
2178,2448,5880,-3247,237,-8,-3920
-1464,-2748,4788,3130,1002,-323,-3920
-1702,-5818,12306,-2968,-1199,-495,-3888
-2318,3690,16646,648,148,-82,-3888
3222,-8576,1946,589,196,-5,-3904
-2428,4190,17822,-2343,-591,-114,-3920
742,5316,2066,2212,757,-82,-3904
2294,-4324,-160,-2166,-91,-98,-3872
-2608,922,13394,54,-169,-188,-3936
-62,-11076,8470,-423,-880,-478,-3904
1738,9652,4634,2181,880,72,-3936
-2144,-2546,2264,-1511,-436,-452,-3904
-2654,2112,10124,831,-594,-128,-3904
4666,-1160,3118,262,919,418,-3904
