AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
-2960,-6782,9378,-2324,-1018,-259,-3968
-828,6918,18068,525,148,-10,-3968
2378,-4994,-528,487,696,63,-3968
-4170,-230,16960,-1537,-869,-433,-3968
2148,-9336,8222,2048,-426,-249,-3968
-864,7364,13584,-204,216,-107,-3968
-2208,-2250,2500,223,-109,-420,-3952
940,4418,9700,-373,-462,-30,-3952
1432,4422,7916,628,1151,371,-3952
-2212,-10816,8044,-81,-1120,-463,-3952
3982,7152,10324,1224,822,237,-3952
234,-8606,4116,614,519,-297,-3952
-3704,2408,17638,-2042,-648,-508,-3952
1428,-5256,-492,1868,437,-24,-3968
-1242,-5658,15972,-2182,-1247,-337,-3968
-172,8136,11538,1446,1196,333,-3968
1088,-1000,-4082,762,-45,-211,-3936
-642,5922,18078,-2284,-529,-119,-3968
338,-870,5834,1206,730,-6,-3952
-1118,-5682,7150,-2177,-942,-590,-3984
3338,3488,1378,2839,473,-6,-3952
-968,676,8554,-2267,-288,-360,-3952
-2556,-600,2784,1438,-91,-275,-3952
3902,1936,2946,-1706,110,196,-3984
-2230,3076,10476,-1717,867,-18,-3952
-1554,-9988,5938,1694,-147,-281,-3968
2750,9300,15194,-3242,246,2,-3952
-1846,1798,5010,3062,909,-312,-3936
-218,-7252,7850,-3042,-1245,-478,-3968
-854,3398,6962,871,244,-71,-3968
4964,-7556,-2520,701,376,11,-3936
-3236,794,17440,-2189,-449,-106,-3968
-240,6250,7742,2075,648,-106,-3968
1814,-446,6086,-1978,-61,-67,-3968
-3664,-866,14804,-1459,-844,-500,-3952
2680,-8308,6944,2201,-387,-173,-3936
-1014,7578,14456,-850,234,-126,-4000
-2428,-2986,422,732,43,-400,-3984
1420,4688,9928,-1314,-588,-14,-3952
812,7008,8320,862,1347,388,-3952
-456,-9226,2398,378,-1166,-481,-3952
3154,9026,15592,318,615,196,-3984
58,-8556,3822,1692,664,-264,-3984
-3420,84,17092,-2732,-915,-547,-3952
1280,-3694,-546,2205,617,-21,-3936
-194,-7388,12912,-1799,-947,-276,-3984
-1134,8876,14362,89,768,228,-3952
1574,62,-4516,1676,321,-155,-3952
-10,5912,17782,-2764,-598,-143,-3968
-290,-294,6984,1234,706,1,-3968
-910,-6740,6920,-2281,-986,-596,-3968
3668,6010,326,3228,666,62,-3968
-1108,6300,13954,-2623,-440,-406,-3968
-2678,828,4428,1667,-41,-230,-3936
4458,-226,1262,-1517,203,162,-3968
-3194,282,13170,-2136,621,-78,-3968
48,-7622,1346,2179,272,-203,-3968
2752,7872,12604,-3218,190,-24,-3952
-1794,4778,5680,3058,939,-260,-3952
72,-7922,5344,-2825,-1171,-495,-3952
-1424,4342,9980,475,159,-97,-3952
5800,-6052,-5000,1157,589,61,-3952
-3656,-2404,16110,-2500,-657,-167,-3952
1880,1776,-4086,2234,713,-61,-3968
2164,-4596,514,13,502,13,-3952
-3806,882,17046,-876,-708,-349,-3968
966,-12790,9986,1516,-640,-282,-3984
-184,10646,10652,582,537,-32,-3984
-2510,-2582,472,239,-146,-444,-3984
-1978,4388,14216,-423,-667,-38,-3968
-4190,-2496,16260,-2748,317,-126,-3968
5426,6254,-1736,2867,953,-29,-3968
2626,6038,10562,-4044,103,-194,-3968
-1992,7784,6594,1457,706,-316,-3952
902,-8718,2594,-689,-507,-261,-3952
-2740,-1762,21280,-1512,-911,-288,-3984
5750,-5332,-5716,3102,1375,307,-3968
-3594,-4400,14858,-2265,-1110,-287,-3968
-846,7700,14850,1112,244,-17,-3968
1836,-3908,1376,-17,531,29,-3968
-4056,692,17338,-1117,-754,-424,-3968
1280,-12930,10044,1511,-635,-307,-3968
-772,10638,12842,108,532,-57,-3968
-2070,-1190,-956,513,-27,-423,-3936
-1118,4336,14550,-1091,-720,-39,-3968
2956,2790,6614,1110,1333,453,-3968
-4018,-15182,11762,-593,-1293,-494,-3952
2752,9914,19088,1421,828,285,-3952
1062,-8132,1900,575,648,-255,-3952
-3818,6048,16728,-2189,-585,-516,-3984
40,1158,2216,2157,541,-36,-3952
-2170,-3994,19652,-2351,-1347,-348,-3936
670,7850,8094,1160,1034,320,-3952
574,-4830,-3072,1210,37,-208,-3952
972,2334,12660,-2252,-531,-136,-3968
1270,-2794,2386,1430,903,49,-3968
-2318,-3470,9754,-2467,-1008,-614,-3968
3790,746,1848,3173,436,-6,-3968
-982,1934,10460,-2420,-372,-347,-3968
-2576,-678,1508,1595,-31,-295,-3936
3886,2706,2938,-1776,-33,160,-3968
-1448,6088,9894,-1624,909,50,-3936
4030,752,-6132,1889,-13,-235,-3936
2126,1412,4868,-3807,204,-98,-3952
-2368,10216,8782,2538,960,-319,-3920
-1492,-6314,11214,-2139,-1000,-362,-3952
-1930,2742,17678,-467,-364,-177,-3952
-86,8514,10940,739,921,217,-3968
624,6584,4058,2043,738,14,-3984
2294,-5062,-622,-1459,95,-30,-3984
-4002,-470,16588,-405,-440,-297,-3952
308,-12004,8510,328,-801,-421,-3952
1306,10554,5708,1623,772,48,-3984
-2330,-2774,1212,-838,-365,-435,-3984
-2670,3100,11754,502,-633,-103,-4000
4704,-1854,3284,1117,1177,470,-3984
-5676,-13554,18742,-1856,-1179,-514,-3952
3570,8358,13070,2662,1054,169,-3968
1902,-1426,2628,-1967,417,-269,-3936
-2848,10776,10858,-631,30,-499,-3936
1768,-4636,-1468,1034,122,-171,-3968
-1050,-6720,14790,-2268,-1349,-370,-3968
4130,1406,-1392,2793,1480,344,-3936
-2260,-7238,6096,-485,-640,-233,-3936
-456,6098,18286,-950,-293,-51,-3968
-56,-924,6348,1225,905,74,-3936
-4002,-652,15390,-1929,-938,-541,-3984
2724,-8034,6856,2589,-187,-136,-3952
-976,6726,14238,-1278,40,-152,-3984
-2574,498,3908,1102,53,-405,-3952
1632,4054,8910,-1267,-334,33,-3952
514,5942,9410,-40,1202,299,-3984
-754,-8982,4434,1253,-861,-398,-3952
3454,8112,13972,-106,599,179,-3936
-124,-8180,4392,2284,727,-282,-3952
-3590,-10,17272,-2701,-974,-582,-3968
-1242,3882,8568,2069,567,-22,-3936
-388,-7060,13084,-1396,-788,-216,-3936
-934,8136,14294,-366,521,166,-3936
1562,760,-4280,2250,767,-73,-3936
1836,-1968,5120,-2463,-232,-73,-3968
-3824,1360,16604,227,-79,-162,-3936
820,-12300,8708,-408,-819,-455,-3968
2998,5674,2184,1987,663,9,-3968
-2650,-410,5450,773,-88,-399,-3984
4008,932,3804,-1371,-12,129,-3952
866,5646,7004,-1360,972,91,-3968
-274,-6558,2594,1475,-213,-277,-3968
3140,8070,11070,-2561,410,86,-3968
-1898,4180,4818,2784,857,-301,-3968
-3374,-214,16962,-3005,-1194,-515,-3968
-966,3636,8950,1022,323,-54,-3968
5216,-6222,-3462,74,13,-72,-3952
-3368,-1804,16398,-1761,-198,-30,-3952
1682,1322,-3684,2180,743,-85,-3952
1816,-2308,4114,-2344,-220,-102,-3984
-3686,644,16828,148,-98,-201,-3920
686,-11888,10026,-719,-847,-516,-3984
3480,5786,636,2425,857,39,-3984
-1668,-768,7258,-1951,-471,-426,-3952
-1742,3704,12124,1239,-384,-137,-3984
4228,-216,2698,-410,666,344,-3968
-3540,-1200,14210,-2664,-325,-301,-3968
5298,4840,-2496,2521,908,-6,-4000
1346,-4972,2312,-3409,245,-209,-3968
-1902,5928,5716,1236,631,-397,-3968
596,-7664,3998,-879,-479,-273,-3936
-2624,-194,19876,-1444,-851,-281,-3968
3014,4408,1892,2985,1434,307,-3968
-3446,-2446,15886,-1938,-974,-279,-3968
-794,7224,12034,677,148,-54,-3936
1896,-4428,1166,-37,472,17,-3952
-3130,-1536,13002,-1038,-784,-412,-3984
938,-12552,10022,1421,-670,-311,-3984
-78,9986,10802,584,551,-36,-3952
-2566,-2444,890,96,-139,-465,-3952
2224,4196,7416,-416,-585,-26,-3984
3608,50,5876,905,1190,467,-3952
-4980,-15198,16042,-395,-1247,-464,-3984
2902,9120,17504,1476,793,224,-3984
1168,-5416,2714,-205,509,-279,-3936
682,-7710,3896,-2269,-978,-400,-3936
-2376,-1286,20064,-913,-602,-265,-3936
5786,-5196,-4782,2686,1262,275,-3968
-3702,-3566,15256,-1927,-1005,-284,-3952
-898,7602,13558,742,156,-20,-3952
1878,-4162,1262,286,583,17,-3952
-3922,834,17082,-1103,-753,-393,-3936
1150,-12428,9778,1733,-542,-286,-3984
-418,9878,11460,549,536,-54,-3936
-2548,-1952,732,50,-140,-423,-3936
-1488,4308,13102,-525,-587,-63,-3968
3538,574,5734,1158,1243,426,-3968
-4760,-15622,15672,-616,-1335,-511,-3936
