AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
-1954,-3864,13836,-2868,-976,-559,-4080
394,-352,1822,1850,566,-30,-4064
2380,-8476,5262,-589,-334,-112,-4048
-2132,6078,16898,-829,337,110,-4064
1020,3728,-240,1980,584,-152,-4064
774,2928,13006,-2909,-481,-148,-4032
-1638,1082,11140,662,349,-85,-4064
-358,-9882,7454,-1440,-905,-542,-4032
2378,8920,3096,2884,835,78,-4032
-878,2896,12042,-2285,-486,-449,-4064
-2846,2284,8472,1649,-232,-237,-4048
4774,-2926,2332,-940,383,265,-4080
-5148,-8054,18898,-2810,99,-237,-4048
3454,-1038,-6578,2726,839,-52,-4048
2344,3246,5546,-4074,175,-200,-4048
-2024,10490,7796,2042,826,-315,-4048
-1540,-6012,12498,-2064,-895,-382,-4032
-2578,4494,16414,-957,-569,-230,-4080
992,7896,8234,3157,1569,414,-4032
-3394,-5928,11764,-972,-770,-305,-4064
-1076,7390,17050,-176,-135,-60,-4048
1348,-2798,3296,872,781,98,-4080
-2252,-2980,9200,-1739,-905,-497,-4048
1760,-11904,9534,2231,-369,-215,-4048
-964,10206,14022,-892,236,-134,-4016
-2292,-1120,-116,1233,83,-404,-4048
-442,4890,14034,-1530,-694,-35,-4064
2348,4094,6802,701,1410,358,-4016
-3004,-14292,8706,805,-989,-476,-4016
2662,10204,18588,47,578,241,-4032
814,-9374,2344,1903,746,-254,-4032
-3792,4324,17432,-3199,-1131,-576,-4064
-414,2346,4194,1702,537,-48,-4048
4026,-8800,694,-611,-291,-161,-4048
-3130,3666,18490,-1440,52,36,-4048
720,5916,3046,2430,732,-66,-4064
1406,1352,10240,-2816,-393,-109,-4064
-2564,1652,13396,486,80,-149,-4064
76,-12042,7978,-1015,-925,-523,-4064
1392,10424,5894,2532,931,67,-4064
-1056,402,9536,-1815,-421,-478,-4064
-2858,3502,11284,1147,-405,-167,-4016
4608,-2170,3012,-150,711,320,-4048
-5404,-12432,18818,-2931,-388,-385,-4048
4610,2254,-6324,2794,983,59,-4048
2052,-762,3142,-3513,244,-196,-4048
-2594,10828,10264,1159,618,-370,-4048
-768,-7382,8818,-1113,-597,-315,-4032
-2508,2762,18924,-1695,-938,-270,-4080
4304,604,-2334,3178,1494,302,-4016
-2504,-7030,6506,-2123,-1068,-265,-4064
-10,6942,6720,752,196,-10,-4096
2488,-5368,-446,326,572,35,-4064
-3944,-722,16030,-1270,-839,-422,-4064
2440,-8834,7908,1829,-572,-244,-4032
644,10690,7638,143,474,-30,-4032
-2490,-3728,1074,711,-85,-452,-4064
1326,3906,10980,-1133,-694,-70,-4064
706,7496,9064,1424,1407,454,-4032
-5540,-15654,18346,-412,-1418,-503,-4080
2748,9410,17580,1280,784,260,-4048
-32,-9272,3510,1023,675,-244,-4048
-3508,-1036,17548,-2520,-754,-560,-4048
1430,-3308,-1194,2418,657,-22,-4048
128,-8054,11568,-2329,-1260,-323,-4048
-1346,9222,15288,359,826,248,-4064
1664,670,-4618,1618,287,-190,-4064
2218,-5068,276,-307,461,37,-4080
-3590,-1020,14344,-2328,-964,-573,-4064
3230,-6038,5092,3147,262,-73,-4064
-1080,5036,14152,-2465,-353,-336,-4048
-2866,1960,5828,1590,61,-325,-4080
2444,3792,6410,-1735,-95,110,-4032
-70,8036,9394,-1293,957,127,-4032
1274,-5270,-1284,1991,-282,-297,-4032
2852,6126,9618,-2517,273,55,-4064
-764,-6684,4974,3020,926,-302,-4032
-3030,-2896,15392,-2934,-1173,-496,-4096
-1780,4458,12624,953,257,-65,-4064
5744,-5154,-4652,447,177,-36,-4064
-1900,7290,16832,-2218,-402,-75,-4032
1718,3232,-2952,2400,767,-53,-4032
2236,-3586,1734,-2510,-177,-99,-4064
-4250,1010,17874,213,-88,-159,-4032
-258,-9558,6568,-861,-883,-511,-4048
2696,7742,2882,2456,839,69,-4048
-1856,-2242,5030,-1687,-405,-440,-4048
-1042,3996,12446,1078,-518,-159,-4048
4634,-1192,2704,-21,720,357,-4048
-4498,-5634,16160,-2527,-466,-361,-4080
4994,5864,2144,2598,964,40,-4048
2598,4920,7662,-3476,320,-212,-4064
-1936,8872,6546,1262,629,-405,-4032
1178,-7634,1142,-810,-510,-286,-4032
-2488,-2852,19896,-1486,-905,-267,-4096
5446,-3746,-4892,3074,1358,265,-4064
-3218,-5278,12504,-1737,-982,-242,-4032
-902,7258,16680,449,100,0,-4096
1222,-2866,2424,535,692,17,-4064
-4296,318,17704,-1552,-851,-447,-4032
1462,-11354,9776,2034,-458,-287,-4064
-600,9244,13280,59,395,-39,-4080
-2600,-1216,1364,412,-80,-441,-4048
-222,4856,12268,-1096,-575,-67,-4080
-1786,5710,11276,-2643,34,-193,-4064
4058,7772,9010,2906,1031,121,-4064
2294,706,5062,-2578,362,-260,-4032
-2662,10282,9808,233,300,-427,-4064
1728,-6514,-362,373,-122,-199,-4064
-1998,-4952,17576,-2106,-1221,-331,-4032
5184,-1426,-3394,3121,1496,355,-4064
-2858,-6400,9676,-1253,-820,-274,-4064
-862,7312,17570,-312,-122,-69,-4064
874,-2154,3790,924,858,81,-4064
-4330,112,16768,-1896,-950,-488,-4032
2124,-9908,8028,2238,-372,-202,-4048
-876,7228,14074,-615,148,-117,-4048
-2760,-668,3822,707,-31,-410,-4048
950,4486,9308,-1047,-365,-6,-4080
1492,4998,7692,182,1235,343,-4080
-1966,-10710,6762,738,-976,-421,-4048
3772,7114,11726,535,641,203,-4064
126,-8730,4748,1744,637,-307,-4048
-3776,1926,17526,-2547,-906,-545,-4048
-776,2626,6620,2110,552,-16,-4032
-1176,-5904,15626,-1785,-1040,-280,-4064
-90,8230,11502,456,863,233,-4064
1112,-1338,-3950,1496,287,-185,-4032
1736,-314,7810,-2813,-562,-151,-4064
326,-1248,5602,1276,695,15,-4064
-1076,-6152,7462,-2011,-933,-583,-4064
3158,3548,2400,2767,537,2,-4064
-884,1170,7976,-2029,-261,-382,-4032
-2752,-1072,4288,1301,-214,-285,-4048
3814,1520,4160,-1439,132,178,-4048
-2294,2100,10980,-1695,796,-9,-4048
4664,2034,-4320,1704,123,-274,-4112
3244,9542,13062,-3260,249,-46,-4048
-1762,2174,4600,2715,884,-330,-4048
-102,-6994,7662,-2688,-1100,-459,-4080
-860,3080,7406,772,178,-93,-4032
-318,8630,12390,1939,1303,327,-4064
1318,-410,-4302,1595,400,-163,-4064
1722,-696,5888,-2841,-510,-141,-4080
-3150,1232,15364,741,415,-57,-4048
-1028,-5716,7002,-1636,-887,-577,-4048
3912,4110,236,2572,890,88,-4064
-1408,-616,8718,-2052,-521,-422,-4064
-2380,3650,12428,1232,-389,-158,-4064
4266,-1546,4238,-77,758,360,-4064
-2930,2026,13084,-2731,-495,-376,-4064
5010,4094,-4490,2665,954,59,-4064
1784,-3364,1828,-3164,313,-240,-4064
-2860,9902,12138,710,473,-389,-4064
242,-7656,5660,-313,-310,-238,-4064
-2700,1178,19544,-1832,-1005,-327,-4064
3856,2754,-168,3049,1443,299,-4048
-2240,-7162,4288,-2021,-963,-298,-4048
-514,7122,9542,745,130,-37,-4048
2224,-5054,480,338,611,48,-4048
-3586,-838,14618,-1314,-848,-417,-4080
3074,-6770,5764,1783,-568,-258,-4048
224,10280,9812,127,406,-46,-4080
-2482,-2754,914,485,-43,-419,-4048
1836,4692,8276,-827,-579,-38,-4048
3728,-1622,5836,1166,1194,463,-4064
-5436,-15108,18376,-387,-1262,-470,-4064
2944,8674,17294,1540,767,246,-4064
-612,-8096,4862,530,545,-298,-4064
-3026,9254,13266,-2010,-563,-556,-4064
964,-2968,36,2065,497,-73,-4064
596,-7442,10586,-2203,-1168,-320,-4064
-1376,8184,15018,1156,1120,266,-4032
-1580,-6462,2462,1026,-5,-213,-4064
382,5056,16238,-2310,-565,-157,-4048
-684,390,8096,1326,852,64,-4080
-666,-8266,6730,-2401,-1003,-590,-4080
3282,-4856,4372,3130,438,26,-4048
-1582,-2664,5940,-675,-283,-471,-4032
-1668,4996,13534,-690,-616,-96,-4064
3664,532,4852,1287,1344,458,-4080
-4838,-15886,15680,-459,-1353,-521,-4048
2556,10422,19440,1239,765,243,-4048
-944,-6838,4336,928,618,-281,-4080
-3782,8260,15736,-2401,-724,-561,-4048
870,-1000,422,2358,616,-13,-4080
1802,-8910,6726,-2298,-1177,-363,-4048
-2096,7432,17306,950,1011,255,-4048
-470,-5982,-842,1180,106,-213,-4048
726,3974,14570,-2678,-626,-135,-4080
-1374,774,10180,1227,764,40,-4048
-2802,-2080,11072,-2303,-924,-597,-4064
3686,-3200,2846,3314,491,0,-4032
-1078,3040,13650,-2670,-410,-339,-4032
-2968,2690,8406,1862,45,-268,-4064
3216,2550,4598,-1739,20,138,-4032
-1036,8256,10368,-1904,752,12,-4032
3282,-1880,-5552,2390,159,-233,-4064
2460,3494,6244,-3542,124,-10,-4032
-1288,-4150,5356,3161,1017,-251,-4064
-1992,-5574,12900,-3055,-1162,-492,-4048
-2404,4666,16078,711,156,-113,-4048
5810,-3290,-5224,909,386,20,-4048
-2504,5574,18034,-2523,-554,-143,-4048
