AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
-2082,5252,3692,102,-758,80,-2704
288,7074,5484,232,206,-332,-2656
1494,42,10526,672,492,-170,-2688
-1920,7262,7772,-1394,-206,-34,-2704
-156,3920,4118,-47,-165,-24,-2688
1160,-10600,10396,483,433,-214,-2688
-1140,4148,6480,-201,-285,100,-2688
1758,-172,9184,434,63,-173,-2672
752,13410,4586,-1129,717,-367,-2688
-264,-10652,12132,-50,224,-121,-2656
2540,650,4328,-547,33,-292,-2704
1892,-442,5258,144,568,-201,-2672
-4302,526,8514,71,-677,335,-2672
4084,13126,3732,-220,-60,-224,-2704
-3662,-6884,9944,-407,17,-57,-2672
-2252,6182,3022,-246,-643,-49,-2704
3024,-12062,12054,1195,359,-546,-2704
-106,5952,6868,-821,90,-122,-2672
572,9462,6370,104,503,-184,-2672
-2874,-580,8890,-140,-98,16,-2704
2728,3702,5456,-743,103,-71,-2672
-410,-2650,6846,589,222,-115,-2688
-54,-3968,10354,616,-150,-52,-2672
3226,3962,10464,222,706,-434,-2672
-2420,-1638,7554,-1588,167,-180,-2672
-1304,-1820,5480,175,-72,-213,-2672
3418,-6924,7970,154,508,-404,-2704
-3620,1000,6518,-99,-140,188,-2704
1744,-2140,10562,1332,-506,72,-2672
3706,8376,4934,-1230,436,-347,-2672
-4318,-7536,11796,779,-580,142,-2672
2576,-5438,6466,527,16,-504,-2704
38,6838,6028,-329,137,-210,-2688
1758,284,9940,520,465,-155,-2656
-3070,-842,9172,-1098,-194,-25,-2656
2800,3818,5150,-201,-96,-49,-2688
1250,-10492,10150,600,434,-209,-2688
-1236,4074,6592,-259,-288,67,-2688
3920,2298,8388,672,358,-260,-2688
-906,4396,10092,-1328,674,-321,-2688
-1258,-730,4952,-91,-40,-117,-2688
2346,-298,4536,-92,326,-379,-2672
-932,-1512,7986,129,346,-60,-2704
-1480,-4748,10602,663,-748,306,-2672
3708,8402,5086,-1058,252,-356,-2672
-3492,-5564,9474,552,-170,24,-2704
874,1686,7102,-590,-418,-217,-2672
1650,702,6828,840,320,-469,-2736
1614,-5966,11698,-38,279,-125,-2704
-1414,7058,7958,-1104,158,-100,-2672
-318,2820,4752,233,-281,65,-2704
2182,-382,5366,-298,250,-207,-2672
-2246,2184,6388,402,-98,-67,-2704
1544,-1542,10074,551,-97,-107,-2704
906,13098,4528,-720,581,-385,-2672
-1096,-2430,5820,-96,3,-107,-2688
3340,-4752,6958,81,468,-398,-2704
-4250,104,8450,142,-620,321,-2704
3928,10422,5478,-241,-75,-222,-2688
-3340,-5296,8874,-436,31,-44,-2688
820,1688,7416,-163,-609,-42,-2688
3114,-11896,11884,1069,380,-537,-2688
-214,6466,6730,-732,96,-121,-2688
710,8670,6506,127,511,-206,-2720
-920,-9972,12862,-235,-152,3,-2688
2176,4242,4806,-677,46,-93,-2720
96,-4744,7876,589,287,-149,-2688
-372,-1768,8670,155,-217,10,-2688
3548,3686,6922,690,588,-346,-2704
-686,6826,9294,-1672,442,-230,-2688
-948,-3318,6408,25,-17,-133,-2656
3254,-4450,6344,-62,344,-427,-2656
-394,246,6402,125,306,-43,-2704
-2238,-4752,10894,864,-690,269,-2688
4270,11372,3580,-1174,337,-341,-2688
-4358,-8708,11870,787,-277,62,-2704
2510,-3542,7440,-589,-364,-252,-2688
2098,-3242,9274,753,322,-439,-2656
1272,-2706,9696,130,338,-122,-2656
-768,7048,8424,-695,342,-139,-2688
-292,-480,6694,427,-219,64,-2688
2946,1236,5478,-824,171,-178,-2688
-2348,1926,5550,617,5,-61,-2688
1274,-4504,11934,656,-60,-94,-2656
1088,13500,4122,-298,627,-370,-2688
-2176,2228,7062,-1121,116,-181,-2656
-458,-2740,6878,134,-46,-254,-2688
2578,-2356,6354,1,481,-373,-2688
-4238,1342,6890,31,-251,222,-2688
594,-4474,10690,1087,-412,-6,-2688
1288,532,9048,-1117,401,-313,-2688
-3336,532,6492,589,-655,121,-2688
2166,-1624,6794,-251,-198,-425,-2704
-10,6220,7678,-208,194,-214,-2704
2012,-6320,13386,466,442,-160,-2640
-2904,5584,6268,-1108,-214,8,-2672
1460,4360,4750,-122,-56,-17,-2672
666,-7178,9342,561,430,-217,-2672
-1502,2602,7896,-236,-253,59,-2704
2752,4576,6068,533,281,-217,-2672
138,8184,8762,-1223,687,-326,-2704
-642,-6060,8342,-39,153,-83,-2704
1722,20,6008,-462,128,-349,-2704
286,86,6012,226,513,-154,-2704
-2894,-3774,10816,274,-723,344,-2704
4604,14064,2004,-902,134,-299,-2688
-2670,-3958,8914,124,-17,-21,-2672
-158,5306,4640,-584,-495,-138,-2688
2306,-5302,10118,1105,360,-531,-2704
954,-1148,9120,-585,144,-99,-2704
954,8470,5794,-145,524,-216,-2672
-1438,-9642,13474,203,-119,22,-2704
3026,2362,5168,-781,203,-162,-2704
-2058,1068,5670,605,17,-70,-2704
752,-4948,12214,614,-121,-64,-2704
1764,12080,5006,-212,645,-406,-2704
-2110,3364,7368,-1192,131,-156,-2704
-908,-1662,6200,109,-75,-229,-2704
2840,-4410,6870,86,514,-359,-2672
-4290,1428,6854,5,-275,224,-2704
544,-6694,11692,1169,-416,-30,-2704
1418,1118,8782,-1106,324,-289,-2688
-3442,-742,7376,469,-709,98,-2688
2826,-9198,8360,275,-72,-484,-2720
604,6766,4014,102,205,-308,-2704
2244,-7250,13518,737,486,-194,-2672
-3302,5938,6560,-1425,-211,-5,-2704
1390,5428,3684,-5,-258,26,-2704
1104,-5912,7216,425,460,-260,-2672
808,-5502,12644,624,-128,-67,-2672
1676,12850,4430,-580,585,-390,-2704
-1140,-9034,11322,-746,194,-202,-2704
-920,-1364,6176,-118,-66,-242,-2672
2766,-3752,6792,21,550,-309,-2688
-4422,2076,6328,-61,-497,312,-2688
3138,5712,8056,793,-257,-145,-2720
1516,552,9324,-1112,245,-216,-2672
-3580,420,6534,343,-760,121,-2704
2990,-10362,9200,542,49,-531,-2704
-150,6950,7326,-221,170,-225,-2672
2002,-7150,13830,532,471,-149,-2672
-3032,6030,6140,-1179,-211,-14,-2704
1346,4726,4334,-115,-87,-53,-2704
604,-7830,9708,562,452,-238,-2704
-1694,2642,8094,-204,-302,56,-2672
2840,4324,5944,545,268,-231,-2704
154,9578,8286,-1299,695,-362,-2672
-764,-6962,8778,53,171,-125,-2704
1712,774,5718,-582,91,-369,-2704
212,336,5718,284,521,-134,-2704
-3198,-3762,10996,228,-734,363,-2704
4614,15046,1444,-758,42,-288,-2672
-2730,-5152,9276,168,-39,2,-2672
-94,5874,4046,-572,-563,-75,-2672
2262,-5508,10104,1180,347,-483,-2672
920,-1266,9070,-716,106,-132,-2656
928,8550,5750,-62,523,-214,-2720
-1492,-9588,13180,117,-87,50,-2720
3066,2254,5412,-883,141,-106,-2688
-1960,1124,5530,648,184,-106,-2688
-658,1468,6904,342,-191,-7,-2688
4134,-4,12186,584,714,-407,-2688
-2252,2642,7790,-1764,309,-221,-2688
-792,-874,5584,162,-48,-144,-2688
3274,-3386,5488,49,458,-434,-2720
-2438,-1620,8404,80,91,79,-2688
3044,5688,7874,-285,-22,-231,-2704
-2340,-3998,9182,41,-41,-16,-2672
-156,5140,4366,-467,-449,-159,-2720
2320,-6234,10824,939,348,-457,-2704
792,-556,8680,-271,236,-123,-2704
-458,8366,7778,-406,465,-184,-2704
