AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
-1642,2314,6900,-51,193,-308,-3200
3456,5426,4522,-121,561,-273,-3216
-1470,-2792,11204,451,-55,74,-3200
1528,-316,6908,-697,-96,-64,-3248
138,-1930,7208,184,318,-240,-3232
-664,-2216,8924,-77,96,-155,-3232
3512,1452,7946,121,538,-413,-3200
-3382,-2602,8768,-814,-84,-220,-3216
12,-4108,8108,338,-139,-145,-3216
3640,-1336,6690,-308,780,-438,-3200
-5294,-1420,8468,339,-486,224,-3200
2048,-2076,9038,741,-433,47,-3248
-716,5350,6472,-787,441,-310,-3216
-1128,-254,10620,607,-624,163,-3216
5736,2832,7450,-746,364,-549,-3200
-2790,4434,5366,-115,187,-286,-3200
1532,-8294,11330,449,-76,-24,-3184
3212,6626,5074,-422,470,-229,-3232
-1730,-148,9462,351,-177,116,-3200
1446,-3738,8348,-362,78,-73,-3232
26,4222,7242,-61,319,-253,-3216
-354,-2940,9862,121,-6,-142,-3184
2520,3196,7092,-97,509,-429,-3200
-2540,-4006,9336,-569,-161,-170,-3200
804,-3348,8032,297,1,-212,-3216
2476,-2394,7630,-255,665,-370,-3216
-5042,-302,7398,318,-747,395,-3232
3578,-2548,8514,772,91,-179,-3232
-2522,3074,9258,-846,272,-198,-3216
-366,5008,7292,357,-729,106,-3216
5630,-1116,7912,-398,516,-622,-3200
-3802,6580,4496,-381,53,-182,-3200
2888,-6186,11014,692,116,-53,-3232
-1226,-798,8006,-404,277,-186,-3216
-2414,2628,7066,43,-278,168,-3184
2268,-5112,9572,-56,311,-120,-3232
-846,3242,7364,-324,206,-170,-3232
-226,-1714,9206,166,-133,-157,-3216
1266,5426,5912,-467,521,-433,-3216
-1420,-5834,10138,-298,-195,-94,-3200
4856,3054,4102,-310,325,-360,-3216
-3970,-2684,8550,170,216,-62,-3248
-3978,-1714,8080,499,-850,352,-3200
5626,7448,6304,-315,610,-411,-3200
-6370,-7624,12628,389,-622,132,-3232
5384,4386,6638,-883,-157,-249,-3216
2120,-8340,11426,566,832,-558,-3216
-2204,-492,7996,-576,-529,99,-3200
3358,6518,4406,225,442,-216,-3232
-1888,-3012,9580,238,196,-33,-3216
1392,5918,6678,-683,-103,121,-3184
-202,-986,6912,272,276,-220,-3232
-1678,1338,7026,-277,-26,-130,-3200
2926,32,7464,307,404,-302,-3216
-1928,2932,8050,-1000,210,-264,-3248
-352,-5334,9602,338,-295,-101,-3232
4690,1330,4208,-432,577,-463,-3232
-4824,-2586,9394,306,-5,82,-3184
3278,-2630,8778,690,-677,229,-3216
3602,8844,4942,-660,565,-392,-3184
-4336,-7124,12646,710,-613,203,-3232
5560,72,7764,-1024,179,-379,-3200
474,-2084,9706,321,463,-458,-3248
-984,-6060,8766,0,-307,20,-3216
2578,7214,5710,-194,554,-242,-3232
-1034,-4318,11412,511,76,83,-3200
1098,3090,6624,-698,-164,25,-3216
-196,1024,6550,228,255,-229,-3184
-1376,-1412,7546,-121,116,-147,-3232
3792,1166,8472,148,521,-369,-3232
-2948,-896,8334,-890,-74,-249,-3216
1928,-1640,7642,367,-152,-169,-3184
3972,-652,5546,-355,751,-448,-3232
-5136,-1750,9374,385,-422,219,-3232
4930,-1882,8434,788,-361,-23,-3200
994,7960,5074,-836,443,-334,-3216
1004,7856,5054,-710,-313,-182,-3200
-3858,6708,5548,-579,-28,-99,-3184
3158,-2806,8902,476,283,-197,-3232
-1448,-2974,9142,253,242,-42,-3216
876,6196,6898,-689,-111,98,-3216
184,-980,6920,278,229,-190,-3232
-1246,1468,6996,-249,-4,-125,-3200
2166,110,7328,268,288,-367,-3216
-1392,3270,7970,-951,270,-301,-3184
-538,-5902,9928,304,-254,-50,-3232
4810,1682,4008,-410,531,-427,-3200
-4768,-2310,9168,341,12,47,-3216
3106,-3510,9556,652,-677,210,-3184
4114,9590,5042,-617,552,-455,-3232
-4594,-8060,12934,720,-632,171,-3232
5806,914,7536,-1109,178,-446,-3200
686,-3210,10142,417,548,-446,-3184
-1322,-5382,8720,-55,-358,58,-3216
2906,7432,5448,-307,545,-215,-3232
-2394,1310,8020,450,-75,121,-3200
1500,3540,6914,-541,-36,-22,-3232
-398,540,6504,95,300,-216,-3216
42,-1964,9368,-18,41,-95,-3216
4178,-82,8360,118,590,-422,-3232
-2888,122,8428,-748,-152,-193,-3200
1528,-1310,7350,350,-86,-156,-3248
4160,-770,5508,-290,759,-419,-3200
-5298,-858,9052,275,-603,323,-3200
4978,-1786,8662,817,-94,-102,-3232
-4238,674,10756,-849,364,-244,-3184
-2366,-3304,11574,447,-717,129,-3216
5060,-5324,8208,-358,510,-637,-3216
-3792,6794,5954,-308,96,-217,-3200
548,-8914,10930,690,45,-64,-3232
776,5256,6560,-473,277,-179,-3216
-1702,5168,5628,202,-216,114,-3216
1260,-996,7118,-224,255,-107,-3232
156,3452,7276,-202,223,-203,-3200
-172,-2792,8474,124,-46,-201,-3216
324,7638,5460,-722,485,-393,-3216
-548,-5246,9682,-2,-197,-58,-3216
3430,1298,6394,-165,289,-333,-3232
-1140,-3344,8000,102,361,-177,-3264
-2444,-1832,8926,449,-931,385,-3216
6196,-78,8586,164,562,-387,-3232
