AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
-1940,-9208,19208,785,315,-227,-2512
-2098,1592,7978,-1505,50,-56,-2496
6340,1366,4264,23,432,-283,-2496
-2562,-1980,14388,499,78,-210,-2528
-736,-1986,13034,318,-614,172,-2544
3678,3112,2404,-1090,773,-184,-2512
1656,276,7552,403,-18,-224,-2528
-1774,-2176,12788,248,20,-91,-2496
872,214,5762,-217,99,-115,-2512
1554,-116,5262,-411,527,-174,-2512
-118,3458,7154,325,-571,-136,-2480
96,-5422,14702,330,409,-325,-2496
470,3982,1932,-1258,575,-182,-2528
204,-490,10804,1386,-674,40,-2512
-2148,1382,15006,174,-421,-83,-2544
5674,-932,-2860,-2154,1588,-503,-2496
-2778,2586,5092,1183,-812,20,-2496
2388,-1074,15074,1138,-925,-92,-2528
5398,2706,1560,-1152,1427,-395,-2512
-2706,-594,7124,53,-362,78,-2512
3640,1594,4896,223,-186,-2,-2496
300,-852,12014,327,-69,-158,-2496
1684,708,3454,-912,748,-295,-2528
-40,-212,6002,194,-231,-59,-2512
1928,-390,6826,-77,327,-191,-2512
-2930,-114,10954,554,-477,-26,-2528
3554,-1434,3526,-1249,823,-423,-2496
-284,3092,4370,776,-145,-152,-2480
-1100,-2826,11336,291,-224,-61,-2512
578,2070,3168,-663,319,-19,-2496
6476,1464,-2772,-1295,690,-409,-2528
-1808,-10216,20180,2620,-891,-45,-2480
-1988,2428,6290,-1200,-177,-58,-2512
7362,3468,-3438,-1030,1257,-374,-2480
-3322,-314,8516,672,-228,-55,-2512
-958,-1996,12516,725,-669,80,-2544
1396,964,4650,-1139,702,-172,-2528
2684,1700,1538,-358,419,-236,-2496
-1502,-2442,12850,565,-212,-38,-2512
1794,-106,7856,-172,161,-174,-2512
-1388,-550,8880,-124,341,-100,-2496
3566,1188,2206,-486,48,-206,-2528
484,-5082,13418,1124,-7,-214,-2496
-204,418,6488,-1202,436,-168,-2544
1036,2442,3778,592,-214,29,-2512
-1212,2310,12296,96,-420,-236,-2528
848,-8800,12264,147,649,-327,-2496
-1482,4244,1408,-838,-110,13,-2512
2908,424,12640,741,-266,-190,-2512
-274,-2274,13726,174,509,-272,-2512
-2278,-2128,11614,-57,-394,133,-2528
3026,2852,1694,-1228,783,-164,-2528
2354,1430,3478,533,-65,-227,-2480
-1078,-2278,11102,246,-2,-68,-2512
1520,874,6302,-279,153,-111,-2496
34,-882,7126,-174,468,-139,-2496
-2806,2402,11068,277,-580,-147,-2512
1412,-5548,11776,403,358,-308,-2512
626,2662,3152,-1147,533,-166,-2528
1068,1318,6010,1270,-655,8,-2528
-2272,1380,12466,404,-604,-122,-2528
3430,-6016,3522,-2053,1670,-504,-2512
-768,6078,-2666,665,-651,32,-2480
-750,-2400,19364,1554,-1144,-61,-2496
2838,-80,7078,-1506,1598,-425,-2464
-1824,258,5182,21,-360,117,-2512
2176,-1260,10546,446,-267,-15,-2512
-818,-956,13160,579,-238,-167,-2480
638,-154,5508,-709,601,-235,-2528
744,352,5858,160,-153,-53,-2512
1304,-1028,6832,-234,462,-211,-2512
-3386,1206,11512,564,-639,-8,-2496
822,-5012,12938,198,445,-342,-2496
236,3136,3128,-1118,475,-186,-2512
