AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
3480,1698,5502,-144,-480,-348,-2384
-2652,-5756,13540,808,353,-205,-2432
-1912,4056,6648,-618,-493,151,-2400
7002,564,4092,173,426,-346,-2448
-3460,-1786,10112,-389,716,-202,-2416
-2264,-642,10340,368,-853,116,-2416
1646,68,7774,-421,326,-108,-2400
2334,698,4570,-324,386,-328,-2432
-1306,-1992,9334,269,20,-99,-2416
1600,-30,6806,-114,-115,-82,-2384
-70,-766,8036,-78,453,-183,-2432
1552,1532,5934,-255,-419,-215,-2432
2130,-4406,9600,372,463,-310,-2416
128,2554,6498,-772,239,-122,-2416
586,-344,8406,1189,-539,-16,-2416
-1666,3318,8614,-689,-227,-187,-2464
3534,-5404,5664,-932,1150,-377,-2432
-3252,2698,7248,776,-810,29,-2432
588,1022,9642,246,-609,-116,-2416
3208,704,8018,-898,1436,-377,-2416
-3768,-2144,11632,550,-724,146,-2416
2386,1396,7120,-346,59,5,-2400
892,50,8844,111,25,-246,-2432
-280,-1082,8640,-430,600,-226,-2384
478,-204,7610,283,-399,-64,-2416
3088,-688,6310,-435,520,-224,-2416
-3712,1898,10464,390,-542,-123,-2400
2544,-3946,8248,-730,626,-277,-2400
-530,918,7822,535,-158,-230,-2416
-456,-3272,10864,148,-139,-21,-2416
-660,2568,6672,-407,246,-2,-2432
6198,-1388,1090,-882,506,-391,-2432
-2366,-6472,14248,1616,-369,-137,-2384
-876,2500,6300,-893,-433,90,-2384
6516,1218,2612,-186,1017,-426,-2384
-5368,-2270,13070,346,-273,6,-2416
1062,1682,6732,-202,-270,28,-2384
408,-508,8156,88,-12,-170,-2384
1232,-248,6954,-630,753,-285,-2400
-1146,-364,8724,378,-353,-56,-2400
3026,-250,6250,-260,362,-158,-2400
-3056,708,10280,203,-96,-105,-2416
3266,-2264,5724,-746,324,-250,-2416
726,-2212,9570,997,-109,-256,-2432
-254,-1178,8258,-794,243,-60,-2400
528,2260,5154,423,-106,-41,-2416
-486,3302,9480,-446,-237,-359,-2416
-144,-8076,13440,760,401,-197,-2384
-1344,2972,6570,-481,-422,155,-2400
4210,770,10024,447,-44,-277,-2384
-278,-1512,9416,-501,978,-231,-2416
-1594,-180,9318,391,-908,130,-2384
1184,702,7524,-260,159,-56,-2432
2484,694,6946,-337,439,-354,-2432
-1986,-1656,8850,29,209,-97,-2400
2146,356,6466,-25,-204,-89,-2400
-966,-1364,8878,-74,534,-173,-2432
-1074,2458,7028,-366,-399,-219,-2400
1052,-4360,11038,847,141,-283,-2400
368,1680,6388,-1026,397,-102,-2416
-416,-2564,11728,1106,-526,-47,-2416
-2758,1840,11338,-344,-339,-151,-2368
3816,-4946,5964,-1658,1484,-360,-2400
-4460,-2090,9776,1730,-1242,-25,-2384
1276,782,9482,-137,-451,-59,-2416
3068,1582,7146,-917,1425,-427,-2400
-3506,-2322,11652,802,-776,95,-2400
2972,984,5360,-465,30,2,-2400
1340,494,8546,9,60,-185,-2416
-736,-1124,8784,-467,609,-219,-2416
-1956,-672,9412,290,-421,-30,-2432
3114,-364,6320,-348,509,-191,-2400
-3216,2476,9790,405,-474,-125,-2416
2906,-1634,5580,-713,504,-257,-2416
-270,2446,6712,300,-22,-236,-2416
-584,-3590,11694,-9,-46,-36,-2400
-1526,1818,8146,-463,178,-5,-2416
6420,-2082,844,-1447,1029,-393,-2416
-2836,-6060,13982,2219,-866,-108,-2400
-684,1650,6576,-856,-320,51,-2432
6412,2046,2302,-624,1197,-420,-2400
-3460,-2628,10950,460,-266,-49,-2416
1180,670,6736,-308,-276,56,-2416
740,636,7798,-155,92,-125,-2400
1018,-974,7036,-462,747,-277,-2432
-2408,-996,9130,251,-345,-24,-2400
3402,104,5632,-6,172,-184,-2384
-2926,634,10608,155,34,-157,-2416
1162,1402,5918,-673,203,-218,-2432
336,-1166,8898,866,-34,-255,-2400
-128,-1844,8812,-940,417,-58,-2416
478,-244,7290,424,-140,-33,-2416
-294,2340,9520,13,-573,-291,-2400
290,-7448,12696,-250,962,-298,-2432
-1420,3548,5920,130,-775,124,-2400
4612,220,10024,337,-16,-292,-2400
-232,-1092,8306,-801,1208,-273,-2384
-1650,208,9784,617,-1043,138,-2448
2408,1060,6928,-507,277,-47,-2416
2504,590,6604,-209,371,-332,-2432
-2052,-1848,9242,151,115,-110,-2432
62,-278,8464,132,-359,-66,-2448
1262,-568,7774,-239,584,-208,-2416
-894,2670,6736,-91,-564,-178,-2432
1206,-3980,10146,352,350,-279,-2432
526,3518,5736,-691,319,-163,-2416
-310,-2048,10782,984,-501,-36,-2416
-2548,2216,11260,-158,-303,-77,-2448
6818,-142,4,-1888,1510,-384,-2400
-4978,-508,8734,2080,-1384,-114,-2432
2290,-630,10858,-574,-307,-12,-2416
6962,1534,1150,-968,1492,-439,-2416
-5376,-2694,13368,807,-618,99,-2400
3112,946,5400,-678,114,8,-2432
280,-262,8308,270,-124,-177,-2416
1684,-792,6748,-563,794,-284,-2384
-1664,88,8842,289,-465,-16,-2448
2794,-154,6908,-162,333,-183,-2400
-2676,306,10088,197,-248,-106,-2432
2838,-2182,5846,-817,433,-267,-2416
-306,2874,6716,762,-131,-239,-2416
40,-742,7806,-633,259,-34,-2400
310,2024,5392,125,35,16,-2400
5250,1024,3250,-489,-171,-388,-2384
632,-8336,12760,1156,211,-190,-2448
-1466,3528,6088,-839,-477,136,-2416
6914,972,2694,284,431,-336,-2400
0,-292,8846,-561,914,-213,-2416
-1866,68,10056,446,-946,134,-2384
844,-222,8346,-260,172,-112,-2416
2636,-242,4628,-493,634,-326,-2432
-2154,-1810,9248,354,-183,-65,-2400
1956,82,7214,-74,-77,-111,-2400
-580,-1070,8440,-131,481,-178,-2432
-1734,2610,8114,-285,-424,-210,-2416
1180,-4644,11292,830,213,-260,-2352
780,2278,5768,-1132,412,-129,-2432
742,202,6164,1319,-581,-12,-2400
-2366,2528,10198,-331,-549,-192,-2400
3710,-6010,5892,-1394,1493,-403,-2384
-3108,3816,6852,1131,-1068,44,-2416
1360,450,10104,166,-490,-129,-2400
3050,1552,7216,-1203,1605,-376,-2400
-3476,-1960,11796,961,-948,125,-2384
3054,724,5220,-486,143,-13,-2416
1458,764,8144,-10,70,-216,-2400
-840,-1346,8956,-268,465,-242,-2432
-1914,-480,9212,158,-357,4,-2384
3114,-318,6196,-339,523,-265,-2448
-3426,2224,9950,357,-580,-104,-2416
1996,-4692,9484,-697,601,-291,-2400
-388,2326,6922,315,-91,-213,-2400
-788,-3918,12494,109,-168,-37,-2416
-1386,2676,7802,-390,176,-16,-2384
4274,1566,4426,-990,505,-367,-2400
-2984,-5242,13218,1887,-544,-146,-2432
-676,1478,7682,-897,-370,99,-2400
6780,984,3732,-171,904,-393,-2416
-3434,-2064,10658,202,10,-61,-2416
1452,284,6636,-13,-487,75,-2400
1552,464,7506,-202,157,-98,-2448
2332,56,5662,-363,601,-288,-2384
-2256,-732,9250,82,-144,-70,-2416
3216,48,5730,21,50,-101,-2400
-108,-1236,8256,-1,288,-138,-2400
1396,1906,5476,-556,-48,-221,-2400
236,-1892,9546,987,44,-269,-2416
584,2780,5572,-1163,487,-79,-2416
484,-82,7904,1023,-468,-41,-2432
-788,2080,10620,-271,-516,-272,-2400
4866,-3778,3294,-1123,1305,-377,-2384
-4272,2076,7984,747,-978,90,-2400
4888,344,9238,87,-260,-226,-2384
-134,-680,8480,-735,1313,-350,-2416
-4012,-2558,12014,693,-986,145,-2400
2938,1390,6302,-589,333,-5,-2432
1866,734,6976,78,65,-254,-2416
