AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
-4418,-1548,11954,399,-328,-51,-2416
1844,550,7932,-399,214,-29,-2416
1540,592,7768,-195,282,-264,-2448
-1118,-1644,9014,24,231,-147,-2416
896,-136,8074,207,-303,-88,-2448
624,-808,7386,-432,624,-193,-2416
-2842,1872,9220,168,-619,-166,-2464
1774,-4254,9432,28,443,-290,-2400
616,2562,5484,-451,263,-149,-2416
-806,-3154,11662,842,-508,-14,-2416
-2002,1528,9046,-381,-44,-47,-2464
5568,-2422,1850,-1515,1287,-413,-2400
-3836,-4958,13960,1981,-1250,-113,-2416
28,1542,8280,-498,-354,-16,-2448
5234,1896,4478,-878,1458,-433,-2416
-4690,-2524,11920,533,-485,33,-2400
2322,1532,5656,-460,-21,21,-2464
356,-384,8674,118,-38,-163,-2416
498,-1304,8138,-517,700,-279,-2448
-1940,-576,9314,302,-393,-56,-2432
3088,-230,6522,-133,215,-210,-2432
-3110,1012,10562,182,-114,-136,-2432
2014,402,5496,-750,398,-250,-2448
8,-266,8610,664,-59,-246,-2448
-606,-2252,9960,-598,262,-49,-2432
-232,1730,5830,69,-10,-32,-2432
1254,2530,8248,-273,-233,-377,-2432
-1214,-7614,14378,761,347,-192,-2416
-1158,3232,5808,-700,-349,141,-2416
5518,296,7460,307,186,-314,-2432
-1780,-1720,9792,-479,807,-178,-2432
-50,690,8580,353,-770,155,-2416
474,-20,8092,-142,196,-76,-2448
2354,824,5706,-481,554,-317,-2416
-1944,-1240,9020,243,-120,-86,-2432
1328,-310,6786,-357,610,-193,-2416
-492,2364,6928,16,-487,-196,-2432
752,-3642,11028,288,416,-261,-2432
470,456,6892,-994,451,-107,-2432
-168,-1718,10974,987,-526,-19,-2416
-1994,2066,10990,-146,-526,-237,-2416
2408,-6524,8214,-835,1342,-355,-2416
-2062,3686,5660,565,-891,51,-2448
2776,116,10736,258,-333,-185,-2432
1414,616,7278,-944,1385,-334,-2432
-2792,-1190,10700,792,-1010,105,-2448
3222,1024,4878,-565,254,-4,-2416
1636,740,8122,110,73,-266,-2400
-1202,-1860,9132,-169,392,-189,-2400
-778,-354,8014,95,-263,-55,-2416
2304,-110,6738,-294,582,-189,-2416
-2708,2422,8852,209,-615,-158,-2416
1442,-4512,10378,-312,540,-268,-2432
-172,2960,6046,-113,48,-197,-2432
-674,-3224,12422,540,-344,-38,-2416
-2126,1884,9374,-511,127,-31,-2416
5402,1272,2996,-1278,1015,-424,-2416
-4136,-3938,13530,1906,-936,-122,-2400
54,1078,9058,-812,-275,39,-2400
7030,882,2674,-412,1087,-392,-2448
-4532,-2278,13148,418,-299,-35,-2416
2334,684,6182,-143,-369,30,-2432
404,478,8306,-65,43,-106,-2432
1984,306,5654,-474,657,-269,-2432
-1802,-302,9076,177,-173,-51,-2448
2904,-144,6374,21,119,-155,-2416
-582,-728,8512,-15,207,-127,-2400
1938,746,5620,-504,61,-224,-2400
-70,-494,8996,776,-57,-242,-2432
418,1468,6224,-830,346,-64,-2416
492,952,7096,480,-241,-1,-2384
1434,1818,8398,-194,-422,-329,-2400
3218,-5560,6440,-301,1061,-253,-2448
1536,868,10236,-226,-549,-15,-2384
-1856,-1310,9392,-298,596,-187,-2432
3024,684,5330,-142,-233,-9,-2416
620,324,8876,-71,113,-159,-2384
1792,-72,5544,-482,646,-274,-2416
-1560,-594,9142,276,-342,-41,-2448
2632,-202,6702,-273,359,-232,-2432
-1856,-604,9882,344,-230,-133,-2416
3114,-572,5002,-717,388,-239,-2416
-518,1268,7664,638,-166,-244,-2416
-514,-2858,11118,-419,202,-66,-2400
1068,1786,4534,-305,225,-6,-2432
2616,1938,6796,-59,-287,-351,-2432
-2490,-6578,14598,487,479,-218,-2416
-2178,4138,5626,-457,-567,164,-2384
6564,-472,5708,238,352,-374,-2432
-3118,-1696,10280,-535,701,-172,-2432
-2578,-1354,10374,710,-1005,129,-2416
2226,484,7478,-631,537,-94,-2448
1894,1054,5116,-268,328,-266,-2416
-1768,-1288,9904,220,-22,-112,-2416
956,116,7324,-133,29,-110,-2448
426,-740,7336,-43,304,-164,-2400
606,1494,6742,-168,-342,-207,-2432
2122,-3558,9048,372,330,-301,-2416
212,1986,6124,-722,348,-113,-2416
402,-250,8780,760,-421,-38,-2416
-364,2142,9440,-253,-375,-173,-2432
4692,-4134,3588,-1034,1305,-347,-2432
