AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
1306,206,8570,-51,144,-159,-2400
-2082,-1312,9426,306,-325,-40,-2432
2502,-252,6716,-352,403,-189,-2416
-2528,86,10488,368,-378,-105,-2448
2962,-1496,5784,-784,537,-252,-2368
-306,2176,6222,468,-19,-226,-2400
-150,-1196,8256,-269,110,-37,-2384
564,1630,4738,-202,145,19,-2416
4922,2060,3234,-339,-165,-385,-2432
-3964,-4836,14100,1269,-31,-190,-2432
-1014,4380,4062,-994,-223,133,-2400
7406,1038,2216,253,378,-405,-2416
-4546,-2464,13166,-314,533,-140,-2448
-1532,548,9256,300,-785,114,-2400
992,-236,9078,-220,195,-90,-2400
2046,10,5306,-492,534,-306,-2416
-1622,-1794,9092,280,-127,-78,-2416
1600,118,7560,3,-93,-150,-2416
-528,-754,8672,-189,458,-199,-2400
-2006,2482,8048,-250,-332,-179,-2448
1618,-4008,10386,683,182,-294,-2400
344,1330,6448,-951,466,-95,-2432
602,570,6884,908,-459,-21,-2432
-2160,2950,9996,-179,-517,-243,-2416
3160,-6196,6734,-736,1292,-365,-2416
-2404,3592,5278,-118,-598,121,-2416
5808,862,6614,452,-217,-249,-2448
-1998,-1882,9748,-713,1137,-272,-2416
-3160,-1550,9676,531,-947,149,-2432
2154,818,7364,-354,211,-24,-2432
2444,454,5830,-198,306,-327,-2400
-852,-1362,8918,17,151,-139,-2416
708,-112,7670,100,-273,-61,-2416
966,-746,7568,-386,660,-191,-2432
-610,2374,7084,105,-584,-173,-2400
2426,-3626,8262,-117,545,-286,-2416
118,3042,5700,-376,161,-152,-2416
-92,-1922,10502,887,-506,-29,-2384
-1136,2550,7048,-419,-107,-58,-2432
6060,-2484,1608,-1479,1332,-414,-2400
-4626,1396,8172,1718,-1090,-94,-2384
-1006,1446,7852,-153,-551,-6,-2416
6442,1958,3294,-1016,1559,-470,-2432
-5008,-2218,12498,757,-598,83,-2400
1508,1166,7318,-332,-181,23,-2416
1022,-38,7576,-101,120,-189,-2416
442,-674,7620,-341,554,-279,-2416
-822,-770,8748,253,-319,-7,-2432
2334,-106,6814,-420,647,-218,-2416
-2864,2736,8776,298,-662,-147,-2400
2834,-2316,6370,-387,516,-275,-2416
204,3012,5600,-118,149,-236,-2416
-856,-3254,12116,477,-333,-48,-2400
