AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
-1058,7718,7774,-301,67,-70,-2976
1118,3118,8706,371,44,-154,-2960
-492,-3676,9662,-420,-167,-57,-2928
2870,4312,8142,-1157,377,-166,-2992
-2194,-70,5778,50,119,-115,-2944
546,-2500,7288,-12,-70,-67,-2976
42,1948,5262,196,346,-148,-2960
-644,2602,9596,-173,294,-127,-2960
344,-2698,9960,-161,-84,-166,-3008
2280,3666,5512,-193,132,-403,-2976
-2024,-6426,9578,-83,318,-163,-2976
-400,-1998,9164,-71,-650,237,-2960
4708,1972,7722,-31,387,-304,-2960
-5290,-5292,9184,-178,-329,19,-2976
1962,4476,5670,108,-504,-63,-2944
2772,-8894,10138,799,588,-473,-2960
-884,6168,8528,-324,-94,-95,-2992
-64,7466,5644,258,21,-165,-2944
-1562,1018,8356,-257,-94,-96,-2976
2004,7344,5376,-1042,418,-159,-2944
-498,-3204,9270,109,393,-138,-2992
452,1602,7632,-352,-179,-24,-2944
642,940,5322,244,218,-163,-2976
-458,2170,7640,-9,287,-164,-2944
222,-3570,10390,-373,53,-183,-2960
1738,-660,9466,207,125,-387,-2960
-202,-4902,8608,-454,343,-309,-2976
-2400,1318,6966,-139,-677,238,-2944
4352,-4232,8952,480,319,-229,-2992
-3054,-266,9462,-683,-40,-94,-2960
-630,4780,3488,556,-796,46,-2976
2756,-4750,7020,508,383,-551,-2976
-1238,7608,6932,-235,112,-120,-2944
1114,2308,9678,507,120,-155,-2976
-768,-3144,9430,-591,-288,-106,-2976
552,7440,3748,-750,295,-149,-2944
656,-6510,10988,-35,558,-171,-2992
558,-1904,7628,-379,-129,-4,-2992
2690,-2098,8336,283,248,-205,-2976
-968,2434,6336,6,213,-169,-2976
122,-2096,9442,-433,4,-172,-2960
2162,3062,6132,311,218,-341,-3008
1678,-176,8250,-494,325,-282,-2976
-3676,1910,5580,-74,-695,219,-2960
4708,1802,8036,446,338,-226,-2960
-200,2332,8076,-734,55,-90,-2976
-2002,1486,6496,490,-760,16,-3008
2578,-8424,9488,408,249,-529,-2992
-900,6000,8360,-166,161,-147,-2992
1622,-2898,12788,678,260,-164,-2976
-1694,1718,8726,-810,-332,-98,-2976
2042,7764,4692,-568,159,-141,-2976
116,-6224,9006,-152,528,-227,-2992
144,1952,7546,-483,-89,-33,-2960
1436,288,5368,439,427,-228,-2976
-668,1272,8482,-24,136,-110,-2976
-628,1652,6382,-470,-31,-195,-2992
1432,-2268,9756,533,235,-358,-2992
2762,4782,6048,-837,441,-345,-2976
-3826,-26,7704,33,-585,204,-2992
4104,-4720,9192,646,120,-143,-2960
-2468,262,9066,-840,256,-187,-2960
-2846,-6776,11838,761,-701,69,-2976
3022,-8280,11706,667,464,-511,-2976
-1222,6552,6736,-206,159,-147,-2960
