AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
-36,-856,9828,-623,262,240,-2400
6114,-6940,514,-3241,3374,-245,-2416
138,7570,2920,-301,-981,88,-2384
2126,-2940,23252,2273,-664,-339,-2400
-4298,-1198,13748,-2426,1995,288,-2400
-4832,1060,6338,474,-1206,389,-2384
6794,3218,6492,-799,1120,-496,-2416
-7200,-7510,16696,1043,-467,35,-2400
1000,-40,3726,-1077,156,-34,-2400
4592,552,9532,1053,-236,-713,-2384
-4672,-5060,13732,-25,671,-232,-2416
848,1528,4070,-111,-389,73,-2400
8444,11614,432,1583,-2009,-509,-2368
3434,-10534,7560,-3139,3275,-178,-2384
2336,8476,2442,1399,-2125,81,-2416
2738,-1938,18124,1297,-30,-170,-2416
2140,1354,3946,-2107,2026,250,-2400
-2670,84,6320,284,-1154,435,-2400
7076,4228,3292,-681,1006,-498,-2368
-4350,-7326,14098,209,211,43,-2384
186,2736,2260,-738,-150,5,-2384
5746,1730,5062,1391,-469,-594,-2384
-6840,-4820,15880,-1030,1475,-349,-2432
-2276,2174,6200,368,-780,59,-2368
988,9560,12244,1735,-2115,-518,-2368
-1354,-14926,18556,-3777,3654,-254,-2384
-4964,2660,6026,2167,-2571,53,-2352
3804,-3630,18822,335,534,-109,-2368
-666,-682,8890,-2119,2123,185,-2400
-6630,2264,9566,630,-1524,409,-2384
7212,2552,6784,-287,669,-425,-2416
-6354,-8306,17286,-378,684,-43,-2384
1154,1410,2150,-1446,432,-52,-2384
6766,3224,-52,-175,918,-686,-2400
-8514,-5372,18488,1481,-691,-266,-2416
18,300,9490,-753,199,147,-2384
5126,10138,6622,134,-608,-459,-2400
-6260,-15354,25638,307,694,-13,-2400
7626,5278,-2264,-1324,-62,-65,-2400
3420,-2574,19356,1848,-361,-230,-2416
-4206,-1150,13982,-776,556,255,-2416
1862,124,7474,-340,-610,371,-2400
7476,3572,5644,-1101,1337,-581,-2384
-7998,-8176,18324,1211,-645,117,-2416
1414,452,2726,-1291,325,-28,-2416
6966,2820,-2516,674,175,-749,-2416
-4726,-4554,13426,444,228,-309,-2400
1110,1150,3634,-486,-26,151,-2400
8522,11770,120,1128,-1624,-350,-2384
2932,-11082,8224,-1480,2170,-164,-2384
2376,8580,2680,644,-1572,34,-2432
2486,-1940,18924,1858,-315,-182,-2368
2452,1300,3430,-2184,1896,180,-2384
6976,1008,7532,-223,636,-405,-2416
-3986,-6728,11538,-735,872,-53,-2400
1100,-242,4346,-1195,336,-59,-2400
7408,2376,-3648,-1862,2483,-717,-2384
-8524,-2710,17318,2791,-2385,-172,-2368
-2086,924,15972,245,-446,140,-2384
10622,776,-7892,-4477,3098,-648,-2384
-12392,-14494,29496,5122,-3614,-124,-2384
9348,-668,-4844,-3477,2090,-113,-2432
5230,4368,-2588,495,438,-115,-2400
-8776,390,19548,1128,-1515,422,-2384
4678,1178,7328,-666,230,2,-2384
2792,-2100,366,-2457,2494,-340,-2416
-4834,770,5786,2315,-2176,-17,-2400
948,-1098,6284,-290,-92,-270,-2400
6624,682,-2326,-1444,2124,-717,-2416
-7216,-506,14188,2494,-1951,-212,-2416
940,-700,7878,-198,65,174,-2400
12648,10252,-7950,-3031,1777,-601,-2400
-12934,-11232,24058,4363,-2470,26,-2400
6844,8372,-1982,-3677,1711,-38,-2384
4434,2600,4418,1886,-455,-163,-2416
-10220,184,21168,1552,-1953,426,-2400
5616,1394,6752,-769,432,-68,-2400
920,-3944,3700,-2256,2372,-309,-2400
-6818,-4174,10672,2063,-2073,-59,-2384
1176,-2518,8414,-36,-103,-311,-2384
5464,-50,-810,-1843,2448,-615,-2384
-5826,622,12190,2630,-2074,-209,-2400
-120,-316,10532,206,-390,174,-2400
12190,6798,-8154,-3495,2231,-709,-2384
-11380,-6064,17276,4469,-2891,-56,-2384
7788,4506,-3964,-3407,1842,-109,-2368
4882,3484,174,1086,23,-302,-2400
-9588,1818,17082,901,-1253,368,-2400
2668,858,6516,-494,16,-3,-2352
5330,526,-936,-2239,2323,-403,-2416
-6052,-1990,7840,2083,-1796,-64,-2368
878,-246,3968,-773,151,-116,-2416
7344,3134,-2744,-1439,2092,-685,-2416
-8300,-3436,17432,2421,-1829,-231,-2416
-1840,-284,14316,194,-339,147,-2416
11742,3688,-9476,-3268,1952,-576,-2400
-11646,-16212,31716,4402,-2722,-83,-2400
9012,420,-6388,-3682,1934,-30,-2384
5444,5160,-3314,1655,-357,-321,-2416
-7502,-154,17940,584,-989,437,-2384
4154,1740,6498,-430,-125,70,-2400
3388,-1794,324,-2151,2262,-413,-2432
-6998,-6220,13464,1958,-1714,16,-2384
834,-1604,5732,-728,195,-192,-2448
6572,2396,-2750,-646,1401,-710,-2400
-7328,-2098,16350,2228,-1600,-240,-2384
588,590,6614,-221,-117,211,-2384
11342,9572,-4854,-2054,1024,-724,-2400
-12368,-11822,26212,4491,-3113,-45,-2384
8926,-1562,-3310,-3367,2107,-102,-2416
4348,4380,-1152,570,356,-43,-2384
-8778,2202,17820,772,-1363,446,-2400
5532,1206,6306,-308,135,-87,-2368
752,-3834,4568,-2326,2345,-310,-2384
-6564,-4274,9992,1903,-1862,-10,-2384
558,-2656,8922,-291,-55,-230,-2432
5422,78,30,-1440,2092,-574,-2400
-7926,-4102,17234,2413,-1879,-282,-2384
-622,-754,11198,23,-249,206,-2416
12492,7496,-9260,-3542,2208,-599,-2384
-11270,-6806,16326,3885,-2229,-11,-2368
8472,4754,-3692,-3482,1922,-89,-2400
4032,2914,2226,1902,-564,-209,-2416
-8810,2570,15724,244,-720,478,-2416
2376,480,7302,-305,-72,61,-2384
4666,758,-1344,-2384,2389,-363,-2368
-5686,-1444,7286,2222,-1902,33,-2432
1124,12,3382,-986,290,-167,-2384
-8216,-3208,17858,1464,-780,-253,-2400
1202,1492,3982,-685,243,195,-2416
9122,10782,-804,-1223,429,-529,-2416
-11144,-14914,29670,2227,-763,-10,-2384
9370,1270,-4854,-2622,997,-38,-2384
3042,-1374,16218,1939,-509,-282,-2384
-7682,-22,18076,-125,-137,323,-2400
4326,924,6988,-585,210,-14,-2368
3418,-1108,-790,-2436,2459,-314,-2352
-4914,284,5868,2275,-2115,-12,-2384
924,-1012,5236,-368,7,-278,-2384
