AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
2190,570,6728,-148,-712,329,-2400
5528,1588,-1322,-1773,1850,-583,-2432
-7718,-8310,17658,1736,-1152,44,-2448
1832,744,2524,-1294,398,-67,-2416
6808,2732,-1554,472,394,-757,-2432
-8402,-4274,17850,1003,-366,-262,-2432
1210,1468,3520,-559,126,127,-2400
7464,11738,1632,262,-973,-415,-2448
-9632,-16840,30430,-125,1115,-87,-2416
1544,8124,3506,-1130,-346,46,-2448
2708,-1462,19894,2429,-749,-148,-2448
-6618,-1360,17138,-1577,1187,259,-2432
-3172,1970,5458,-44,-852,378,-2384
6778,3720,5496,-1000,1306,-556,-2448
-7738,-7616,16740,954,-440,80,-2448
1524,-306,3638,-831,18,15,-2464
5444,1364,7794,1018,-135,-741,-2400
-6330,-5582,15210,163,501,-287,-2432
1440,1330,4420,-126,-402,58,-2384
-1732,8772,16808,1414,-1918,-571,-2416
1184,-13438,12918,-3165,3213,-281,-2432
3368,9818,2668,1285,-2062,75,-2432
5662,-4594,14942,1333,-41,-102,-2416
872,630,5604,-2555,2262,146,-2448
-1562,1512,5176,536,-1371,412,-2448
6946,3468,3630,-532,908,-433,-2400
-4760,-6570,13252,-355,568,32,-2432
1740,-992,4220,-1144,376,-72,-2448
6580,2320,-3028,-567,1310,-633,-2400
-8344,-2300,16776,1974,-1372,-276,-2400
1388,468,5924,-481,204,183,-2432
11504,10306,-5834,-1501,559,-506,-2416
-12538,-12456,26762,2859,-1175,-89,-2448
5830,8948,-136,-2831,951,9,-2432
3874,1524,8076,2350,-752,-168,-2432
-9714,-108,20892,-153,-130,438,-2432
390,1520,4734,-596,-205,252,-2384
6182,2956,2288,-1682,1849,-521,-2448
-7136,-5262,12040,1687,-1218,14,-2432
1192,964,2938,-1068,222,-43,-2448
6578,3406,1208,277,475,-798,-2416
-8196,-5816,18400,993,-312,-298,-2416
680,-138,7398,-668,214,177,-2448
2918,11076,9558,600,-1157,-504,-2432
-4718,-17452,25370,-226,1166,-147,-2432
7098,7354,-2178,-3323,1532,-17,-2400
4306,2666,3718,1917,-499,-222,-2432
-9448,2028,18816,-33,-329,483,-2416
1580,228,6506,-501,-111,171,-2416
5864,1788,-462,-2146,2224,-420,-2448
-6758,-3714,9730,2095,-1730,86,-2432
1332,742,2748,-1122,348,-88,-2416
6688,3030,-1044,-301,1105,-673,-2448
-8268,-4628,17554,1641,-972,-261,-2416
-938,-50,11832,-351,32,193,-2432
7232,11826,2502,-1030,174,-462,-2432
-8888,-16420,29788,1974,-459,-8,-2400
8512,2860,-4896,-2152,524,-32,-2416
2414,-1826,20326,2325,-722,-218,-2416
-5752,-400,15584,-1051,706,364,-2432
3188,1022,6988,-216,-503,224,-2400
6748,4066,4834,-1536,1647,-542,-2448
-7162,-7470,15470,1578,-1049,62,-2416
868,-960,4270,-1210,317,-56,-2448
6906,2936,-2974,452,383,-701,-2432
-6118,-4770,15116,984,-276,-264,-2400
1040,1282,4974,-448,-43,119,-2416
9904,9776,-2000,416,-974,-481,-2416
904,-12430,12954,-477,1286,-202,-2416
3494,7874,2520,-26,-1088,97,-2400
2772,-838,15234,1765,-256,-182,-2400
528,-20,6994,-1368,1168,273,-2448
-1076,114,7126,-125,-799,367,-2416
6668,4098,1726,-1008,1229,-529,-2432
-7642,-6648,13916,924,-393,35,-2432
984,1610,2228,-1108,153,-12,-2432
