AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
3120,-3542,9080,-147,-98,-27,-2384
1814,276,5014,285,719,-228,-2368
-2584,1926,9246,-37,-93,-68,-2368
292,17778,2492,-516,533,-502,-2368
-3246,-8892,11856,-152,-132,146,-2384
3648,22930,-5642,-2248,16,-304,-2368
-2394,-20008,13546,3067,547,-203,-2368
1876,774,10090,-1655,-834,260,-2400
1366,1650,6398,27,7,-266,-2384
-1694,-3238,8574,142,-386,-49,-2336
3266,350,8068,-343,227,-458,-2368
1152,-606,7642,357,604,-369,-2384
-3376,4070,9018,-357,-282,237,-2352
2742,-3488,9224,-156,-197,4,-2384
1886,270,5008,169,795,-295,-2384
-2648,1558,9096,143,64,-58,-2384
2424,1262,10782,126,561,-524,-2384
-3052,-8408,11704,-889,-177,74,-2384
3586,20564,-3974,-912,52,-380,-2352
-2172,-20150,12934,2151,677,-188,-2384
-3970,22720,94,-1477,-1101,333,-2352
1640,882,6780,57,152,-251,-2384
-1804,-2558,8506,-43,-490,16,-2384
3322,-1592,8624,-66,133,-400,-2384
1954,-5592,10130,289,603,-420,-2384
-3022,3204,9562,-182,-47,212,-2384
2418,-4004,9534,-184,-296,84,-2384
2498,1374,4464,78,771,-323,-2384
-3000,1120,9254,219,92,-50,-2384
2386,686,11026,232,512,-475,-2416
-3252,-4522,10430,-929,-192,72,-2368
2938,19412,-3008,-1011,-10,-334,-2368
-1376,-21486,13072,2182,665,-199,-2368
-4334,23004,-374,-1354,-1092,360,-2384
2116,-772,7610,26,144,-264,-2368
-1972,-1506,7912,-104,-530,28,-2384
3304,-1958,8570,7,118,-387,-2352
1924,-5422,10018,296,594,-431,-2384
-3068,3320,9348,-175,-29,203,-2384
2500,-3780,9814,-104,-261,76,-2384
2626,-256,5088,51,768,-308,-2416
-2016,154,7668,265,250,-8,-2384
2970,-3128,12366,843,613,-449,-2352
-3468,52,9452,-2389,-309,58,-2352
1890,17602,-1844,907,125,-428,-2384
-320,-24898,13930,1430,700,-192,-2384
520,8666,6658,-1584,-1124,370,-2368
2462,-3322,8370,253,182,-259,-2336
-2060,-736,8012,-228,-517,47,-2368
3320,-360,8124,31,101,-421,-2336
1588,-2452,8400,306,610,-434,-2336
-2800,4864,8276,-268,-135,201,-2368
2472,-4268,10130,-41,-204,42,-2368
2784,-1030,5880,104,810,-274,-2368
-2702,1852,8610,227,235,-17,-2368
2742,-3878,12254,839,572,-460,-2368
-3600,2654,8442,-2343,-360,37,-2400
1602,14970,-246,869,95,-427,-2368
290,-25532,14194,604,748,-244,-2336
-5340,22964,-620,-836,-1084,331,-2368
2840,-5166,9230,385,271,-250,-2368
-2068,-1460,8346,-343,-486,15,-2368
3342,-10,7606,9,-59,-322,-2400
2088,-5086,9664,241,563,-488,-2352
-2502,4528,8460,-180,45,175,-2352
2130,-4718,10632,-56,-319,111,-2352
2894,158,5506,1,772,-300,-2384
-1878,-78,8336,343,334,-22,-2352
2456,-3944,11906,841,503,-394,-2352
-3176,4522,7928,-2544,-266,-19,-2384
1480,10850,2080,1454,115,-355,-2384
2932,-9990,11016,-247,664,-271,-2384
-5604,20130,836,-218,-1019,309,-2384
3096,-5354,9132,302,225,-266,-2384
-1974,-434,8382,-284,-391,31,-2384
1432,2022,7054,-107,-188,-260,-2352
2046,-2878,8228,193,499,-550,-2384
-2460,2450,9422,-38,221,77,-2384
1826,-3634,10234,-215,-430,174,-2352
4856,-3682,8200,139,707,-283,-2384
-1794,-718,8490,321,419,-45,-2384
2390,-4080,11464,840,316,-315,-2384
-2934,8214,6680,-2764,-83,-139,-2384
832,-19856,13132,2188,202,-297,-2384
3322,-6774,9578,-1477,472,-292,-2384
-6130,21178,212,719,-757,164,-2384
3226,-8172,10364,221,97,-186,-2384
-2348,304,8846,-383,-290,-44,-2352
1154,1310,7146,-85,-280,-215,-2384
2092,-2748,8444,-58,410,-540,-2352
-2346,3076,8820,132,348,-21,-2384
-2810,2458,8448,-387,-578,240,-2384
4650,-4538,7926,319,628,-335,-2384
-1604,-970,8654,302,428,-41,-2400
2438,-4226,11644,894,381,-323,-2400
-2984,10036,5602,-2896,-140,-104,-2400
162,8728,3126,2158,186,-335,-2368
3382,-6542,9200,-1102,509,-278,-2368
-6210,20902,462,400,-828,210,-2368
3382,-9062,10716,351,170,-202,-2336
-1804,336,8054,-518,-394,-25,-2368
1392,622,7384,43,-227,-192,-2368
1862,-3298,8604,148,536,-483,-2352
-2232,3774,8542,-153,72,119,-2368
1676,-4262,10278,-51,-291,131,-2368
3682,-1530,7088,70,778,-315,-2368
-2436,1262,8116,322,322,-8,-2368
2378,-4534,11460,892,475,-402,-2368
-3092,9516,5548,-2687,-244,-51,-2368
470,6094,4414,1634,138,-354,-2432
1184,-25324,15356,-372,694,-285,-2368
-6064,18490,1644,-175,-1002,295,-2368
3570,-7974,10286,351,192,-239,-2368
-1814,-948,8892,-372,-373,-9,-2368
2682,1014,6602,-69,-154,-223,-2368
1888,-1922,7684,164,477,-506,-2400
-1804,2216,9120,37,300,17,-2368
966,-2726,9768,-325,-518,210,-2368
4700,-4180,7628,297,690,-323,-2384
-1264,-1680,9042,246,457,-44,-2368
1900,-2228,10392,750,298,-310,-2368
-2748,11062,4928,-2611,-64,-157,-2400
788,-19130,12482,2122,118,-150,-2352
3756,-1170,6048,-1387,486,-344,-2368
-6214,15740,2482,786,-743,185,-2368
3700,-8334,10498,102,98,-161,-2400
-2492,1558,7338,-153,-207,-129,-2384
830,4,8602,-214,-287,-154,-2400
1946,-938,7152,-71,400,-505,-2352
-1566,1230,9110,204,382,-97,-2384
-3982,3294,8502,-549,-644,277,-2384
4528,-4178,7312,293,486,-285,-2416
-1102,-1460,9188,126,636,-150,-2384
1082,-2162,9686,402,-71,-139,-2384
352,17322,2592,-2008,281,-325,-2384
1210,-22778,13548,1933,127,-19,-2384
