AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
1510,2456,9784,-1707,-859,367,-2464
-2124,3200,6544,101,-101,-289,-2464
-1860,-4662,9216,175,-395,-16,-2480
3398,1782,7654,-520,193,-440,-2464
1170,-1584,7834,477,560,-352,-2448
-4292,3850,9386,-549,-420,259,-2448
2786,-3916,9578,-79,-53,-63,-2480
2002,996,4662,191,761,-247,-2448
-2822,1878,9238,53,-5,-39,-2480
628,16196,3374,-259,558,-503,-2448
-3202,-8110,11546,-244,-132,78,-2448
3540,21746,-4674,-1767,37,-306,-2480
-2078,-20766,13504,2815,604,-205,-2480
1938,592,10180,-1516,-900,350,-2480
1752,2104,6274,-12,55,-285,-2480
-1874,-3592,8664,149,-426,4,-2512
3234,-354,8426,-215,230,-437,-2480
1328,-272,7466,318,566,-359,-2480
-4668,3912,8936,-594,-563,282,-2480
4196,-3110,6614,86,66,-118,-2480
2070,684,4896,186,781,-262,-2432
-2652,1718,9426,84,-38,-47,-2496
350,15784,3264,-506,452,-471,-2464
902,-22064,13378,58,-117,119,-2464
3330,20852,-4196,-1947,55,-284,-2432
-1932,-20106,13250,2804,489,-198,-2432
1764,3084,9204,-1471,-838,306,-2464
-2154,3644,5950,-91,1,-239,-2464
-2160,-1996,7812,163,-455,-34,-2496
3212,-1406,8754,-205,261,-441,-2464
1608,-420,7762,276,607,-344,-2464
-4676,3794,8998,-359,-368,250,-2496
2528,-4168,9522,-122,-173,28,-2464
2438,590,4908,112,785,-296,-2464
-2936,1364,9348,166,73,-31,-2464
2654,-502,11642,320,571,-493,-2448
-3444,-4392,10472,-1016,-181,98,-2496
2554,20096,-3436,-979,4,-323,-2496
-1048,-23722,14068,2695,649,-223,-2416
1308,3856,8874,-1588,-1000,373,-2480
2266,108,7418,117,122,-267,-2464
-2090,-3130,8428,-26,-532,24,-2464
3278,144,7962,-143,141,-429,-2464
1450,-1222,8246,367,597,-408,-2464
-2808,3728,9148,-236,-142,198,-2464
2564,-3464,9430,-161,-223,36,-2464
2620,-166,5286,132,801,-282,-2464
-2906,1314,9456,213,195,-11,-2464
2892,-2364,12530,670,568,-460,-2464
-3686,-1490,9812,-1689,-278,102,-2480
2084,19368,-2710,-216,11,-376,-2480
-532,-24070,13892,1221,728,-231,-2496
-4792,23944,-1132,-1191,-1138,354,-2496
2534,-1874,8402,293,239,-276,-2464
-2024,-2446,7950,-304,-519,32,-2464
3180,382,8014,20,35,-344,-2464
1826,-5998,10414,285,573,-463,-2464
-2648,4272,8748,-151,79,165,-2464
2278,-4422,10006,-120,-328,82,-2464
2938,350,5226,154,798,-316,-2464
-1742,22,8164,268,305,-20,-2464
2476,-2166,11808,840,462,-396,-2464
-3428,102,9304,-2497,-270,-58,-2432
2072,16268,-742,893,146,-392,-2480
-340,-24032,14010,888,735,-252,-2464
-5164,22768,-218,-996,-1117,346,-2464
2732,-2280,8008,257,257,-267,-2464
-2112,-2350,8758,-203,-496,40,-2432
3074,-42,7562,-119,-39,-323,-2464
1926,-3922,9038,233,486,-473,-2496
-2356,2580,9662,-37,194,124,-2496
1920,-4260,10262,-255,-367,153,-2464
3274,950,4670,142,773,-308,-2464
-1796,-1102,8244,329,361,-20,-2464
2584,-1994,11716,741,460,-352,-2464
-3544,2228,8548,-2539,-232,-74,-2464
1492,14426,70,1112,171,-382,-2480
2336,-14242,13268,218,644,-250,-2480
-5440,23716,-1132,-681,-1053,300,-2480
2912,-3722,9234,328,312,-248,-2448
-2162,-544,8082,-369,-449,16,-2480
3056,-1208,7652,1,-115,-314,-2432
1918,-4314,8786,186,590,-533,-2432
-2504,3718,9180,-123,143,171,-2496
2110,-4588,10224,-137,-330,164,-2464
3098,-208,5636,129,767,-309,-2464
-1810,-130,8092,302,332,-35,-2496
2764,-4104,12262,922,488,-380,-2464
-3460,4158,8158,-2754,-268,-71,-2464
430,-17316,12788,1958,189,-349,-2480
2632,-13712,12734,-343,620,-257,-2464
-5606,24028,-710,-248,-956,248,-2496
2888,-5970,10016,397,259,-228,-2432
-1876,1954,8986,-514,-416,-23,-2448
1460,362,6706,125,-153,-262,-2464
2102,-4596,9646,-22,542,-522,-2432
-2692,4706,8304,40,266,34,-2480
-1786,706,8548,-185,-464,190,-2480
4744,-4354,8710,216,708,-314,-2480
-1844,-114,8042,271,463,-72,-2480
2884,-3914,12132,801,269,-282,-2448
-650,20170,818,-2816,-69,-161,-2416
376,-15844,12000,2212,159,-254,-2480
2674,-12960,12668,-1602,438,-322,-2448
-5818,24464,-888,834,-635,153,-2480
3622,-10644,13482,122,98,-113,-2448
-1984,1256,8596,-431,-294,-67,-2416
1536,2030,6674,-34,-257,-174,-2480
1894,-4988,9428,-46,394,-524,-2480
-316,1042,7748,134,417,-75,-2480
-2292,1638,8372,-460,-568,277,-2448
4998,-4622,8690,364,632,-329,-2480
-1680,-922,8414,213,549,-92,-2448
-1012,768,8932,580,111,-227,-2448
-730,18646,1254,-2512,83,-201,-2464
