AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
480,-228,7874,-67,26,-127,-2192
468,-218,7900,-70,57,-148,-2176
474,-192,7884,-53,61,-172,-2192
442,-198,7822,-56,79,-136,-2192
438,-228,7922,-54,68,-146,-2192
482,-220,7914,-64,27,-164,-2208
422,-262,7942,-66,59,-146,-2192
422,-198,7964,-71,68,-129,-2192
424,-228,7944,-58,55,-152,-2192
446,-202,7916,-50,54,-158,-2176
438,-250,7910,-56,68,-137,-2192
496,-182,7886,-54,61,-158,-2192
450,-188,7904,-64,48,-144,-2192
458,-214,7914,-54,37,-135,-2224
500,-216,7942,-33,73,-134,-2208
466,-162,7894,-77,71,-159,-2208
474,-180,7880,-59,68,-132,-2192
452,-202,7864,-60,69,-147,-2160
460,-182,7960,-61,58,-156,-2208
442,-182,7884,-66,61,-149,-2176
458,-212,7966,-56,56,-157,-2192
482,-224,7850,-54,44,-146,-2208
430,-174,7876,-60,61,-154,-2176
482,-192,7934,-66,51,-157,-2208
464,-214,7930,-57,64,-131,-2192
450,-226,7892,-54,48,-134,-2224
466,-222,7936,-42,30,-149,-2176
450,-208,7870,-74,45,-133,-2176
434,-172,7912,-63,47,-142,-2192
456,-230,7852,-67,59,-147,-2224
434,-200,7882,-65,66,-150,-2160
472,-194,7944,-52,67,-144,-2176
428,-182,7912,-57,67,-150,-2192
472,-256,7930,-63,40,-140,-2192
514,-210,7902,-55,63,-158,-2192
472,-156,7954,-58,56,-137,-2224
428,-174,7898,-59,44,-146,-2192
434,-238,7972,-50,68,-148,-2224
500,-198,7900,-51,71,-149,-2208
456,-254,7936,-67,42,-148,-2208
496,-218,7912,-73,31,-151,-2192
498,-158,7892,-71,55,-153,-2192
464,-220,8002,-69,56,-140,-2208
422,-226,7968,-39,70,-141,-2208
460,-228,7936,-44,61,-158,-2176
464,-186,7872,-68,35,-141,-2176
480,-156,7906,-56,69,-147,-2192
420,-244,7882,-52,69,-147,-2192
438,-184,7916,-66,30,-148,-2224
482,-148,7952,-75,60,-143,-2176
482,-192,7920,-55,45,-138,-2208
438,-188,7934,-55,64,-144,-2192
458,-202,7908,-63,77,-147,-2192
492,-198,8010,-64,53,-153,-2192
494,-212,7932,-74,48,-130,-2144
428,-214,7918,-44,68,-148,-2176
524,-162,7910,-77,36,-149,-2192
462,-152,7880,-57,69,-118,-2192
450,-132,7902,-82,90,-139,-2208
474,-218,7904,-38,63,-151,-2176
432,-206,7938,-67,58,-142,-2208
470,-184,7910,-66,58,-154,-2192
458,-226,7874,-62,49,-150,-2192
468,-236,7928,-60,40,-139,-2144
466,-182,7918,-46,73,-143,-2208
456,-200,7910,-56,70,-145,-2208
424,-160,7882,-50,34,-136,-2192
484,-248,7836,-93,76,-171,-2192
458,-182,7930,-54,51,-126,-2208
470,-246,7890,-50,60,-156,-2208
456,-180,7924,-72,48,-130,-2224
416,-224,7912,-58,54,-152,-2192
426,-204,7902,-63,67,-149,-2160
448,-162,7890,-50,82,-129,-2208
490,-180,7882,-79,62,-147,-2192
444,-204,7956,-61,68,-150,-2192
466,-244,7848,-70,60,-151,-2192
412,-184,7874,-55,41,-140,-2192
446,-182,7886,-43,46,-143,-2208
500,-210,7864,-56,69,-152,-2208
438,-190,7880,-46,72,-136,-2192
508,-178,7914,-56,65,-148,-2224
418,-188,7946,-53,52,-163,-2192
466,-224,7868,-42,49,-141,-2192
444,-204,7934,-59,74,-125,-2192
484,-184,7896,-46,62,-151,-2160
480,-192,7900,-50,76,-143,-2240
480,-224,7896,-67,66,-143,-2208
438,-206,7870,-55,57,-143,-2160
440,-182,7894,-70,61,-136,-2224
460,-232,7982,-78,64,-150,-2208
466,-198,7942,-63,52,-143,-2208
454,-210,7888,-58,56,-146,-2176
452,-200,7944,-54,71,-156,-2160
478,-202,7886,-56,47,-152,-2192
456,-212,7886,-72,69,-144,-2208
450,-198,7972,-54,50,-174,-2208
474,-224,7918,-72,55,-149,-2192
430,-208,7892,-61,56,-119,-2224
426,-210,7936,-72,50,-130,-2192
460,-186,7942,-87,52,-111,-2208
430,-190,7898,-49,73,-130,-2192
466,-222,7908,-71,69,-150,-2192
494,-194,7942,-68,38,-146,-2192
