AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
446,-180,7930,-79,57,-141,-2160
428,-190,7828,-51,68,-138,-2160
456,-182,7966,-68,57,-162,-2144
480,-194,7902,-46,60,-163,-2112
452,-218,7896,-63,46,-136,-2160
420,-150,7920,-77,91,-147,-2160
438,-216,7890,-66,46,-135,-2128
464,-188,7914,-66,68,-137,-2144
496,-254,7838,-70,40,-139,-2144
442,-148,7926,-50,44,-148,-2160
414,-254,7926,-48,67,-147,-2160
470,-216,7922,-53,73,-151,-2128
462,-176,7992,-60,78,-110,-2176
512,-182,7942,-38,62,-136,-2160
470,-178,7968,-70,55,-179,-2160
414,-202,7886,-60,48,-123,-2160
478,-234,7892,-57,68,-150,-2144
448,-196,7942,-78,56,-129,-2144
426,-240,7906,-47,63,-152,-2144
490,-190,7908,-63,65,-150,-2128
496,-184,7896,-82,57,-142,-2160
456,-178,7828,-57,54,-147,-2144
464,-222,7932,-56,58,-149,-2144
468,-204,7864,-62,56,-164,-2160
464,-244,7980,-61,62,-125,-2160
468,-216,7900,-61,41,-151,-2160
456,-258,7858,-38,53,-121,-2144
452,-244,7874,-75,58,-156,-2176
450,-184,7912,-51,59,-167,-2144
470,-184,7924,-36,44,-157,-2128
460,-180,7812,-71,75,-139,-2128
458,-218,7898,-89,65,-150,-2160
478,-192,7910,-61,50,-140,-2128
486,-222,7962,-45,53,-158,-2160
484,-182,7970,-69,51,-144,-2160
468,-166,7924,-69,68,-153,-2144
496,-206,7964,-53,41,-145,-2144
492,-200,7914,-59,52,-139,-2128
448,-210,7890,-59,59,-149,-2128
426,-172,7866,-69,54,-118,-2176
444,-144,7926,-71,65,-142,-2176
434,-182,7918,-58,52,-151,-2160
490,-190,7918,-74,65,-140,-2160
452,-204,7846,-61,4,-124,-2160
476,-186,7912,-64,75,-146,-2144
454,-210,7888,-58,75,-147,-2144
488,-200,7912,-58,77,-148,-2144
448,-218,7942,-53,47,-155,-2160
464,-222,7914,-71,72,-159,-2128
490,-192,7926,-70,58,-149,-2144
480,-194,7896,-65,49,-135,-2144
480,-166,7894,-49,78,-152,-2160
492,-236,7962,-36,65,-141,-2144
474,-180,7942,-55,55,-147,-2144
460,-202,7914,-71,52,-150,-2144
470,-234,7948,-46,62,-163,-2192
434,-206,7896,-55,71,-145,-2128
468,-242,7922,-58,60,-131,-2144
470,-204,7950,-71,58,-155,-2144
474,-238,7906,-59,59,-152,-2176
448,-230,7880,-63,61,-134,-2128
458,-214,7978,-64,49,-143,-2160
418,-230,7904,-73,61,-153,-2144
448,-238,7864,-63,67,-163,-2144
486,-238,7944,-54,21,-151,-2128
448,-194,7946,-75,75,-140,-2160
456,-200,7910,-51,65,-166,-2128
474,-186,7880,-56,93,-138,-2144
500,-248,7930,-55,67,-146,-2112
480,-192,7988,-59,54,-139,-2128
442,-200,7946,-52,78,-147,-2160
422,-232,7830,-61,52,-124,-2144
436,-184,7890,-57,59,-169,-2144
458,-204,7852,-48,57,-139,-2160
496,-196,7964,-58,58,-144,-2128
438,-190,7946,-72,39,-161,-2144
430,-192,7898,-51,71,-152,-2144
412,-202,7946,-71,42,-152,-2128
444,-186,7880,-47,54,-148,-2160
470,-206,7976,-73,49,-126,-2160
454,-214,7934,-40,41,-156,-2144
468,-210,7880,-55,82,-141,-2144
480,-208,7950,-66,77,-156,-2160
430,-236,7890,-68,54,-163,-2128
410,-200,7894,-60,73,-139,-2128
488,-190,7936,-56,51,-137,-2112
486,-182,7990,-63,74,-165,-2144
460,-192,7882,-53,48,-136,-2128
482,-216,7916,-53,57,-150,-2160
442,-198,7936,-47,60,-129,-2160
460,-160,7908,-57,25,-155,-2144
472,-196,7926,-61,51,-124,-2112
436,-230,7992,-65,63,-143,-2160
484,-204,7944,-45,45,-166,-2128
476,-178,7926,-67,67,-148,-2144
460,-212,7880,-62,65,-158,-2144
430,-184,7950,-52,43,-142,-2176
440,-190,7882,-50,76,-155,-2160
438,-168,7948,-67,73,-144,-2128
448,-216,7936,-72,65,-156,-2144
474,-214,7904,-66,41,-149,-2144
426,-148,7898,-59,75,-146,-2096
510,-178,7902,-65,57,-139,-2128
424,-196,7880,-65,76,-130,-2176
456,-170,7910,-63,77,-150,-2144
458,-198,7930,-73,58,-151,-2128
400,-230,7928,-56,56,-163,-2160
430,-194,7932,-53,28,-121,-2128
458,-198,7806,-72,66,-165,-2128
452,-224,7936,-47,65,-151,-2160
452,-146,7954,-65,52,-143,-2144
470,-180,7888,-51,69,-161,-2176
474,-194,7954,-75,60,-133,-2160
454,-198,7892,-67,41,-160,-2160
478,-200,7892,-58,78,-152,-2144
476,-214,7932,-75,43,-159,-2112
468,-190,7934,-65,73,-139,-2144
434,-196,7910,-65,76,-171,-2160
476,-208,7948,-59,54,-142,-2160
452,-202,7964,-62,61,-137,-2144
486,-186,7950,-63,72,-135,-2176
490,-196,7970,-66,40,-147,-2144
452,-204,7962,-55,70,-146,-2160
500,-234,7884,-64,43,-160,-2160
488,-184,7900,-52,70,-134,-2144
448,-174,7940,-71,58,-160,-2160
422,-208,7880,-50,47,-150,-2160
484,-216,7928,-78,47,-144,-2128
456,-214,7880,-59,50,-136,-2144
416,-174,7908,-51,56,-136,-2144
478,-236,7958,-54,61,-148,-2128
466,-178,7880,-60,48,-137,-2160
496,-202,7916,-48,79,-173,-2192
490,-118,7874,-72,62,-136,-2112
472,-252,7944,-53,54,-125,-2144
440,-148,7930,-48,56,-137,-2160
476,-186,7914,-64,60,-135,-2160
490,-186,7892,-61,56,-138,-2160
448,-138,7942,-60,48,-132,-2176
420,-220,7912,-53,51,-181,-2144
470,-194,7896,-56,77,-135,-2160
452,-202,7860,-61,38,-150,-2128
472,-222,7926,-67,46,-133,-2176
498,-200,7926,-61,76,-154,-2144
454,-196,7878,-62,58,-137,-2144
430,-184,7896,-51,48,-152,-2128
412,-216,7910,-59,61,-154,-2176
454,-192,7982,-58,28,-165,-2160
470,-226,7992,-57,67,-165,-2160
454,-200,7968,-59,40,-138,-2128
386,-208,7864,-55,53,-167,-2128
474,-180,7932,-61,74,-136,-2144
502,-226,7884,-73,58,-131,-2176
502,-196,7900,-67,74,-137,-2160
456,-216,7920,-73,54,-142,-2160
468,-184,7946,-71,48,-166,-2144
480,-216,7958,-41,43,-149,-2144
488,-228,7862,-75,59,-133,-2128
482,-214,7870,-58,51,-147,-2128
454,-236,7942,-66,59,-126,-2128
434,-170,7954,-68,58,-123,-2144
428,-166,7912,-68,43,-152,-2144
440,-258,7930,-64,51,-143,-2128
440,-216,7862,-43,53,-165,-2128
438,-200,7884,-57,62,-167,-2160
476,-240,7976,-58,56,-150,-2144
446,-186,7908,-55,64,-144,-2176
498,-228,7918,-57,64,-142,-2128
428,-186,7942,-69,69,-172,-2160
468,-186,7886,-36,59,-130,-2144
444,-176,7950,-53,37,-151,-2144
410,-174,7910,-70,70,-169,-2176
454,-180,7926,-62,39,-144,-2160
446,-162,7930,-46,85,-140,-2160
436,-190,7912,-65,71,-151,-2144
454,-180,7932,-71,45,-148,-2176
484,-232,7926,-70,61,-133,-2176
430,-102,7888,-86,58,-152,-2128
504,-178,7888,-61,42,-141,-2128
448,-160,7862,-67,66,-147,-2144
500,-212,7948,-72,61,-141,-2128
486,-124,7966,-34,49,-135,-2128
488,-170,7950,-69,62,-145,-2128
408,-166,7880,-63,52,-151,-2128
474,-190,7912,-35,46,-133,-2160
484,-154,7868,-56,63,-132,-2128
456,-168,7890,-62,56,-145,-2176
448,-190,7914,-40,54,-157,-2144
482,-254,7920,-78,32,-143,-2144
