AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
458,-208,7848,-76,61,-134,-2176
420,-194,7868,-50,42,-147,-2144
500,-242,7932,-67,55,-137,-2160
488,-180,7986,-46,29,-138,-2160
456,-180,7894,-76,73,-152,-2176
488,-204,7866,-52,62,-146,-2176
476,-190,7932,-63,63,-159,-2192
420,-192,7880,-67,64,-136,-2160
448,-210,7906,-60,57,-156,-2176
434,-222,7894,-68,66,-148,-2176
438,-176,7910,-67,46,-154,-2192
470,-186,7884,-58,51,-149,-2128
478,-212,7902,-61,50,-147,-2160
406,-248,7892,-76,62,-151,-2144
454,-250,7938,-65,35,-152,-2144
474,-198,7922,-49,74,-141,-2160
456,-160,7964,-62,61,-145,-2128
438,-208,7954,-45,43,-136,-2160
476,-170,7838,-79,69,-183,-2160
464,-250,7866,-51,67,-132,-2192
442,-216,7948,-47,41,-149,-2176
440,-158,7930,-48,47,-119,-2144
472,-152,7898,-56,48,-162,-2160
478,-190,7962,-69,59,-120,-2192
470,-182,7944,-58,28,-166,-2160
450,-200,7940,-67,66,-162,-2160
454,-200,7882,-65,71,-171,-2176
448,-242,7910,-59,72,-130,-2144
448,-194,7910,-58,65,-163,-2176
460,-190,7910,-65,69,-133,-2160
484,-192,7878,-51,15,-162,-2160
462,-184,7908,-55,68,-123,-2144
468,-188,7872,-53,32,-154,-2144
464,-216,7940,-55,79,-151,-2160
474,-144,7892,-69,67,-138,-2192
440,-198,7886,-66,56,-130,-2128
452,-192,7912,-61,55,-151,-2144
438,-214,7940,-70,48,-137,-2176
484,-202,7922,-31,78,-148,-2160
502,-232,7870,-67,44,-137,-2192
474,-216,7950,-84,60,-139,-2160
500,-210,7858,-38,63,-155,-2160
450,-228,7930,-75,73,-154,-2144
500,-158,7878,-64,47,-170,-2144
424,-182,7918,-68,45,-132,-2176
490,-252,7978,-72,65,-143,-2128
442,-216,7934,-50,48,-138,-2192
482,-226,7986,-52,52,-164,-2144
438,-190,7930,-70,81,-150,-2176
492,-240,7852,-41,58,-134,-2160
380,-188,7898,-53,62,-154,-2160
478,-156,7926,-75,57,-159,-2144
434,-224,7926,-45,62,-128,-2176
476,-236,7956,-54,65,-140,-2192
486,-184,7918,-49,61,-121,-2160
454,-208,7952,-57,88,-146,-2160
486,-234,7914,-57,68,-146,-2160
492,-168,7908,-51,45,-148,-2192
444,-186,7914,-67,61,-139,-2144
450,-178,7948,-60,59,-141,-2176
486,-228,7876,-58,53,-162,-2128
448,-194,7910,-60,49,-135,-2128
478,-198,7858,-50,71,-153,-2112
440,-222,7884,-58,68,-129,-2176
490,-230,7936,-47,59,-149,-2176
464,-216,7890,-58,60,-139,-2128
496,-198,7948,-71,60,-140,-2192
444,-194,7870,-63,71,-147,-2144
454,-186,7902,-60,54,-141,-2160
494,-202,7864,-72,64,-148,-2160
476,-224,7906,-51,47,-161,-2160
490,-190,7884,-53,67,-162,-2160
472,-154,7896,-67,60,-146,-2208
460,-178,7846,-58,47,-158,-2112
462,-236,7872,-54,69,-131,-2128
498,-246,7844,-76,68,-157,-2160
452,-188,7944,-45,75,-155,-2144
470,-206,7962,-72,48,-131,-2176
426,-214,7872,-70,64,-160,-2160
456,-216,7908,-56,49,-135,-2160
452,-190,7850,-63,41,-155,-2128
454,-162,7914,-69,51,-153,-2176
470,-192,7898,-49,70,-160,-2144
476,-184,7962,-49,63,-139,-2192
468,-190,7886,-65,74,-154,-2160
444,-212,7900,-61,81,-157,-2144
506,-212,7934,-52,76,-150,-2176
472,-246,7958,-60,44,-141,-2176
470,-160,7984,-70,61,-167,-2160
520,-202,7944,-62,64,-152,-2160
494,-208,7898,-48,51,-144,-2176
448,-180,7944,-67,64,-124,-2176
442,-192,7864,-65,55,-165,-2144
440,-228,7896,-61,52,-162,-2144
444,-154,7868,-47,53,-135,-2160
432,-160,7894,-67,62,-158,-2160
450,-146,7884,-57,68,-155,-2160
456,-222,7942,-50,78,-155,-2144
490,-218,7964,-75,80,-153,-2160
424,-186,7918,-57,61,-125,-2128
472,-192,7904,-52,48,-141,-2128
440,-202,7876,-55,47,-154,-2192
470,-226,7874,-58,61,-147,-2160
492,-216,7912,-77,60,-142,-2192
444,-224,7890,-51,64,-134,-2144
422,-212,7836,-64,74,-142,-2224
480,-222,7902,-47,60,-158,-2192
502,-216,7926,-70,66,-132,-2160
468,-228,7910,-51,40,-174,-2160
474,-182,7954,-55,64,-150,-2176
478,-176,7892,-56,46,-160,-2144
426,-198,7862,-58,77,-140,-2160
442,-228,7880,-53,59,-132,-2192
484,-188,7880,-48,44,-164,-2176
470,-218,7884,-57,42,-140,-2176
450,-208,7892,-66,58,-143,-2160
410,-244,7874,-80,70,-148,-2160
482,-190,7968,-64,65,-159,-2160
474,-188,7916,-73,65,-154,-2144
484,-180,7924,-51,62,-144,-2144
482,-206,7912,-59,52,-134,-2128
506,-174,7828,-68,26,-163,-2192
514,-250,7932,-45,55,-140,-2160
490,-178,7858,-48,61,-153,-2176
488,-192,7884,-53,82,-140,-2144
444,-158,7884,-73,45,-137,-2160
482,-228,7850,-45,71,-141,-2160
448,-200,7836,-83,71,-144,-2144
484,-212,7886,-64,69,-154,-2176
490,-200,7900,-64,51,-151,-2160
442,-166,7946,-54,54,-142,-2160
432,-170,7932,-49,79,-164,-2160
472,-202,7876,-67,60,-145,-2160
450,-220,7962,-48,82,-158,-2160
500,-216,7908,-56,45,-169,-2176
470,-176,7914,-51,34,-134,-2176
454,-168,7934,-67,58,-136,-2160
460,-204,7840,-53,53,-160,-2160
452,-216,7912,-54,46,-150,-2176
450,-186,7854,-68,55,-139,-2176
460,-250,8014,-56,65,-147,-2144
462,-180,7940,-82,59,-149,-2160
468,-166,7938,-58,39,-164,-2160
460,-202,7864,-63,64,-131,-2176
456,-178,7982,-64,74,-143,-2144
426,-208,7910,-34,76,-150,-2160
474,-192,7924,-84,48,-153,-2160
480,-188,7890,-34,79,-135,-2160
474,-196,7956,-60,46,-159,-2144
470,-266,7852,-72,58,-134,-2176
428,-236,7916,-56,50,-164,-2160
416,-202,7922,-60,85,-132,-2160
500,-208,7906,-63,48,-160,-2192
462,-214,7902,-65,44,-138,-2176
426,-216,7866,-54,40,-127,-2160
486,-164,7920,-48,64,-129,-2160
442,-208,7970,-49,62,-158,-2160
512,-212,7892,-73,52,-147,-2160
490,-208,7932,-46,54,-145,-2176
456,-184,7888,-72,55,-132,-2144
484,-198,7952,-80,72,-160,-2160
464,-174,7910,-62,80,-150,-2128
488,-182,7886,-57,37,-155,-2176
432,-140,7912,-44,84,-144,-2144
472,-202,7892,-65,66,-177,-2128
476,-172,7856,-58,35,-164,-2160
436,-176,7930,-71,57,-152,-2160
446,-180,7902,-43,57,-140,-2144
392,-200,7860,-65,61,-155,-2160
462,-204,7882,-50,49,-146,-2160
458,-228,7974,-47,51,-147,-2160
452,-210,7896,-62,100,-153,-2176
464,-210,7952,-71,47,-135,-2176
510,-246,7890,-61,61,-154,-2160
434,-224,7950,-45,55,-147,-2160
458,-148,7952,-63,82,-167,-2160
474,-270,7942,-49,56,-137,-2144
414,-194,7888,-47,64,-130,-2176
474,-208,7886,-89,82,-155,-2144
472,-238,7904,-61,47,-142,-2160
470,-242,7928,-65,78,-120,-2128
456,-242,7922,-70,63,-142,-2144
460,-182,7976,-50,61,-146,-2144
490,-224,7946,-56,41,-154,-2160
488,-218,7892,-71,80,-130,-2160
464,-228,7856,-72,42,-136,-2192
454,-208,7934,-62,61,-174,-2144
460,-182,7890,-44,62,-149,-2176
504,-224,7936,-53,73,-156,-2128
456,-192,7890,-61,60,-162,-2160
454,-188,7918,-77,63,-142,-2176
412,-222,7912,-70,32,-136,-2144
464,-226,7904,-60,63,-136,-2144
468,-154,7924,-61,30,-158,-2160
466,-154,7876,-69,94,-138,-2160
468,-160,7916,-57,46,-158,-2176
432,-228,7918,-48,55,-165,-2160
452,-220,7878,-61,45,-161,-2160
496,-204,7902,-67,57,-142,-2160
474,-188,7882,-46,49,-144,-2160
420,-200,7906,-47,62,-156,-2144
522,-242,7830,-90,46,-145,-2176
460,-186,7914,-34,67,-141,-2128
476,-178,7892,-54,66,-159,-2160
426,-196,7922,-60,36,-149,-2192
442,-164,7894,-42,30,-157,-2144
472,-150,7922,-72,62,-138,-2144
400,-222,7950,-42,52,-169,-2176
474,-214,7942,-75,74,-136,-2176
486,-198,7954,-50,66,-152,-2160
460,-200,7874,-50,58,-161,-2160
446,-272,7924,-68,58,-150,-2144
436,-178,7892,-40,26,-134,-2144
466,-196,8000,-52,36,-142,-2160
486,-230,7858,-61,52,-174,-2160
448,-196,7902,-49,59,-136,-2160
460,-174,7856,-47,72,-138,-2176
496,-202,7962,-58,80,-117,-2144
428,-198,7886,-57,51,-157,-2160
518,-262,7942,-40,35,-154,-2160
488,-212,7928,-59,71,-150,-2176
466,-242,7902,-67,59,-137,-2176
422,-208,7922,-63,57,-158,-2144
490,-198,7892,-66,68,-141,-2160
436,-228,7934,-63,41,-136,-2160
430,-210,7922,-77,53,-155,-2176
410,-178,7884,-54,62,-166,-2144
494,-238,7880,-65,62,-114,-2176
454,-242,7872,-57,59,-161,-2160
466,-232,7908,-56,66,-142,-2160
476,-166,7958,-82,60,-131,-2160
504,-180,7914,-62,71,-140,-2176
486,-182,7898,-67,31,-149,-2144
456,-156,7922,-49,58,-140,-2160
490,-200,7964,-56,72,-148,-2160
524,-214,7940,-64,62,-141,-2160
