AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
1696,-2044,7556,174,-18,-173,-2288
-218,-208,8074,52,189,-171,-2288
-274,2288,7804,-412,-125,-73,-2336
748,-2250,8740,9,111,-121,-2320
-2622,-186,10230,225,-414,-7,-2320
4410,2468,2916,-1216,564,-247,-2288
-1728,-3932,12498,1662,-413,-194,-2304
-1206,108,9028,-992,79,78,-2304
2144,4132,9130,444,-454,-205,-2288
-662,-4444,12258,-659,842,-265,-2288
146,688,7510,-353,-200,67,-2320
2604,1698,8088,855,-306,-159,-2304
950,-456,5412,-1124,941,-109,-2304
-754,292,7774,985,-916,-16,-2288
1742,-136,8644,-300,597,-281,-2288
-982,18,7050,-342,214,-114,-2304
1256,1182,6140,279,-346,-138,-2336
1440,-812,8034,-73,593,-221,-2304
-1072,1220,7300,-485,52,-61,-2320
1520,-1496,7638,489,-105,-208,-2320
-200,-656,8498,-248,503,-219,-2304
-218,1662,7578,-84,-193,-95,-2304
798,-1058,8278,-127,-42,-138,-2304
-984,-1586,8030,-60,66,-66,-2288
4240,1366,2874,-541,-56,-280,-2288
358,-5596,11526,1066,-48,-215,-2320
-704,2564,7004,-888,115,32,-2320
3442,4140,6264,768,-728,-138,-2304
3680,-1856,5372,-1362,1372,-307,-2320
-962,20,5858,332,-423,-17,-2320
2134,-596,8178,634,-200,-130,-2288
-306,-826,7836,-1060,870,-115,-2288
104,250,8616,764,-715,-50,-2272
3224,230,6580,-379,648,-280,-2272
-1434,-438,8362,-141,112,-85,-2288
1540,1158,6774,163,-287,-107,-2320
-754,620,8056,26,228,-183,-2336
948,-1466,8414,19,-255,-141,-2288
-772,-508,8638,81,317,-248,-2320
-1292,1536,8462,-128,-253,-54,-2320
1574,-556,7002,-467,190,-148,-2304
-1432,-2240,8430,243,-23,-39,-2320
4192,2442,2880,-475,-344,-263,-2304
1160,-5782,10936,667,349,-281,-2304
-932,2714,6786,-574,-43,37,-2288
2468,4010,7754,1213,-1057,-329,-2288
5120,-868,3736,-1811,1734,-349,-2320
-1670,-366,6018,911,-649,-23,-2304
1814,-1100,8658,524,-195,-92,-2336
3238,2548,3984,-1245,1033,-123,-2288
-3748,-2736,11272,1135,-845,-1,-2320
3250,60,6182,-705,669,-196,-2320
-890,152,7072,-166,198,-127,-2304
1076,812,6820,440,-451,-127,-2320
1398,-530,7790,-2,502,-217,-2288
-734,-166,8300,-451,-54,-82,-2320
1584,-1672,7562,295,83,-248,-2256
-384,-514,8350,-13,259,-191,-2272
212,1880,7320,-484,-47,-104,-2304
718,-1696,8310,-11,71,-119,-2288
-1292,-1528,8192,75,-125,9,-2288
4914,1952,1936,-1047,293,-287,-2288
-1908,-2592,10268,1533,-221,-235,-2304
-654,2762,6660,-1086,92,69,-2336
3966,4550,6082,965,-818,-344,-2288
-2560,-4480,14636,-1115,1217,-318,-2288
-1266,516,5478,-64,-336,-6,-2320
2154,-428,8698,748,-233,-161,-2304
-354,-740,7418,-1279,985,-134,-2304
-3352,-2356,10112,1066,-937,15,-2320
3454,232,6168,-531,747,-283,-2320
-1754,-512,8182,-46,76,-126,-2320
1950,1250,6258,208,-343,-96,-2320
2746,-506,7064,-63,581,-256,-2352
-1278,846,7756,-386,-38,-72,-2304
2216,-906,6454,244,-14,-218,-2304
-700,-858,8832,-44,396,-223,-2288
-1256,1860,8156,-177,-193,-69,-2304
1206,-908,7834,-254,144,-113,-2304
-1772,-1958,9148,-20,75,-46,-2320
536,3006,6446,-437,-289,-279,-2320
358,-6036,12018,741,245,-275,-2304
-966,2158,7242,-750,-27,33,-2304
-72,1274,11778,1148,-982,-208,-2288
3316,-2304,6166,-1679,1623,-325,-2288
-1046,640,6006,422,-461,21,-2288
2170,-80,8560,557,-167,-90,-2272
2410,1574,3990,-1315,1031,-131,-2304
-2632,-1952,10040,1158,-830,-19,-2288
2712,-148,6902,-645,642,-242,-2288
-176,-64,7706,53,121,-119,-2288
-518,272,8376,328,-464,-133,-2272
2550,-540,7004,-283,559,-254,-2304
-990,1088,8470,-166,17,-62,-2288
1822,-2464,7796,56,102,-194,-2320
174,-8,7682,-103,430,-207,-2288
-590,2020,7956,106,-265,-98,-2336
1356,-282,7342,-643,263,-97,-2336
-866,-1338,7642,180,-38,-46,-2288
2258,3358,5236,165,-824,-233,-2320
3394,-5188,6884,-613,957,-344,-2304
-1374,3660,5490,202,-434,-22,-2304
416,2096,12388,1234,-1077,-183,-2272
6768,2348,684,-2464,2144,-340,-2288
-3194,-2274,8592,1546,-896,-13,-2288
1400,-1522,8102,-86,26,-81,-2320
2304,688,3810,-1082,984,-148,-2288
-3892,-3382,11654,1193,-864,47,-2288
3778,692,5444,-599,514,-199,-2304
-402,304,6980,-34,283,-171,-2304
-2354,-718,10980,553,-649,-88,-2320
214,252,8562,115,409,-207,-2304
-854,288,7454,-574,20,-107,-2288
1802,-460,6444,139,272,-233,-2304
-864,-444,9706,178,119,-156,-2304
164,1074,8342,-534,23,-69,-2304
626,-1394,8422,80,23,-98,-2288
-2264,-676,9904,376,-637,-43,-2288
4826,-1794,3488,-1342,892,-330,-2304
-1720,2000,6490,1747,-668,-143,-2336
-1050,178,8454,-386,-176,23,-2304
5544,4678,2358,-680,405,-222,-2288
-3420,-4080,13284,561,50,-216,-2288
308,242,7036,-730,15,5,-2304
2212,1344,8112,461,-63,-168,-2304
-2172,-2328,10620,-558,441,-84,-2288
2540,806,6300,49,-145,-165,-2320
68,-46,8374,-132,420,-233,-2304
-2286,-502,10346,207,-356,-73,-2304
2822,658,6756,-360,221,-161,-2288
-366,848,8308,29,287,-207,-2288
-1248,-116,8864,-221,-202,-99,-2320
2218,-660,6474,-68,415,-252,-2304
-1428,42,9646,253,16,-180,-2304
-388,1822,8014,-345,-144,-62,-2288
1166,-1460,7942,-153,200,-112,-2288
-2404,-672,10122,508,-572,-43,-2320
4532,-1966,4438,-1276,711,-301,-2272
-1058,-3274,10702,1602,-473,-175,-2304
-1280,-178,8914,-682,-28,60,-2320
5780,4360,2176,-270,43,-397,-2320
-26,-4160,11228,51,370,-208,-2288
-228,350,7528,-441,-123,11,-2272
2610,1610,7758,741,-217,-179,-2304
1116,68,5784,-991,756,-118,-2288
-956,92,8560,803,-742,-41,-2288
1646,-666,8634,-380,541,-294,-2304
-1878,-582,9614,-209,85,-111,-2304
982,558,6926,112,-172,-159,-2304
-440,428,8780,34,89,-111,-2288
590,-2282,9058,42,-75,-148,-2272
1214,32,7504,-132,439,-219,-2304
-1138,1576,8846,259,-277,-121,-2304
712,-1474,8462,-533,149,-92,-2304
176,-1138,7378,-2,84,-80,-2320
40,2828,7802,290,-830,-223,-2320
456,-6086,11504,-591,921,-302,-2288
-1678,2966,5774,362,-422,-44,-2304
-862,138,12700,1055,-930,-72,-2272
4518,-1190,3968,-2342,1903,-406,-2256
-3656,-3656,12350,1710,-905,-67,-2320
1068,-1430,8538,-413,81,-83,-2272
2866,1792,3912,-609,657,-131,-2336
-2864,-2234,10908,537,-389,2,-2288
3262,708,5756,-301,219,-216,-2320
-234,-28,8290,-195,438,-177,-2320
-684,14,8406,369,-509,-83,-2304
3394,530,6250,-499,475,-213,-2272
-898,934,8422,-22,194,-150,-2304
662,-2288,9034,50,-222,-120,-2288
2400,-114,6104,-204,480,-238,-2288
-1446,108,9834,353,-115,-140,-2272
734,354,8292,-519,-27,-62,-2304
1314,-980,7660,-110,145,-130,-2256
-2732,-284,10876,544,-756,-64,-2288
4008,-2536,4954,-1425,1023,-331,-2320
-1528,2750,6134,1482,-589,-142,-2304
-1536,-284,9580,-68,-377,25,-2304
5800,3692,2474,-1013,692,-265,-2320
-3214,-3220,12124,957,-245,-179,-2288
282,220,7652,-736,50,-18,-2320
2478,2118,7196,335,-25,-209,-2272
-2402,-2778,10464,-483,362,-49,-2304
-134,-134,7746,402,-323,-110,-2320
1110,-624,8540,-258,439,-241,-2288
-1608,-168,9292,-11,-150,-100,-2288
2680,492,6730,-62,52,-189,-2304
-1188,766,8202,-46,-30,-91,-2320
1976,-1754,7142,175,179,-249,-2304
-450,-372,7906,48,305,-181,-2304
64,2184,7926,-434,-76,-56,-2304
952,-2166,8426,-85,236,-120,-2288
-2870,160,10470,306,-484,-16,-2288
4594,2348,2596,-1287,604,-306,-2304
