AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
-3148,-4946,15088,-710,930,-264,-2192
1414,-1570,8432,434,-174,-97,-2192
2274,1428,3952,-1450,1087,-121,-2224
-2918,-1732,10216,1205,-999,-37,-2176
2962,-186,6964,-650,747,-283,-2208
-342,-112,7598,-69,185,-145,-2192
-256,514,8116,460,-526,-114,-2224
2376,-538,7280,-364,692,-244,-2224
-1096,648,7636,-187,-48,-79,-2176
1146,-2526,9002,381,-136,-186,-2176
752,30,7458,-385,559,-229,-2224
-716,1688,7590,61,-234,-103,-2224
840,-678,8056,-457,130,-67,-2208
-378,-1252,7278,-57,118,-76,-2208
2790,2244,4332,-131,-453,-263,-2176
1876,-5068,8978,223,460,-249,-2192
-1028,3486,6446,-405,-160,22,-2160
1576,2540,9776,1134,-1014,15,-2208
804,-3576,9288,-1939,1882,-416,-2208
-2322,-1228,7484,956,-722,-7,-2208
1750,-1046,8170,154,-2,-101,-2160
1106,536,5530,-1104,910,-137,-2192
-3406,-3190,9904,818,-676,-8,-2208
3564,1094,5282,-467,527,-238,-2208
-892,-786,7766,55,305,-135,-2192
-1314,18,9104,294,-485,-98,-2192
3030,96,6772,-314,490,-228,-2192
-1370,640,8268,-108,71,-115,-2176
174,-1488,8816,58,-163,-124,-2192
1922,-600,7168,-137,515,-261,-2192
-1772,1178,9736,197,-190,-86,-2192
1348,-296,7442,-646,184,-74,-2192
642,-1914,7766,40,157,-62,-2208
-2032,1978,9678,427,-953,-132,-2176
2158,-5102,9092,-1094,954,-352,-2192
-1008,3130,6348,-63,-286,11,-2160
1512,2776,9976,1125,-1011,-8,-2192
5898,362,2610,-2077,1895,-377,-2192
-2380,-1166,7372,1068,-692,-1,-2224
1570,-1420,8264,86,-44,-95,-2176
3104,2640,4592,-1076,895,-147,-2224
-3772,-3368,11400,1089,-758,0,-2160
3574,646,5244,-729,540,-203,-2160
-504,314,6830,243,215,-205,-2208
-1784,-448,10170,362,-527,-104,-2208
3228,532,6538,-534,602,-236,-2176
-1018,980,7996,75,-3,-120,-2192
674,-2228,8658,-59,-30,-159,-2192
1458,206,7190,-111,443,-229,-2176
-1422,1202,9580,251,-220,-98,-2208
874,1036,7644,-735,208,-88,-2192
188,-1658,7634,160,-14,-60,-2192
-828,2462,8840,411,-922,-196,-2224
1000,-6156,11034,-1043,1072,-352,-2208
-2014,2448,6276,719,-600,-51,-2208
-1068,-236,12582,644,-698,-29,-2192
5220,-268,2946,-2188,1743,-420,-2224
-3908,-3988,13838,1678,-805,-105,-2160
1008,-930,8600,-674,155,-30,-2208
2914,1848,4244,-466,565,-186,-2176
-2686,-2232,10790,440,-303,-1,-2192
3160,444,5732,-220,156,-177,-2224
-44,138,8156,-47,380,-221,-2208
-890,-168,8846,367,-542,-65,-2176
3304,1002,6146,-573,489,-214,-2240
-870,544,8812,41,138,-168,-2192
538,-2570,9294,-140,-104,-111,-2192
2276,-242,6146,-69,441,-231,-2176
-1568,-20,10312,304,-72,-129,-2208
772,758,8192,-541,-7,-78,-2160
1142,-1470,8084,-1,71,-116,-2192
4326,1320,2888,-244,-254,-292,-2240
802,-5274,11128,1002,31,-239,-2160
-1284,-54,9504,-679,-30,44,-2160
5586,2800,2804,-1822,1514,-373,-2192
-3084,-2776,11302,1268,-666,-118,-2192
914,-1360,8878,-328,24,-82,-2192
2434,1940,4568,-414,466,-133,-2176
-2696,-2642,10624,468,-293,-27,-2208
3118,936,5476,-265,190,-199,-2208
-272,-398,8142,4,314,-206,-2192
-1752,40,9534,136,-351,-99,-2192
2862,302,6756,-322,331,-187,-2176
-1042,540,8594,-71,186,-140,-2176
-668,-194,8716,-216,-125,-108,-2160
1850,-1152,7618,110,438,-230,-2224
-1580,692,10226,142,-117,-128,-2192
1446,966,7060,-514,-14,-47,-2208
926,-2812,8470,118,104,-117,-2176
-2626,902,10206,395,-739,-51,-2192
3974,-3324,5666,-1297,987,-349,-2224
-1734,-1682,9486,1389,-564,-119,-2192
-1198,-470,9362,-107,-349,22,-2224
5944,3134,2266,-1353,897,-361,-2192
-3268,-3266,11392,912,-180,-227,-2208
472,58,8066,-687,-2,-46,-2176
2744,2364,6836,356,7,-175,-2192
-3326,-3180,11458,-281,195,-38,-2192
