AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
-4248,-12216,31002,2815,-1780,146,-2256
4688,7622,684,-4550,2952,117,-2272
7434,4366,-7902,754,224,-468,-2272
-6590,-8978,19960,1109,-535,230,-2256
2674,9088,2282,-1086,344,34,-2256
1122,-5932,8120,-1543,1404,-462,-2304
-7350,-3104,8748,1164,-917,177,-2272
2182,14440,5832,-216,-1677,-489,-2304
-5406,-19858,32668,2641,-286,-561,-2304
3076,7742,-6650,-4223,1958,-49,-2288
-4394,-5778,29224,5244,-3413,76,-2288
1084,-3774,13074,-1895,1402,76,-2256
7648,3480,-7390,-2580,2619,-241,-2304
-9472,-12052,27242,3800,-2548,141,-2288
3500,8702,1090,-2734,1379,-58,-2304
-404,-7306,8284,-288,811,-346,-2256
-8458,-754,13396,1597,-1585,219,-2288
10534,11240,-9774,-3664,1457,-759,-2272
-9862,-9388,26934,6176,-3587,-467,-2272
1916,-6094,5338,-4633,2761,-44,-2272
2012,4682,2796,2146,-1172,39,-2288
-876,-6818,24412,1742,-1029,-97,-2288
3816,-2252,148,-4523,4019,36,-2304
-606,3650,4204,3670,-2598,136,-2240
3558,6276,3172,-2254,1180,-173,-2272
-1700,-6840,8838,-107,753,-246,-2288
-7578,7410,15958,2494,-3359,22,-2272
4718,-15226,10718,-2851,3193,-695,-2272
6754,14506,-7594,913,-929,-413,-2288
-2796,-12372,29898,3423,-1979,-19,-2256
3636,8118,1730,-4003,2447,359,-2272
9132,5624,-5606,1824,-734,-454,-2272
-3136,-8182,15920,-299,799,175,-2256
864,6584,4102,-612,113,209,-2288
3328,-798,3942,-1426,1014,-435,-2288
-9378,-5860,13278,1284,-574,82,-2272
-212,13774,5674,-157,-1699,-476,-2272
-2922,-18656,27080,871,898,-422,-2288
4298,9402,-7118,-3291,1694,-378,-2288
-6142,-8498,31528,4779,-3221,-312,-2272
1946,776,6550,-3155,1873,191,-2272
9380,3362,-9500,-1696,2070,-402,-2240
-9960,-10458,26400,2760,-1741,210,-2288
1932,6904,2630,-1572,577,105,-2256
2868,-4792,4268,-1641,1709,-454,-2304
-9482,-1828,12086,2610,-2244,193,-2288
10598,-566,-7086,-4403,2015,-657,-2288
-7204,-12242,26800,5476,-3076,-789,-2304
2080,-726,-640,-4282,2603,27,-2272
7332,10338,-4262,2666,-1721,119,-2256
1654,-3118,16752,884,-442,-173,-2288
4566,-1318,-1574,-4007,3807,92,-2288
-2142,824,7534,3449,-2495,289,-2304
3146,7670,4718,-1752,731,-182,-2288
-582,-8670,10184,-436,1141,-201,-2256
-8206,4084,12760,2252,-2760,96,-2256
8300,-9550,2202,-5021,3173,-722,-2304
-5948,-1520,15714,5153,-3164,-796,-2272
-866,-9586,16166,1345,-688,74,-2256
6454,11482,-2514,-3542,2170,293,-2288
6452,3224,1724,1820,-596,-438,-2288
-9432,-10374,23728,-690,895,236,-2240
878,5536,3964,21,-323,146,-2304
3886,-30,2880,-2312,1563,-452,-2256
-9418,-5152,12222,1682,-963,39,-2256
-4412,10772,12540,932,-2549,-347,-2272
2872,-17374,16748,-927,2105,-509,-2240
3604,13026,-6524,-1505,492,-340,-2272
-5376,-11692,32767,4497,-3024,106,-2288
4504,5960,2118,-4184,2701,146,-2288
7628,3360,-8020,259,635,-510,-2240
-7396,-8060,18246,2074,-1320,245,-2304
2768,9004,1836,-1205,421,55,-2256
938,-6264,8342,-1582,1555,-431,-2288
