AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
-658,11346,6104,-1088,227,-106,-3008
38,-7412,9250,527,-117,-137,-3024
3364,4500,3358,-1755,647,-546,-2992
-5128,1940,8988,1118,-677,275,-2992
3398,-4198,13016,-336,20,-142,-2960
-3234,1574,4522,-214,-251,30,-2976
1386,2318,7168,286,-447,-140,-3008
1492,-4040,11474,420,560,-533,-2976
-2138,6254,11040,-734,77,-36,-2992
-1738,-936,7464,337,-608,31,-3008
4188,-1574,9228,-643,657,-315,-3024
-2026,1264,5204,208,316,33,-3024
362,-2374,7578,371,20,-124,-2992
-834,11834,5784,-305,334,-282,-3024
-836,-10810,11876,-211,-171,5,-2992
5444,15864,-3618,-948,276,-545,-2992
-1928,-12388,12418,707,152,-45,-2992
406,3376,3998,34,-725,192,-2992
660,496,10310,-486,429,-317,-2992
-1438,1460,4274,639,-663,177,-3024
4282,5690,3248,-579,291,-493,-3024
-1738,8294,8646,366,291,-263,-2976
-3070,-2640,14256,-430,-445,219,-3008
4592,5218,2670,-612,193,-245,-3008
-580,-7196,11228,489,594,-161,-3008
816,-1972,6616,226,75,11,-2976
1486,2240,9006,416,431,-298,-3008
-2094,544,8856,-1120,-23,-17,-3040
2760,3362,7248,779,32,-471,-3008
1954,-3462,8968,-623,779,-315,-2960
-3966,6408,5856,-55,-1007,347,-3008
4926,5216,342,-487,447,-363,-3008
-4092,-14162,18556,1003,-392,131,-2992
1670,1684,10958,-631,-79,-313,-2992
1634,10,6042,426,480,-522,-2992
-2460,3264,9074,-569,-33,72,-2992
3326,832,9316,154,-381,-13,-2992
4386,-2346,8726,-622,824,-265,-2992
-2352,2094,4114,159,78,79,-3024
2004,-4656,10480,874,312,-273,-3024
-924,11340,5104,-1247,240,-126,-2992
-196,-9046,10366,531,-182,-62,-2992
4926,14904,-3376,-1751,627,-543,-3040
-5910,-5318,10370,1269,-575,192,-3008
4678,-1086,9784,-35,-103,-94,-3008
-1022,970,10226,-924,-14,-109,-3024
-604,4392,1488,469,-668,0,-2992
1914,-9734,15624,426,586,-574,-3024
-1760,10682,4940,-310,150,-136,-2992
-2582,-1608,11166,-125,-602,125,-2992
4730,3694,4088,-640,493,-314,-2992
-1288,-5792,10764,429,507,-52,-3024
902,-1630,5926,234,51,-66,-3024
1414,4874,7922,172,422,-312,-3024
-2438,-3196,10786,-729,-122,-11,-2992
3868,8854,3740,52,99,-486,-2992
-3684,-9812,9922,67,497,-169,-3024
-3188,8844,3486,-283,-975,328,-3008
4260,4208,1818,-340,537,-374,-3008
-3812,-12532,17582,1065,-525,162,-2976
4744,3670,568,-901,32,-351,-3008
1542,792,4108,768,418,-468,-3008
-2542,514,12596,-548,-49,130,-2976
3652,3612,6510,-157,-173,-59,-3008
832,-5376,7544,-332,836,-244,-3008
-2324,1642,4944,273,94,41,-2976
2128,-4392,11058,952,428,-271,-3008
-928,8568,6094,-1465,79,-58,-2992
804,-5148,9714,1048,-104,-318,-2992
626,-7574,12064,-1216,831,-448,-3024
-5720,-3740,10780,562,-872,370,-2992
5080,3204,5092,-607,234,-251,-2992
-4154,-8500,9588,341,-282,34,-2992
2538,2670,10720,27,-306,-204,-3024
1722,-9202,16180,367,531,-530,-2960
-1622,10682,2448,-790,-12,24,-3024
546,-3784,12264,385,-547,38,-2992
3560,-1960,6734,-723,808,-291,-2992
-1674,-2428,8324,103,148,86,-2992
1382,-1756,6044,700,169,-202,-2992
-1586,13928,5830,-856,282,-219,-2992
258,-9516,9676,221,-183,-15,-3024
4576,13410,-84,-1615,408,-550,-2992
-4780,-9222,9110,1208,-171,63,-2992
2892,-5912,13118,221,-422,31,-3056
-2684,2840,6744,-841,260,-183,-2992
-2752,-5424,11836,447,-667,118,-2992
4196,-1336,3866,54,476,-615,-2992
-1846,3308,13412,512,295,-262,-3008
-2112,-194,7292,-463,-400,212,-3040
4300,5972,3328,-649,176,-219,-3040
-88,-7386,9920,437,639,-171,-3008
-14,-3776,9458,259,61,-5,-3008
-560,10772,5886,635,563,-330,-3008
-1872,5208,7426,-1296,-66,-4,-3008
1470,-272,8536,839,-26,-441,-3008
-932,-11538,13182,-528,754,-302,-3008
-5250,1966,9182,94,-997,364,-3024
5280,5100,1764,-471,390,-348,-2976
-4276,-13748,14844,952,-385,144,-3008
3292,5006,7172,-584,-81,-285,-3008
1296,-6890,14048,431,535,-504,-3024
-1562,9086,2788,-610,-60,85,-3008
1388,-2482,12660,276,-463,-3,-2992
3138,-2420,5360,-614,811,-280,-2992
-1886,1350,5416,93,109,85,-3024
1502,-3280,8268,839,268,-261,-2992
-792,11744,5668,-1110,255,-158,-2992
-16,-6762,9136,351,-152,-76,-3024
4434,14592,-1716,-1640,510,-534,-2992
-5316,-7968,9410,1227,-376,140,-3024
3578,-3952,12758,199,-302,-48,-3024
-3374,1324,4382,-946,57,-111,-2992
1224,2334,7432,453,-552,-130,-2976
1568,-3720,10750,473,602,-591,-3008
-2120,6760,10352,-653,89,-24,-3008
-1458,-1194,7590,186,-673,51,-3008
4326,-1510,9164,-659,679,-330,-3024
-2124,1240,5032,243,333,53,-3024
350,-2540,7680,373,49,-127,-3024
-882,12092,5642,-257,338,-254,-3024
-854,-10174,11822,-425,-162,-11,-3008
5450,16156,-3156,-1639,421,-556,-3008
-5868,-6140,9104,1148,-140,58,-2976
3978,-6520,14012,258,-423,61,-3008
662,1150,9992,-889,300,-186,-2976
-1664,956,5056,532,-675,115,-3008
2768,-7254,11022,-69,437,-555,-3008
282,1126,7130,631,248,-289,-2992
-2888,-3144,14912,-442,-390,218,-3008
4500,5450,2772,-657,141,-216,-3024
-680,-7006,10926,402,687,-218,-2992
-1684,-3648,10086,287,76,-16,-3024
1746,1524,9344,598,528,-284,-3024
-2122,1108,9150,-1257,-44,-27,-2992
2816,2582,7574,925,-31,-423,-2992
2138,-1924,7788,-741,756,-344,-2992
-4254,5628,6418,50,-958,391,-2992
5178,5342,422,-563,399,-368,-2992
-4032,-14128,17996,947,-363,146,-2992
1570,1756,10358,-506,-134,-272,-2992
1692,-1064,7380,452,490,-529,-2992
-2458,4188,8270,-652,-51,104,-3024
3148,874,9346,229,-388,-33,-3024
4222,-2352,8864,-642,834,-263,-2992
-2444,2252,4198,179,64,91,-3024
2094,-4774,10516,874,302,-285,-3024
-716,11462,4728,-1433,201,-68,-3024
200,-7008,10072,939,-139,-213,-3008
4884,15254,-3814,-1761,734,-548,-2992
-5826,-6008,10672,1157,-715,282,-3008
4662,-872,9600,-360,28,-172,-3008
-3852,-3206,5402,-439,-227,-2,-3008
-148,4590,972,479,-557,-88,-2992
1424,810,4970,365,528,-505,-3008
-2558,1504,11326,-735,-31,35,-3008
-494,-2996,10654,362,-468,2,-3008
3786,-2378,8224,-714,789,-242,-3008
-2178,1900,4516,129,99,77,-2976
2554,-5712,11354,785,259,-278,-2976
-1812,14156,5444,-1137,240,-177,-2976
160,-10676,10568,520,-157,-60,-3008
4758,11594,-1580,-1770,543,-556,-3008
-3904,-9882,9820,1185,-212,73,-3024
