AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
3218,6470,1832,-1723,775,-462,-3056
-5466,2172,9314,1036,-850,290,-3056
5004,1806,4456,-530,153,-252,-3088
-3404,3218,5584,-247,-312,27,-3056
1960,-144,5982,434,-340,-180,-3056
1016,-5958,12668,403,617,-509,-3056
-1516,7988,3800,-362,31,60,-3088
-1764,2624,7180,88,-497,36,-3056
3558,-1280,9172,-623,594,-316,-3056
-1114,2252,4906,-92,243,-56,-3056
1460,-3752,8934,447,240,-222,-3088
-1492,8886,6356,-647,146,-167,-3056
10,-6508,9430,-33,-133,3,-3056
4096,14142,-1180,-685,388,-473,-3072
-5592,-8730,10146,702,31,1,-3040
606,6682,2704,-103,-612,40,-3040
-180,-1742,11336,-490,342,-265,-3040
-810,2128,3296,239,-702,134,-3072
2942,-7846,11976,26,456,-567,-3040
-504,-1534,9636,792,322,-239,-3040
-2768,776,12844,-398,-367,263,-3072
4164,4482,4290,-635,186,-232,-3072
-888,-4300,10040,155,623,-216,-3104
-1270,-3162,10310,40,40,-66,-3040
1522,1644,7552,581,507,-291,-3072
-2328,-1388,9736,-1119,-78,68,-3040
840,-6514,9374,1114,-12,-371,-3056
1806,-2196,7980,-1016,866,-399,-3056
-4272,8452,6280,411,-956,332,-3120
4216,514,3642,-518,327,-369,-3088
-3754,-678,4994,430,-402,81,-3056
2510,-1882,11436,9,-108,-267,-3088
746,-844,5812,385,492,-425,-3056
-1912,3152,9870,-320,-133,119,-3056
-494,516,9684,30,-310,-41,-3088
3080,-2068,8542,-584,679,-247,-3072
-1448,2142,4942,-16,122,-32,-3072
2002,-4630,10144,736,401,-305,-3072
-1086,6558,5968,-1150,53,-11,-3072
1218,-4572,8958,870,-56,-257,-3040
4356,13096,-2180,-1586,774,-483,-3056
-6006,-4282,10676,1212,-775,262,-3056
4644,356,8308,-556,44,-236,-3056
-3932,-4396,6752,-404,-301,1,-3056
796,2472,1400,476,-446,-147,-3088
1542,-9290,15738,446,613,-500,-3056
-1562,9568,3590,-317,16,15,-3088
88,-448,11026,17,-549,34,-3088
3260,-1688,7448,-602,701,-263,-3088
-1718,268,6814,-51,142,-26,-3056
1906,-2904,9600,556,453,-251,-3056
-1262,4744,7086,-1035,-40,39,-3040
1582,-5988,9750,1100,44,-373,-3040
-182,-8020,12522,-1057,840,-356,-3040
-1914,10068,2410,475,-894,313,-3040
4998,1902,5424,-659,372,-347,-3072
-3818,-8170,10936,659,-452,61,-3040
3570,426,9406,-143,-106,-278,-3040
1472,-6480,13874,340,572,-456,-3088
-1674,9208,2812,-289,-109,106,-3040
1484,-928,12036,56,-238,-34,-3040
2324,-1968,6752,-714,726,-264,-3056
-1506,1328,5844,-11,101,0,-3056
1920,-4150,8194,697,338,-296,-3056
-1572,11426,4782,-1092,99,-54,-3056
836,-7122,8578,522,-193,-6,-3056
5044,14002,-1182,-1696,648,-538,-3056
-5662,-8418,9812,1419,-379,126,-3088
3624,-3368,12112,-301,-145,-112,-3072
-3422,3072,4764,-760,-117,-87,-3072
2192,-1044,7714,418,-579,-26,-3072
3568,-5326,8190,436,624,-552,-3072
-1946,4616,10862,33,158,-53,-3040
-1528,2112,7656,-179,-450,132,-3072
3246,-1652,9442,-642,388,-293,-3072
-1270,2410,4800,-55,238,-53,-3072
1880,-4504,9662,430,222,-231,-3040
-1894,10326,5960,-718,111,-141,-3104
296,-7928,9636,108,-155,10,-3040
4414,13912,-1314,-1009,468,-513,-3040
-2840,-11590,12902,746,51,31,-3056
1170,5106,3700,-175,-612,56,-3056
-800,-412,11092,-458,335,-267,-3088
-394,2396,2260,293,-663,152,-3056
4760,3138,1912,-110,410,-547,-3056
-636,-1860,10826,875,346,-238,-3024
-2748,752,12392,-414,-316,235,-3088
4028,3818,4772,-652,154,-215,-3088
1336,-2926,7166,148,623,-222,-3056
-918,-3402,10458,48,89,-76,-3056
672,3790,6796,442,432,-272,-3056
-1894,-2596,9888,-1025,-51,28,-3056
856,-6678,9562,1134,29,-347,-3040
1172,-3814,9758,-1046,808,-367,-3040
-3472,9288,4716,462,-909,336,-3040
3632,-216,5106,-634,339,-348,-3040
-3866,-3448,6820,550,-400,66,-3072
2644,-1394,11798,-97,-73,-261,-3072
922,804,4110,373,516,-419,-3072
-1852,9156,4458,-302,-99,76,-3056
236,-626,10940,49,-320,-15,-3040
3176,-1488,7714,-678,712,-249,-3072
-1750,1242,5782,-21,121,-25,-3040
1526,-2234,6382,647,331,-281,-3056
-2070,11350,5534,-969,146,-98,-3056
756,-8088,9226,376,-222,-20,-3056
4530,12122,-1782,-1620,572,-523,-3088
-4504,-10978,10512,1370,-297,74,-3056
2668,-1266,9386,-208,-292,-51,-3056
-2782,3036,7894,-796,7,-124,-3072
1070,886,3094,438,-587,1,-3072
4786,24,2156,299,576,-559,-3056
-1748,-214,13926,219,135,-92,-3072
-1962,2366,7912,-275,-468,156,-3040
3520,394,7866,-653,351,-286,-3072
298,-4366,9248,160,506,-175,-3056
132,-2632,8130,107,152,-113,-3056
-1060,7430,6900,117,295,-227,-3056
-392,-5690,9086,-608,-112,35,-3024
2142,-3968,8994,637,180,-440,-3024
-888,-9416,13190,-325,594,-180,-3024
-1070,9078,1856,-93,-913,263,-3088
1332,-1732,9188,-356,523,-386,-3056
-3866,-10176,13004,758,-603,146,-3056
3682,1440,7734,-540,143,-377,-3088
740,380,4948,722,455,-393,-3056
-2898,-416,15042,-214,-110,176,-3072
1880,-642,11988,-282,-97,-85,-3072
2292,-1490,6020,-395,734,-273,-3072
-1564,-2116,9346,117,96,-31,-3072
1968,-194,8180,718,467,-312,-3072
-902,9724,4814,-1255,62,-3,-3040
728,-6432,8612,772,-120,-162,-3072
2880,3816,3818,-1737,783,-481,-3008
-5646,-9176,10076,1510,-619,182,-3056
3662,-2064,12002,-630,68,-210,-3072
-3604,1704,4072,-341,-303,-26,-3104
2296,-2006,9968,446,-452,-99,-3056
3190,-7060,10950,472,636,-530,-3056
-2248,6178,9058,-234,28,28,-3056
-1038,1384,8416,3,-488,51,-3056
3220,-1616,9040,-648,530,-292,-3088
-646,-3784,9572,3,288,-48,-3056
1258,-1480,5932,307,184,-220,-3056
-2068,11176,5856,-412,174,-203,-3088
434,-9284,9828,-62,-245,18,-3056
3726,4728,5804,-629,399,-494,-3056
-3550,-12186,12532,858,37,2,-3040
1576,3138,5316,-237,-615,51,-3072
-1508,1048,10242,-431,332,-269,-3040
-3406,-10598,16310,346,-655,193,-3056
4864,2674,952,-115,432,-545,-3072
-1086,-2050,12612,878,333,-256,-3072
-2582,1568,10768,-382,-297,237,-3072
2996,3178,8422,-669,91,-197,-3056
902,-3672,7952,159,604,-225,-3088
-248,-3080,9662,47,137,-75,-3056
-230,5454,6840,492,444,-269,-3088
-976,5288,6626,-1000,-8,34,-3056
1332,-5780,9700,1035,44,-376,-3056
164,-6408,11520,-970,780,-319,-3088
-2418,9830,3100,368,-936,309,-3088
4848,1936,6160,-633,390,-349,-3056
-3866,-6830,9520,644,-435,86,-3056
3184,-58,10506,-200,-78,-280,-3056
870,1184,3828,404,559,-465,-3040
-1704,8696,3672,-238,-77,109,-3072
794,-1072,12088,45,-410,-15,-3072
3060,-900,6332,-681,711,-288,-3072
-1746,-842,7634,-20,135,-24,-3104
1672,-2818,7244,608,330,-293,-3072
-1506,10522,5384,-933,169,-101,-3072
502,-7408,9182,371,-202,21,-3072
4314,11788,1720,-1459,491,-494,-3056
-5020,-10300,9942,1438,-342,61,-3072
3176,-1852,11308,-337,-254,-91,-3072
-3140,3306,5602,-726,29,-141,-3040
-2090,-2828,8950,306,-625,59,-3056
4176,-3366,5852,314,575,-549,-3056
-2058,2044,12774,473,186,-134,-3056
-1536,2276,7610,-330,-393,192,-3056
3636,5852,4434,-695,308,-269,-3024
-280,-5136,10098,205,473,-163,-3088
640,-1994,7048,39,150,-88,-3056
-1482,8954,6402,138,341,-245,-3072
-202,-8180,10048,-578,-177,56,-3104
2576,-892,8662,189,249,-483,-3056
-1824,-11836,13808,75,411,-75,-3088
-4,7922,2014,-328,-897,201,-3088
532,-948,10180,-272,526,-388,-3040
-3790,-12120,15358,757,-606,167,-3040
4218,3202,4970,-597,178,-393,-3040
138,-814,7064,848,396,-405,-3072
-2790,-464,14696,-193,-88,196,-3072
2044,476,11500,-415,-101,-114,-3072
1872,-2140,6264,-219,719,-279,-3040
-1214,-2972,9966,76,114,-59,-3040
1722,-3942,9318,690,452,-281,-3056
-490,7810,5360,-1127,31,-5,-3072
760,-5840,8824,777,-52,-220,-3072
2198,1304,5774,-1645,735,-459,-3056
-5740,-8268,10318,1348,-715,249,-3088
4062,-436,10630,-691,74,-253,-3024
-3856,-316,4568,-252,-282,-1,-3056
2228,-2240,11724,407,-410,-166,-3088
2612,-8114,13416,411,619,-515,-3056
-2222,7782,6766,-299,-4,15,-3056
-262,106,9564,94,-490,35,-3056
3212,-1214,8618,-710,655,-303,-3056
-1046,-3298,9456,-23,248,-51,-3056
1512,-1374,5500,350,191,-207,-3056
-1962,10774,6300,-472,209,-198,-3024
550,-8902,9708,-150,-201,14,-3072
3848,6310,5324,-566,367,-495,-3104
-3924,-11892,11662,680,164,-22,-3072
2150,1984,6716,-363,-734,116,-3072
-2194,1924,9430,-293,366,-322,-3072
-3170,-8548,15018,301,-653,191,-3072
4900,1464,1096,-280,399,-503,-3040
-1510,-1516,13742,972,316,-248,-3072
-2158,738,12978,-291,-152,235,-3088
3206,4504,6658,-677,110,-167,-3104
426,-4360,8910,203,561,-219,-3056
22,-2818,9108,52,113,-103,-3056
-574,6710,6624,470,476,-264,-3024
-1372,4258,7106,-963,-106,42,-3056
1714,-3732,9174,910,91,-403,-3056
