AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
2102,-732,6728,171,178,-244,-2224
-602,1964,8136,37,-284,-72,-2240
1238,-292,7256,-426,151,-121,-2224
-822,-1916,7776,250,-85,-51,-2256
3624,2042,3668,-492,-248,-275,-2240
-626,-3620,10386,869,187,-240,-2208
-898,2778,7002,-625,-58,32,-2256
2014,3542,8388,818,-756,-28,-2256
46,-3680,10456,-1410,1388,-329,-2256
-1708,-760,6870,495,-440,-24,-2240
1580,-1320,8320,610,-219,-130,-2240
748,414,6194,-1167,891,-138,-2240
-3066,-2670,10540,1059,-853,-37,-2224
3160,564,6072,-619,619,-266,-2224
-820,80,7420,2,93,-163,-2256
892,552,7522,229,-353,-122,-2240
2800,320,6368,-407,685,-209,-2240
-1308,752,8304,-63,-103,-75,-2272
1646,-2138,7766,-11,69,-192,-2256
1016,50,7622,-47,377,-218,-2256
-1146,946,9210,223,-341,-106,-2240
1058,-998,7900,-681,246,-123,-2240
-268,-1710,7966,257,-29,-56,-2224
68,3004,7652,-108,-633,-234,-2256
336,-6314,12022,97,628,-300,-2256
-686,2784,6922,-256,-228,13,-2240
-786,214,12604,1289,-1085,-82,-2272
-1744,-4612,13176,-1054,1152,-337,-2240
352,222,7934,-239,-260,19,-2256
1894,-460,8570,837,-320,-155,-2240
98,-970,7272,-1158,821,-90,-2240
-70,686,8374,954,-880,-40,-2224
3282,-22,6772,-340,635,-314,-2256
-1210,-470,7470,-333,147,-68,-2224
1422,1488,6552,360,-428,-114,-2240
2872,-142,6606,-352,723,-234,-2256
-1090,818,7488,-311,-75,-63,-2224
1696,-1714,7476,375,-9,-219,-2224
-318,-118,8178,-99,322,-205,-2240
-28,1986,7818,-153,-255,-78,-2240
1048,-990,8030,-258,158,-103,-2256
-1264,-1346,7976,137,-166,-17,-2256
4604,888,2800,-949,355,-300,-2256
-1372,-1770,8996,1399,-163,-179,-2240
-632,1964,7070,-880,42,27,-2240
3838,4280,5402,262,-220,-238,-2272
-2196,-4134,12904,-344,636,-265,-2240
-688,144,6122,-157,-242,-6,-2224
2098,-32,8196,680,-226,-138,-2224
-590,-954,8042,-928,702,-102,-2256
668,396,7820,737,-648,-24,-2256
2974,42,6708,-492,691,-284,-2272
-1610,-72,8288,-128,0,-79,-2208
1784,900,6728,181,-292,-150,-2224
2568,-228,6786,-214,619,-241,-2256
-1218,640,7938,-232,-166,-92,-2224
1914,-1676,7174,262,100,-230,-2240
684,134,7640,-122,393,-211,-2256
-1006,1606,8414,59,-315,-95,-2224
1196,-1396,7682,-582,264,-111,-2256
-1686,-1162,8168,217,-71,-38,-2224
868,2998,6570,-426,-382,-272,-2208
178,-5966,11804,675,376,-279,-2208
-728,2478,7196,-508,-138,17,-2256
-572,860,12562,1231,-1038,-191,-2224
4058,-1868,5028,-2139,1896,-387,-2272
-1184,46,5748,1102,-794,-55,-2240
1192,-1686,8718,261,-136,-112,-2256
2820,2070,3832,-1300,1034,-222,-2288
-3344,-2162,10832,1242,-931,-22,-2256
2990,-226,6958,-839,652,-219,-2240
-118,202,7830,-48,226,-171,-2240
-986,-280,9298,470,-578,-89,-2256
2780,-364,6960,-617,675,-230,-2256
-1006,650,8974,71,-89,-119,-2288
900,-2810,9184,273,-84,-187,-2208
1070,720,7160,-325,511,-224,-2240
-870,1646,8140,161,-261,-113,-2240
842,20,7876,-565,180,-100,-2224
-194,-1146,7318,14,74,-2,-2256
2480,1974,4706,-238,-395,-279,-2224
-898,-4966,11856,315,435,-270,-2272
-1050,3326,6220,-468,-125,36,-2240
752,2456,10814,1184,-1054,-86,-2256
-3560,-4102,14610,810,-161,-195,-2240
1412,-1082,8508,80,-59,-121,-2256
1756,274,4910,-1083,971,-146,-2256
-3304,-2824,9930,876,-724,-19,-2224
3462,852,5350,-474,523,-227,-2224
-514,-476,7132,-159,389,-160,-2240
382,980,7008,492,-587,-90,-2240
3218,184,6450,-423,589,-229,-2240
-1030,800,7840,-68,89,-113,-2256
1516,-1992,7878,175,-174,-150,-2192
2092,-242,6934,-241,536,-263,-2256
-1798,1020,9806,261,-240,-109,-2240
1260,-176,7522,-614,116,-68,-2240
1042,-1902,7652,-23,177,-108,-2256
-1980,1486,9708,364,-843,-197,-2224
2034,-4610,9068,-816,832,-327,-2240
-1036,2998,6702,572,-390,-59,-2240
-1384,-136,11394,810,-923,-72,-2208
5340,424,3534,-1850,1513,-335,-2256
-1912,-1346,7396,1173,-573,-69,-2256
576,-1114,9088,-347,-13,-50,-2240
2912,2504,5060,-605,624,-150,-2272
-3210,-3246,10374,517,-302,-19,-2240
2062,992,6222,-300,173,-143,-2256
250,-604,8848,158,263,-215,-2256
-1258,-630,9072,120,-311,-91,-2272
2676,630,6550,-224,227,-192,-2224
-376,246,8864,65,207,-157,-2224
740,-1658,8146,-333,-14,-134,-2224
1236,0,7464,134,289,-226,-2224
-1118,170,9690,81,-37,-123,-2240
942,1474,7432,-635,140,-82,-2240
166,-2130,7914,241,6,-82,-2288
-2352,-136,9772,336,-804,-69,-2256
4910,-2260,3636,-1364,1118,-385,-2240
-2152,2390,6328,1522,-764,-133,-2208
-1204,64,8578,-101,-406,2,-2224
-1142,-4038,12478,-1431,1432,-378,-2208
218,172,7672,-67,-349,-3,-2256
2064,-772,8084,721,-192,-144,-2224
202,-444,6972,-998,712,-84,-2208
-618,436,8904,915,-842,-24,-2224
1606,-572,9082,-294,607,-285,-2256
-1042,-240,7236,-189,-1,-66,-2224
1394,1408,6604,217,-325,-133,-2240
1346,-774,8190,-112,608,-245,-2240
-980,992,7358,-458,0,-93,-2192
1596,-1566,7328,348,11,-219,-2224
-212,-408,8096,-172,441,-194,-2224
-396,1688,8336,-41,-237,-66,-2240
842,-628,7866,-242,114,-85,-2240
-1316,-1310,8310,128,-111,-43,-2256
4554,330,2962,-707,135,-280,-2256
186,-5208,11272,1147,-85,-216,-2240
-1042,1636,7650,-738,-14,58,-2240
4604,4268,4446,231,-347,-151,-2240
2164,-2494,7498,-904,1032,-338,-2256
-710,122,6390,23,-242,-10,-2224
2434,394,7874,524,-152,-124,-2208
-1236,-1320,8880,-916,700,-109,-2208
-2254,-1348,9676,856,-784,-47,-2240
2908,46,7048,-467,642,-258,-2288
-1854,-150,8866,14,45,-113,-2256
-64,520,7818,108,-311,-125,-2240
2426,-306,6768,-280,674,-227,-2208
-1514,550,8324,-165,-118,-71,-2256
1940,-2262,7496,76,126,-211,-2256
280,132,7556,-28,371,-209,-2224
-952,1410,8780,203,-316,-75,-2240
1388,1000,6744,-698,223,-135,-2256
-784,-1970,7998,315,-48,-49,-2256
2264,2534,5136,-314,-491,-233,-2256
-64,-5022,11362,150,564,-313,-2240
-1474,2882,6646,-340,-185,30,-2208
802,2308,10774,899,-885,-242,-2272
-2608,-1878,8738,1301,-626,-91,-2272
3224,2484,5104,249,76,-159,-2208
-1278,-2412,9392,-180,248,-48,-2272
1774,1452,6378,40,-223,-127,-2240
592,-322,9008,119,316,-233,-2272
-1818,54,8924,-212,-94,-68,-2224
2458,1102,6156,-147,89,-185,-2224
-316,-238,9180,68,346,-218,-2240
486,-1748,8310,-562,35,-95,-2240
1470,-1528,7450,501,109,-227,-2240
-910,6,9544,-83,177,-166,-2256
904,1706,7318,-430,-68,-74,-2256
634,-2116,8884,68,11,-101,-2272
-2318,-154,9692,256,-544,-47,-2272
5070,-2266,3522,-1382,861,-354,-2288
-1450,-3878,11632,1817,-675,-159,-2224
-1126,302,8684,-647,-71,79,-2256
5774,4724,2288,-411,155,-337,-2240
-358,-4234,11338,93,326,-251,-2224
286,380,7142,-626,-69,-4,-2256
2622,1456,7526,616,-152,-189,-2224
-2566,-2724,11048,-765,611,-86,-2240
-838,354,8320,487,-547,-58,-2240
1664,-232,8870,-154,491,-268,-2272
-2544,-962,10698,-242,-34,-87,-2288
1164,1192,6550,6,-95,-171,-2256
1404,-790,8058,4,459,-209,-2272
-1032,-278,8440,-413,-32,-34,-2240
1600,-1584,7640,367,-6,-254,-2256
-250,-300,8372,-71,349,-232,-2224
-348,1890,7800,-145,-228,-68,-2224
1138,-1616,8096,-339,144,-134,-2240
-2466,-350,10144,241,-449,-52,-2272
3754,1712,3230,-1107,587,-297,-2224
-910,-3098,10146,1551,-433,-176,-2256
-1578,266,9238,-603,-102,73,-2256
5934,3708,2528,-222,22,-445,-2208
-1532,-468,6268,1236,-726,-77,-2256
1854,-766,8434,748,-245,-139,-2224
536,-156,6522,-1018,760,-100,-2240
-722,290,8588,826,-679,-59,-2240
1506,-900,8786,-476,657,-233,-2256
-726,48,7468,-166,72,-118,-2192
634,434,7540,280,-313,-121,-2240
1472,-558,7698,-193,576,-232,-2240
-1156,840,8210,-179,-140,-39,-2256
1644,-2266,7824,298,55,-236,-2224
-164,444,7606,-153,353,-180,-2256
-24,2358,7798,-7,-295,-84,-2240
1042,-1206,7608,-553,283,-123,-2272
-1176,-1018,7608,249,-101,-15,-2256
4882,1718,2572,-631,-111,-321,-2224
190,-6074,12044,1150,31,-212,-2256
-688,2754,7182,-814,-52,79,-2240
3362,4474,7094,1076,-953,-239,-2240
4586,-1772,4278,-1769,1713,-369,-2256
-1386,62,5686,591,-641,6,-2288
2124,-322,8632,580,-185,-140,-2240
-268,-1232,7488,-1414,1122,-172,-2240
-3488,-2178,10108,1191,-1018,30,-2272
3402,-100,6604,-616,727,-274,-2224
-1618,-278,7906,-193,271,-125,-2224
-1176,-234,8978,604,-644,-86,-2240
3002,-172,6696,-499,762,-251,-2240
-1114,944,7536,-136,-38,-84,-2240
736,-2688,9102,359,-199,-190,-2224
1276,620,7116,-390,554,-247,-2256
-1162,1162,8382,144,-250,-91,-2272
838,54,7800,-523,123,-80,-2256
34,-1062,7312,-60,120,-62,-2256
1440,1962,5900,-88,-526,-229,-2256
-166,-5122,11468,226,414,-298,-2224
-1320,2762,6460,-132,-222,23,-2240
902,2196,10520,946,-932,-177,-2240
-3016,-3682,13486,928,-255,-180,-2208
850,-698,8654,-580,-20,-55,-2224
2850,2174,5536,-394,574,-177,-2240
-3230,-2836,10130,330,-177,13,-2208
1410,552,7574,-56,-65,-157,-2256
560,-526,8784,-103,445,-221,-2256
-1860,-148,9808,253,-414,-38,-2256
3284,298,6274,-210,287,-178,-2240
322,-194,8404,-11,239,-184,-2272
-144,-1002,8606,-241,-152,-130,-2240
1970,-564,7080,86,398,-256,-2224
-918,-210,9054,41,12,-123,-2256
444,1862,8214,-433,-90,-101,-2240
766,-2108,8136,-113,176,-106,-2208
-2054,-1328,9106,444,-629,-47,-2224
5098,-356,2854,-1278,865,-338,-2224
-1774,170,7702,1564,-544,-155,-2256
-1538,-8,11058,-262,-320,66,-2240
5170,4662,3520,-987,643,-491,-2208
-3264,-3776,13572,513,62,-145,-2224
692,-1108,8880,-654,-37,0,-2256
2624,1060,7712,307,39,-151,-2240
-1872,-2552,9978,-464,403,-49,-2240
1876,1200,6518,338,-396,-80,-2240
2226,-672,8438,-77,408,-275,-2256
-1948,-760,10062,-22,-236,-87,-2240
2604,1092,6222,-226,140,-211,-2208
-196,72,8976,180,201,-192,-2208
364,-1712,8634,-481,-10,-97,-2256
