AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
1220,-3410,18408,-887,636,55,-2192
4232,-2084,-734,-3831,3654,-74,-2176
-7756,-8366,17566,3466,-2456,183,-2192
1898,5960,7820,-1209,360,-78,-2192
112,-8470,9580,-1374,1733,-295,-2160
-7876,5320,11646,2517,-2657,190,-2192
10924,6260,-9200,-4775,2644,-759,-2176
-4610,654,12266,5040,-2938,-879,-2176
-2842,-10436,20944,-2508,1546,69,-2192
5802,9074,-2372,-132,29,91,-2192
2154,-3426,21466,1729,-829,-253,-2176
-3442,-7226,14054,-3066,2866,81,-2208
-3070,-1714,8830,2174,-1561,349,-2192
4352,6288,6394,-1549,769,-333,-2160
-6060,-9296,14462,614,228,-122,-2192
-3632,11012,11902,1699,-2584,73,-2144
10964,-3238,-6352,-4452,3593,-792,-2208
1012,8586,-1046,2944,-1916,-538,-2176
-5112,-11548,31626,1171,-597,248,-2192
8598,12492,-6764,-3441,2201,229,-2160
3670,1064,10214,2291,-1008,-401,-2208
-7890,-10218,23158,-756,875,227,-2208
260,4138,4520,339,-462,190,-2160
4190,1742,4214,-1891,1334,-415,-2192
-8124,-5280,11982,1210,-748,29,-2192
4844,14564,990,1545,-2816,-342,-2176
6638,-14786,7218,-1525,2523,-753,-2176
5172,14006,-7798,-1779,723,-412,-2176
-2612,-1056,17526,4876,-3349,-224,-2176
4550,8382,-444,-3991,2564,135,-2192
7270,5466,-5542,-602,1150,-264,-2160
-7754,-10196,21088,2792,-1771,142,-2192
3116,7070,4254,-1831,813,26,-2192
2034,-2952,5112,-1179,1329,-391,-2208
-7916,-4216,10778,1446,-1154,260,-2176
12446,9486,-12076,-1530,-548,-652,-2160
-3930,-21270,30110,4469,-1874,-714,-2160
2910,8512,-6400,-5079,2737,-123,-2160
5748,9384,-4442,3806,-2461,42,-2208
760,-1310,11368,-716,579,11,-2160
8172,3560,-8368,-3701,3365,-49,-2192
-3918,-3150,9482,3536,-2446,184,-2192
3252,4264,7054,-1864,890,-73,-2176
952,-4996,6954,-630,1082,-338,-2176
-8640,-1676,13628,2323,-2380,241,-2176
11300,-3442,-8204,-5118,2925,-798,-2160
-9962,-10536,27194,5971,-3825,-583,-2160
714,-5184,6582,-1426,1098,-61,-2176
8364,11308,-4872,-1687,1211,266,-2144
3190,1842,11454,3075,-1930,-136,-2176
3722,-2400,416,-3267,2991,199,-2192
-146,3340,3462,1207,-846,247,-2160
3128,2736,6594,-1151,553,-321,-2192
-6864,-7234,12746,199,377,-24,-2176
-7556,7166,14334,2006,-3095,-163,-2176
4406,-15742,11488,-3401,3379,-326,-2192
6932,13366,-7894,629,-636,-496,-2192
-3188,-12604,29146,3076,-1782,26,-2176
3820,7246,1960,-3738,2317,308,-2208
8872,6560,-6002,1241,-391,-291,-2208
-3728,-8866,17716,179,460,16,-2192
1236,5986,3628,-936,395,331,-2160
3848,1052,1194,-1409,964,-442,-2192
-9278,-6408,13690,1348,-622,73,-2176
16,13560,4886,-544,-1381,-365,-2144
-3230,-19262,26612,2978,-720,-359,-2192
3954,7464,-6260,-4355,2428,-328,-2192
3412,6216,34,4554,-3101,-143,-2176
1698,740,7308,-1869,1235,87,-2176
8664,3492,-8462,-2931,2938,-243,-2176
-5204,-4466,11288,3473,-2313,207,-2192
1180,6330,4236,-1347,448,-21,-2192
3512,-3786,2928,-1956,1939,-451,-2176
-9256,-1598,11824,2531,-1963,233,-2144
7470,12818,-4850,-3508,1058,-687,-2192
-7122,-11754,25386,5249,-2810,-544,-2192
584,-2192,3226,-4175,2525,-306,-2192
7720,11026,-4120,2577,-1769,-37,-2176
1408,-3466,18338,680,-300,-213,-2176
3428,-1988,904,-3717,3510,-67,-2192
-972,2032,5666,3198,-2317,171,-2192
2944,6552,6754,-1396,580,-230,-2192
-970,-8470,10924,-791,1347,-224,-2176
-7960,4380,12618,2181,-2586,213,-2176
11382,6672,-9576,-4734,2835,-737,-2160
-5200,-66,13650,4937,-2971,-726,-2160
-2444,-10604,20546,-2057,1306,135,-2176
6166,10738,-1930,-798,466,308,-2208
1360,-3474,22572,2327,-1242,-377,-2176
-2856,-7300,13792,-2758,2561,96,-2128
1380,6346,2948,1447,-1106,293,-2192
4260,5990,6338,-1777,1000,-320,-2208
-5642,-8872,13484,715,70,-91,-2176
-3566,11902,11916,1938,-2996,-109,-2144
11160,-4258,-6656,-4074,3670,-416,-2160
2180,9294,-2992,1610,-1096,-440,-2192
-6236,-10856,32767,2534,-1574,29,-2176
3312,2596,5696,-3918,2440,262,-2176
4812,1604,7850,1799,-610,-359,-2160
-8388,-10540,23822,127,240,213,-2192
2074,7968,3492,-617,123,124,-2192
