AcX,AcY,AcZ,GyX,GyY,GyZ,Tmp
-7062,-6928,20648,1112,-1055,-109,-3472
174,12496,6794,-1898,-1031,-362,-3504
2154,-17202,12500,1965,1003,-802,-3488
3366,4352,-12744,-2867,1069,-288,-3520
3338,4864,5266,4366,-2756,224,-3488
1970,-2276,6218,-1062,1261,29,-3488
8160,2396,-17750,-2878,3225,-214,-3488
-3642,-498,10558,3421,-2907,296,-3520
434,4230,3090,-1626,666,-71,-3536
4512,-1702,-8850,-1147,2295,-395,-3520
-6878,-2974,10246,2107,-1927,101,-3520
8398,-2952,-4346,-4064,542,-773,-3504
-5742,-8870,28650,4224,-2290,-459,-3504
3982,-4252,-2486,-2569,2290,-282,-3504
7734,9960,-10848,457,-73,398,-3536
748,3588,23968,2269,-2072,-58,-3504
5832,-5560,-12510,-2391,3981,10,-3504
2758,4768,-10944,670,-306,318,-3504
-1648,2728,24012,583,-1724,-140,-3504
-5564,-7684,19792,-923,1846,-349,-3536
-5436,1568,1476,1896,-2037,-18,-3520
7054,-13852,812,-1849,2032,-951,-3520
2758,11522,-4268,561,-1397,-300,-3520
-4142,-5340,31324,1662,-655,-62,-3552
4586,8594,-9840,-2472,2034,304,-3520
7596,8016,1334,230,-604,-186,-3520
-11606,-8688,32767,1185,-485,189,-3520
3014,7508,-15278,-2011,1875,134,-3472
3100,4902,5588,-654,-401,-297,-3520
-10598,-8328,32362,1031,-741,-186,-3536
3912,14376,3558,-1550,-835,-198,-3504
5566,-16634,6848,1884,661,-810,-3504
3030,7772,-8726,-2804,1326,-380,-3520
-1900,-840,20074,3517,-2195,285,-3504
510,-2722,23758,443,-179,27,-3520
5246,-6502,-10534,-3414,4254,-225,-3488
2020,3712,-8350,2794,-2129,332,-3504
-1268,984,20292,134,-1061,-84,-3504
4400,-6070,-7624,-1640,3007,-436,-3504
-4902,1944,-2134,2274,-2103,120,-3520
7490,-9656,264,-3203,664,-812,-3520
-4890,-1306,23982,2949,-1641,-439,-3520
2240,-7146,7714,-1388,1362,-177,-3552
5858,10670,-10854,-712,371,386,-3488
5606,6456,8298,1586,-1435,-156,-3520
780,-11736,1114,-1018,2530,85,-3488
3522,6226,-14418,-386,543,265,-3520
3226,3710,5610,-73,-1277,-250,-3520
-646,-8504,5768,350,801,-287,-3504
-2870,4448,-2212,827,-1192,-96,-3472
7948,-16190,-1892,-1410,2073,-971,-3504
1792,9116,-6676,365,-1364,-253,-3536
-658,-8816,20490,2144,-1296,101,-3536
3884,8378,-9800,-2731,2370,98,-3520
8006,5496,-4924,-1251,1068,-214,-3536
-10626,-5400,32767,2486,-2396,315,-3504
284,3960,13662,-1852,1412,-84,-3536
4264,-682,-3614,-1007,1147,-460,-3520
-9130,-3820,21704,1311,-1700,51,-3520
6278,13764,5272,-2501,-1076,-399,-3488
-7582,-2764,32072,3165,-261,-695,-3520
2832,5918,-15222,-3400,2213,-302,-3520
1886,3120,10796,3567,-2230,337,-3488
-512,-3358,32767,401,-153,-60,-3520
8900,4416,-18600,-3322,4166,-152,-3536
-5414,-1196,16618,2833,-2227,357,-3552
-1512,2784,27146,-983,-222,-130,-3504
-554,-6010,3920,-984,2351,-347,-3504
-6938,-3010,11720,2029,-1837,88,-3504
8214,2038,-2258,-3729,1301,-910,-3504
-5196,6196,20918,3270,-2359,-362,-3504
-642,-9498,24652,-714,1092,-110,-3488
3366,6284,-9154,-2203,1706,269,-3536
-180,1908,28814,1404,-1388,-150,-3504
-4388,-12038,22542,11,789,155,-3536
1840,7412,-11642,-1554,1566,137,-3536
4644,510,-4596,55,-939,-239,-3552
-4676,-7024,16626,495,-130,-210,-3488
-166,12796,4154,-357,-1458,-165,-3520
1660,-17158,13666,805,1679,-818,-3520
3534,4234,-12244,-2252,240,-322,-3520
-4516,-6110,32767,4016,-2499,117,-3520
1470,-1828,6592,-1823,1743,66,-3520
9092,3934,-17962,-2481,2211,-221,-3552
-10606,-8732,32767,2947,-2699,277,-3504
70,3202,1290,-1719,1132,12,-3520
5636,-62,-11692,-1489,1574,-433,-3536
-7966,-3094,12232,2163,-2097,33,-3536
3784,15122,5138,-3558,-44,-531,-3504
-3794,-9616,23744,3869,-1325,-566,-3536
4046,-3240,-4394,-3320,2366,-410,-3504
6410,9178,-7576,2267,-1412,366,-3536
-68,-4300,22870,1423,-1149,1,-3504
6864,-3962,-14872,-3271,4678,-158,-3504
1332,3610,-6908,2449,-1725,329,-3504
-1774,3662,27092,147,-1218,-72,-3488
5056,-4250,-10340,-1761,3154,-425,-3520
-5820,1150,922,2469,-2271,114,-3488
7162,-10454,1950,-2946,1314,-905,-3520
1600,10372,986,2221,-1617,-428,-3520
1960,-7338,9578,-288,609,-145,-3488
5350,9556,-9366,-1575,1064,380,-3552
6146,6500,7466,1169,-1254,-161,-3520
1254,-10998,1336,-718,1937,101,-3536
3366,7096,-13676,-912,881,238,-3504
2514,4528,8178,-38,-1244,-206,-3504
-10114,-7480,30186,419,306,-270,-3504
-3370,5814,-1814,177,-1314,-110,-3504
7330,-16130,1382,386,1699,-914,-3520
2292,9172,-7842,-1694,-29,-264,-3520
-3458,-2826,27132,3710,-2442,144,-3520
3572,6560,-7548,-2285,2076,48,-3536
8654,6554,-7722,-1779,1558,-263,-3504
-10466,-4656,32767,2826,-2639,351,-3504
-552,2488,16706,-1736,1378,-28,-3504
5174,1152,-6772,-1542,1785,-450,-3504
-10288,-4588,24882,1982,-2166,94,-3472
5976,12308,6408,-3137,-540,-527,-3504
-6374,-1694,27826,3420,-545,-612,-3504
2360,5004,-12020,-3061,2130,-277,-3504
1822,3040,11832,3465,-2068,345,-3520
334,-2838,31360,357,-115,-76,-3520
1042,-10836,-394,-2962,4136,-96,-3520
-5128,-1660,16272,2764,-2163,324,-3520
-1070,3564,26138,-579,-572,-123,-3520
-732,-7318,4960,-857,2365,-337,-3552
-6896,-2332,10296,1844,-1735,97,-3504
7638,2378,-300,-3196,1306,-927,-3520
-4650,5742,21526,2737,-2080,-319,-3552
-1096,-8312,24156,-1300,1315,-121,-3536
6648,9340,-6566,-1197,822,356,-3504
146,1396,28132,1882,-1583,-159,-3536
-4810,-12238,21970,-761,2047,108,-3536
2178,7356,-11696,-624,840,208,-3536
-718,2444,23488,-104,-936,-274,-3536
-5898,-7138,18428,649,-130,-189,-3504
-702,11080,6188,464,-1502,-156,-3504
3542,-18226,9472,-116,2374,-907,-3568
544,10480,2474,-620,-954,-206,-3552
-4358,-7276,32767,3248,-2113,91,-3520
1876,-1440,3184,-2857,2601,126,-3488
8770,4168,-17706,-941,609,-197,-3520
-9862,-9002,32767,2415,-2229,221,-3520
812,5246,-814,-2241,1827,3,-3520
4410,-1316,-8760,-791,882,-407,-3520
-9070,-5814,25002,1261,-1507,-19,-3504
3630,15216,6202,-3006,-504,-487,-3520
-4280,-10934,25960,3707,-961,-557,-3520
4558,-2244,-5956,-3534,2379,-407,-3520
6842,9324,-8076,2963,-1764,324,-3552
-530,-5100,22818,967,-735,44,-3552
7310,-3388,-16122,-3637,4633,-203,-3520
1352,3238,-6986,2981,-2165,311,-3520
-942,648,15912,-455,-616,-53,-3536
4772,-1782,-9932,-1867,2937,-425,-3504
-6454,-40,4500,2927,-2491,95,-3504
7282,-11324,364,-3576,1573,-863,-3504
-5482,-942,23478,2900,-2067,-400,-3536
2246,-8214,10654,-840,1076,-191,-3504
5498,8952,-9988,-1263,982,380,-3568
6348,7454,6614,1895,-1759,-114,-3536
2384,-11256,186,-889,2281,51,-3504
3440,7546,-15258,-1047,919,252,-3472
2220,4922,10204,656,-1832,-135,-3552
-9792,-8714,31376,-285,1218,-326,-3520
-3522,5972,-3646,582,-1321,-58,-3520
6694,-15032,3074,-699,1646,-936,-3520
2246,9708,-5292,-581,-723,-252,-3520
-3664,-3318,27966,2669,-1568,60,-3520
3812,6468,-8012,-2341,2007,170,-3552
9026,7348,-6506,-1185,791,-269,-3520
-11858,-5290,32767,2379,-2113,303,-3520
-590,1330,13992,-1501,1086,-15,-3536
5010,-5024,-10058,-1943,2282,-475,-3536
-11190,-5226,29292,2287,-2369,62,-3504
4436,13270,9148,-3170,-361,-518,-3536
-4544,-4836,23128,3248,-589,-580,-3504
3348,-5222,958,-2792,1926,-288,-3536
-34,700,17732,2339,-1416,401,-3536
1018,-2366,26700,596,-328,-118,-3488
2336,-9432,-4782,-2678,4047,-55,-3552
3306,5440,-11948,333,-72,256,-3552
1632,3528,12670,-69,-1313,-211,-3488
-9198,-6768,27228,228,843,-284,-3488
-3410,2148,-1766,1111,-1315,-64,-3520
8078,-15076,-3934,-1596,2297,-960,-3520
1892,9726,-4430,451,-1537,-225,-3488
-4288,-5164,32767,2087,-1242,31,-3520
4914,9972,-11924,-2910,2375,133,-3520
7176,6594,-1580,-329,59,-170,-3552
-11440,-6348,32767,2850,-2741,310,-3536
106,2890,10186,-1838,1276,-67,-3504
3996,-4332,-8246,-1338,1769,-457,-3536
-10416,-4072,27002,1707,-2015,98,-3536
4790,15394,8230,-3185,-511,-502,-3504
-6100,-6838,28392,3646,-939,-583,-3504
4038,-5330,-1150,-3354,2344,-329,-3536
-784,196,19674,2905,-1704,388,-3504
616,-4282,27844,932,-653,-78,-3504
3810,-7702,-8940,-3107,4218,-150,-3520
3272,5558,-12692,2589,-2033,331,-3520
-1082,2184,23032,-305,-927,-126,-3504
1674,-5170,-1738,-1103,2404,-336,-3552
-4404,2944,1308,2300,-2062,40,-3488
7476,-16850,-366,-3204,1863,-968,-3520
-5578,4226,22106,2339,-2127,-333,-3520
494,-8652,20516,-69,489,-150,-3488
4012,8044,-9964,-2110,1627,331,-3520
-1106,656,32034,1859,-1802,-113,-3504
-1474,-12884,14164,-156,1185,110,-3520
2518,7318,-14216,-1538,1507,150,-3520
3794,2388,-1014,227,-1330,-218,-3504
-2186,-6808,10736,51,324,-268,-3504
-1646,10810,1788,-84,-1503,-148,-3504
3574,-18108,9700,506,1661,-827,-3504
3736,6762,-12796,-2087,71,-313,-3536
-3710,-7520,32638,3845,-2378,88,-3504
1934,838,192,-2083,1924,156,-3504
10300,7886,-16866,-3265,2939,-261,-3504
-8814,-2642,26658,3679,-3072,295,-3520
-2646,34,26772,-721,-72,-8,-3504
4062,-6128,-6370,-2315,3053,-482,-3504
-10692,-5816,24464,3163,-2691,111,-3536
6434,3916,2528,-3642,1040,-813,-3536
-3002,3794,16390,3216,-1639,-452,-3504
130,-8114,18134,-1530,1350,-229,-3536
4696,7070,198,-400,219,433,-3504
822,1602,27640,1786,-1550,-99,-3504
-1916,-13084,12642,-2042,3710,0,-3520
2930,6984,-13662,516,-312,303,-3520
